Unique_ID,season,team_id,Team,player_id_copy_backup,Defender Name,Total Tackles,Successful Tackles,Defender Success rate,,,,,,,,,
team_id_3|7|Sandeep Dhull,7,3,Jaipur Pink Panthers,290,Sandeep Dhull,140,66,47%,,,,,,,,,
team_id_3|7|Amit Hooda,7,3,Jaipur Pink Panthers,212,Amit Hooda,82,42,51%,,,,,,,,,
team_id_3|7|Vishal,7,3,Jaipur Pink Panthers,3159,Vishal,77,39,51%,,,,,,,,,
team_id_3|7|Sunil Siddhgavali,7,3,Jaipur Pink Panthers,613,Sunil Siddhgavali,41,7,17%,,,,,,,,,
team_id_3|7|Pavan T. R.,7,3,Jaipur Pink Panthers,#N/A,Pavan T. R.,33,10,30%,,,,,,,,,
team_id_3|7|Nitin Rawal,7,3,Jaipur Pink Panthers,3065,Nitin Rawal,29,15,52%,,,,,,,,,
team_id_3|7|Santhapanaselvam,7,3,Jaipur Pink Panthers,3076,Santhapanaselvam,27,13,48%,,,,,,,,,
team_id_3|7|Deepak Hooda,7,3,Jaipur Pink Panthers,41,Deepak Hooda,23,10,43%,,,,,,,,,
team_id_3|7|Nilesh Salunke,7,3,Jaipur Pink Panthers,293,Nilesh Salunke,9,3,33%,,,,,,,,,
team_id_3|7|Elavarasan A,7,3,Jaipur Pink Panthers,#N/A,Elavarasan A,8,3,38%,,,,,,,,,
team_id_3|7|Sachin Narwal,7,3,Jaipur Pink Panthers,3154,Sachin Narwal,5,1,20%,,,,,,,,,
team_id_3|7|Deepak Narwal,7,3,Jaipur Pink Panthers,211,Deepak Narwal,5,1,20%,,,,,,,,,
team_id_3|7|Sushil Gulia,7,3,Jaipur Pink Panthers,3052,Sushil Gulia,2,1,50%,,,,,,,,,
team_id_3|7|Ajinkya Ashok Pawar,7,3,Jaipur Pink Panthers,3097,Ajinkya Ashok Pawar,2,0,0%,,,,,,,,,
team_id_3|7|Milinda Chathuranga,7,3,Jaipur Pink Panthers,#N/A,Milinda Chathuranga,1,0,0%,,,,,,,,,
team_id_3|7|Lokesh Kaushik,7,3,Jaipur Pink Panthers,599,Lokesh Kaushik,1,0,0%,,,,,,,,,
team_id_3|7|Karamvir,7,3,Jaipur Pink Panthers,#N/A,Karamvir,1,0,0%,,,,,,,,,
team_id_6|7|Neeraj Kumar,7,6,Patna Pirates,3107,Neeraj Kumar,121,54,45%,,,,,,,,,
team_id_6|7|Jaideep,7,6,Patna Pirates,579,Jaideep,111,49,44%,,,,,,,,,
team_id_6|7|Hadi Oshtorak,7,6,Patna Pirates,249,Hadi Oshtorak,85,33,39%,,,,,,,,,
team_id_6|7|Vikas Jaglan,7,6,Patna Pirates,#N/A,Vikas Jaglan,61,23,38%,,,,,,,,,
team_id_6|7|Monu,7,6,Patna Pirates,3082,Monu,40,19,48%,,,,,,,,,
team_id_6|7|Mohammad Esmaeil Mag..,7,6,Patna Pirates,#N/A,Mohammad Esmaeil Mag..,25,10,40%,,,,,,,,,
team_id_6|7|Jawahar Dagar,7,6,Patna Pirates,390,Jawahar Dagar,15,5,33%,,,,,,,,,
team_id_6|7|Jang Kun Lee,7,6,Patna Pirates,#N/A,Jang Kun Lee,11,2,18%,,,,,,,,,
team_id_6|7|Ravinder,7,6,Patna Pirates,3208,Ravinder,8,2,25%,,,,,,,,,
team_id_6|7|Pardeep Narwal,7,6,Patna Pirates,197,Pardeep Narwal,3,1,33%,,,,,,,,,
team_id_6|7|Ashish,7,6,Patna Pirates,3028,Ashish,2,0,0%,,,,,,,,,
team_id_6|7|Purna Singh,7,6,Patna Pirates,3075,Purna Singh,1,0,0%,,,,,,,,,
team_id_6|7|Amit Kumar,7,6,Patna Pirates,#N/A,Amit Kumar,1,0,0%,,,,,,,,,
team_id_7|7|Surjeet Singh,7,7,Puneri Paltan,322,Surjeet Singh,120,57,48%,,,,,,,,,
team_id_7|7|Girish Maruti Ernak,7,7,Puneri Paltan,161,Girish Maruti Ernak,82,31,38%,,,,,,,,,
team_id_7|7|Jadhav Balasaheb Shahaji,7,7,Puneri Paltan,#N/A,Jadhav Balasaheb Shahaji,66,30,45%,,,,,,,,,
team_id_7|7|Manjeet,7,7,Puneri Paltan,763,Manjeet,55,27,49%,,,,,,,,,
team_id_7|7|Amit Kumar,7,7,Puneri Paltan,3110,Amit Kumar,55,27,49%,,,,,,,,,
team_id_7|7|Shubham Shinde,7,7,Puneri Paltan,3103,Shubham Shinde,38,15,39%,,,,,,,,,
team_id_7|7|Sagar Krishna,7,7,Puneri Paltan,#N/A,Sagar Krishna,34,12,35%,,,,,,,,,
team_id_7|7|Hadi Tajik,7,7,Puneri Paltan,301,Hadi Tajik,32,15,47%,,,,,,,,,
team_id_7|7|Nitin Tomar,7,7,Puneri Paltan,320,Nitin Tomar,31,7,23%,,,,,,,,,
team_id_7|7|Sanket Sawant,7,7,Puneri Paltan,3234,Sanket Sawant,15,7,47%,,,,,,,,,
team_id_7|7|Pankaj Mohite,7,7,Puneri Paltan,3233,Pankaj Mohite,12,3,25%,,,,,,,,,
team_id_7|7|Darshan Kadian,7,7,Puneri Paltan,#N/A,Darshan Kadian,11,1,9%,,,,,,,,,
team_id_7|7|Sushant Sail,7,7,Puneri Paltan,3235,Sushant Sail,7,3,43%,,,,,,,,,
team_id_7|7|Sandeep,7,7,Puneri Paltan,3102,Sandeep,5,2,40%,,,,,,,,,
team_id_7|7|Deepak Yadav,7,7,Puneri Paltan,#N/A,Deepak Yadav,5,0,0%,,,,,,,,,
team_id_7|7|Emad Sedaghatnia,7,7,Puneri Paltan,3179,Emad Sedaghatnia,3,0,0%,,,,,,,,,
team_id_7|7|Pawan Kumar,7,7,Puneri Paltan,156,Pawan Kumar,2,0,0%,,,,,,,,,
team_id_7|7|R. Sriram,7,7,Puneri Paltan,#N/A,R. Sriram,1,0,0%,,,,,,,,,
team_id_29|7|Manjeet Chhillar,7,29,Tamil Thalaivas,69,Manjeet Chhillar,78,35,45%,,,,,,,,,
team_id_29|7|Mohit Chhillar,7,29,Tamil Thalaivas,71,Mohit Chhillar,77,34,44%,,,,,,,,,
team_id_29|7|Ran Singh,7,29,Tamil Thalaivas,160,Ran Singh,74,33,45%,,,,,,,,,
team_id_29|7|Ajeet,7,29,Tamil Thalaivas,3111,Ajeet,51,14,27%,,,,,,,,,
team_id_29|7|M. Abishek,7,29,Tamil Thalaivas,3014,M. Abishek,40,14,35%,,,,,,,,,
team_id_29|7|Sagar,7,29,Tamil Thalaivas,3236,Sagar,37,19,51%,,,,,,,,,
team_id_29|7|Rahul Chaudhari,7,29,Tamil Thalaivas,81,Rahul Chaudhari,26,8,31%,,,,,,,,,
team_id_29|7|Vineet Kumar,7,29,Tamil Thalaivas,#N/A,Vineet Kumar,20,9,45%,,,,,,,,,
team_id_29|7|Shabeer Bappu,7,29,Tamil Thalaivas,105,Shabeer Bappu,18,6,33%,,,,,,,,,
team_id_29|7|Ponparthiban Subramani..,7,29,Tamil Thalaivas,#N/A,Ponparthiban Subramani..,14,4,29%,,,,,,,,,
team_id_29|7|V. Ajith Kumar,7,29,Tamil Thalaivas,#N/A,V. Ajith Kumar,8,0,0%,,,,,,,,,
team_id_29|7|Victor Obiero,7,29,Tamil Thalaivas,#N/A,Victor Obiero,7,2,29%,,,,,,,,,
team_id_29|7|Hemant Chauhan,7,29,Tamil Thalaivas,3073,Hemant Chauhan,7,1,14%,,,,,,,,,
team_id_29|7|Himanshu,7,29,Tamil Thalaivas,3161,Himanshu,6,2,33%,,,,,,,,,
team_id_29|7|Ajay Thakur,7,29,Tamil Thalaivas,26,Ajay Thakur,5,0,0%,,,,,,,,,
team_id_29|7|Anand,7,29,Tamil Thalaivas,2325,Anand,2,0,0%,,,,,,,,,
team_id_29|7|Yashwant Bishnoi,7,29,Tamil Thalaivas,2282,Yashwant Bishnoi,1,0,0%,,,,,,,,,
team_id_8|7|Vishal Bhardwaj,7,8,Telugu Titans,#N/A,Vishal Bhardwaj,114,53,46%,,,,,,,,,
team_id_8|7|Abozar Mighani,7,8,Telugu Titans,489,Abozar Mighani,83,37,45%,,,,,,,,,
team_id_8|7|Farhad Milaghardan,7,8,Telugu Titans,482,Farhad Milaghardan,76,31,41%,,,,,,,,,
team_id_8|7|C. Arun,7,8,Telugu Titans,#N/A,C. Arun,59,22,37%,,,,,,,,,
team_id_8|7|Krushna Madane,7,8,Telugu Titans,274,Krushna Madane,33,15,45%,,,,,,,,,
team_id_8|7|Aakash Dattu Arsul,7,8,Telugu Titans,#N/A,Aakash Dattu Arsul,25,8,32%,,,,,,,,,
team_id_8|7|Akash Choudhary,7,8,Telugu Titans,3004,Akash Choudhary,24,7,29%,,,,,,,,,
team_id_8|7|Rakesh Gowda,7,8,Telugu Titans,3046,Rakesh Gowda,21,8,38%,,,,,,,,,
team_id_8|7|Amit Kumar,7,8,Telugu Titans,267,Amit Kumar,20,8,40%,,,,,,,,,
team_id_8|7|Manish,7,8,Telugu Titans,3167,Manish,8,2,25%,,,,,,,,,
team_id_8|7|Siddharth Sirish Desai,7,8,Telugu Titans,#N/A,Siddharth Sirish Desai,7,3,43%,,,,,,,,,
team_id_8|7|Suraj Desai,7,8,Telugu Titans,3058,Suraj Desai,6,1,17%,,,,,,,,,
team_id_8|7|Armaan,7,8,Telugu Titans,2298,Armaan,5,1,20%,,,,,,,,,
team_id_8|7|Rajnish,7,8,Telugu Titans,2290,Rajnish,4,2,50%,,,,,,,,,
team_id_8|7|Kamal Singh,7,8,Telugu Titans,2307,Kamal Singh,4,2,50%,,,,,,,,,
team_id_8|7|Ankit Beniwal,7,8,Telugu Titans,2322,Ankit Beniwal,4,1,25%,,,,,,,,,
team_id_8|7|Palle Mallikarjun,7,8,Telugu Titans,3062,Palle Mallikarjun,2,1,50%,,,,,,,,,
team_id_5|7|Fazel Atrachali,7,5,U Mumba,259,Fazel Atrachali,139,78,56%,,,,,,,,,
team_id_5|7|Surender Singh,7,5,U Mumba,#N/A,Surender Singh,126,55,44%,,,,,,,,,
team_id_5|7|Sandeep Narwal,7,5,U Mumba,142,Sandeep Narwal,98,51,52%,,,,,,,,,
team_id_5|7|Harendra Kumar,7,5,U Mumba,3138,Harendra Kumar,55,19,35%,,,,,,,,,
team_id_5|7|Young Chang Ko,7,5,U Mumba,519,Young Chang Ko,23,8,35%,,,,,,,,,
team_id_5|7|Abhishek Singh,7,5,U Mumba,2028,Abhishek Singh,13,2,15%,,,,,,,,,
team_id_5|7|Rohit Baliyan,7,5,U Mumba,261,Rohit Baliyan,12,3,25%,,,,,,,,,
team_id_5|7|Rajaguru Subramanian,7,5,U Mumba,84,Rajaguru Subramanian,7,3,43%,,,,,,,,,
team_id_5|7|Harsh Vardhan,7,5,U Mumba,#N/A,Harsh Vardhan,5,0,0%,,,,,,,,,
team_id_5|7|Athul MS,7,5,U Mumba,#N/A,Athul MS,4,0,0%,,,,,,,,,
team_id_5|7|Arjun Deshwal,7,5,U Mumba,2024,Arjun Deshwal,4,2,50%,,,,,,,,,
team_id_5|7|Mohit Balyan,7,5,U Mumba,2320,Mohit Balyan,3,1,33%,,,,,,,,,
team_id_5|7|Anil,7,5,U Mumba,2345,Anil,3,0,0%,,,,,,,,,
team_id_5|7|Ajinkya Rohidas Kapre,7,5,U Mumba,#N/A,Ajinkya Rohidas Kapre,3,1,33%,,,,,,,,,
team_id_5|7|Vinoth Kumar,7,5,U Mumba,#N/A,Vinoth Kumar,1,0,0%,,,,,,,,,
team_id_30|7|Sumit,7,30,U.P. Yoddha,3240,Sumit,141,76,54%,,,,,,,,,
team_id_30|7|Nitesh Kumar,7,30,U.P. Yoddha,3088,Nitesh Kumar,120,69,58%,,,,,,,,,
team_id_30|7|Ashu Singh,7,30,U.P. Yoddha,3239,Ashu Singh,90,41,46%,,,,,,,,,
team_id_30|7|Amit,7,30,U.P. Yoddha,3126,Amit,68,30,44%,,,,,,,,,
team_id_30|7|Sachin Kumar,7,30,U.P. Yoddha,218,Sachin Kumar,16,6,38%,,,,,,,,,
team_id_30|7|Surender Gill,7,30,U.P. Yoddha,3241,Surender Gill,13,8,62%,,,,,,,,,
team_id_30|7|Shrikant Jadhav,7,30,U.P. Yoddha,106,Shrikant Jadhav,11,4,36%,,,,,,,,,
team_id_30|7|Monu Goyat,7,30,U.P. Yoddha,388,Monu Goyat,11,3,27%,,,,,,,,,
team_id_30|7|Gurdeep,7,30,U.P. Yoddha,2041,Gurdeep,10,4,40%,,,,,,,,,
team_id_30|7|Mohsen Maghsoudlou,7,30,U.P. Yoddha,567,Mohsen Maghsoudlou,8,2,25%,,,,,,,,,
team_id_30|7|Rishank Devadiga,7,30,U.P. Yoddha,94,Rishank Devadiga,7,2,29%,,,,,,,,,
team_id_30|7|Narender,7,30,U.P. Yoddha,#N/A,Narender,5,0,0%,,,,,,,,,
team_id_30|7|Surender Singh,7,30,U.P. Yoddha,234,Surender Singh,4,1,25%,,,,,,,,,
team_id_30|7|Azad Singh,7,30,U.P. Yoddha,2316,Azad Singh,1,0,0%,,,,,,,,,
team_id_30|7|Ankush,7,30,U.P. Yoddha,3027,Ankush,1,1,100%,,,,,,,,,
team_id_30|7|Aashish Nagar,7,30,U.P. Yoddha,#N/A,Aashish Nagar,1,0,0%,,,,,,,,,
team_id_4|8|Abozar Mohajermighani,8,4,Bengal Warriors,#N/A,Abozar Mohajermighani,97,42,43%,,,,,,,,,
team_id_4|8|Ran Singh,8,4,Bengal Warriors,160,Ran Singh,77,34,44%,,,,,,,,,
team_id_4|8|Amit Nirwal,8,4,Bengal Warriors,3126,Amit Nirwal,67,30,45%,,,,,,,,,
team_id_4|8|Esmaeil Nabibakhsh,8,4,Bengal Warriors,#N/A,Esmaeil Nabibakhsh,44,18,41%,,,,,,,,,
team_id_4|8|Darshan J,8,4,Bengal Warriors,#N/A,Darshan J,38,14,37%,,,,,,,,,
team_id_4|8|Vishal Mane,8,4,Bengal Warriors,123,Vishal Mane,19,5,26%,,,,,,,,,
team_id_4|8|Sachin Vittala,8,4,Bengal Warriors,232,Sachin Vittala,19,5,26%,,,,,,,,,
team_id_4|8|Rohit,8,4,Bengal Warriors,4723,Rohit,16,5,31%,,,,,,,,,
team_id_4|8|Rinku Narwal,8,4,Bengal Warriors,3084,Rinku Narwal,16,5,31%,,,,,,,,,
team_id_4|8|Vijin Thangadurai,8,4,Bengal Warriors,185,Vijin Thangadurai,12,3,25%,,,,,,,,,
team_id_4|8|Parveen Satpal,8,4,Bengal Warriors,3100,Parveen Satpal,12,1,8%,,,,,,,,,
team_id_4|8|Maninder Singh,8,4,Bengal Warriors,143,Maninder Singh,10,2,20%,,,,,,,,,
team_id_4|8|Tapas Pal,8,4,Bengal Warriors,661,Tapas Pal,5,1,20%,,,,,,,,,
team_id_4|8|Sukesh Hegde,8,4,Bengal Warriors,111,Sukesh Hegde,5,0,0%,,,,,,,,,
team_id_4|8|Ravindra Kumawat,8,4,Bengal Warriors,#N/A,Ravindra Kumawat,5,1,20%,,,,,,,,,
team_id_4|8|Manoj Gowda,8,4,Bengal Warriors,3151,Manoj Gowda,5,2,40%,,,,,,,,,
team_id_4|8|Rohit Banne,8,4,Bengal Warriors,3301,Rohit Banne,4,1,25%,,,,,,,,,
team_id_4|8|Akash Pikalmunde,8,4,Bengal Warriors,4675,Akash Pikalmunde,4,1,25%,,,,,,,,,
team_id_4|8|Rishank Devadiga,8,4,Bengal Warriors,94,Rishank Devadiga,3,0,0%,,,,,,,,,
team_id_4|8|Anand V,8,4,Bengal Warriors,2021,Anand V,2,0,0%,,,,,,,,,
team_id_1|8|Saurabh Nandal,8,1,Bengaluru Bulls,3228,Saurabh Nandal,109,63,58%,,,,,,,,,
team_id_1|8|Aman,8,1,Bengaluru Bulls,4972,Aman,104,51,49%,,,,,,,,,
team_id_1|8|Mahender Singh,8,1,Bengaluru Bulls,769,Mahender Singh,74,34,46%,,,,,,,,,
team_id_1|8|Mayur Kadam,8,1,Bengaluru Bulls,4848,Mayur Kadam,48,14,29%,,,,,,,,,
team_id_1|8|Bharat Naresh,8,1,Bengaluru Bulls,#N/A,Bharat Naresh,39,14,36%,,,,,,,,,
team_id_1|8|Pawan Sehrawat,8,1,Bengaluru Bulls,318,Pawan Sehrawat,34,13,38%,,,,,,,,,
team_id_1|8|More GB,8,1,Bengaluru Bulls,#N/A,More GB,32,15,47%,,,,,,,,,
team_id_1|8|Mohit Sehrawat,8,1,Bengaluru Bulls,3019,Mohit Sehrawat,28,9,32%,,,,,,,,,
team_id_1|8|Jaideep,8,1,Bengaluru Bulls,579,Jaideep,16,5,31%,,,,,,,,,
team_id_1|8|Chandran Ranjit,8,1,Bengaluru Bulls,36,Chandran Ranjit,14,9,64%,,,,,,,,,
team_id_1|8|Ankit,8,1,Bengaluru Bulls,3099,Ankit,12,7,58%,,,,,,,,,
team_id_1|8|Amit Sheoran,8,1,Bengaluru Bulls,3115,Amit Sheoran,11,3,27%,,,,,,,,,
team_id_1|8|Rohit Kumar,8,1,Bengaluru Bulls,4945,Rohit Kumar,3,1,33%,,,,,,,,,
team_id_1|8|Deepak Narwal,8,1,Bengaluru Bulls,211,Deepak Narwal,3,0,0%,,,,,,,,,
team_id_1|8|Rohit Sangwan,8,1,Bengaluru Bulls,#N/A,Rohit Sangwan,1,0,0%,,,,,,,,,
team_id_1|8|Dong Geon Lee,8,1,Bengaluru Bulls,522,Dong Geon Lee,1,0,0%,,,,,,,,,
team_id_1|8|Banty,8,1,Bengaluru Bulls,#N/A,Banty,1,0,0%,,,,,,,,,
team_id_2|8|Manjeet Chhillar,8,2,Dabang Delhi,69,Manjeet Chhillar,131,51,39%,,,,,,,,,
team_id_2|8|Sandeep Narwal,8,2,Dabang Delhi,142,Sandeep Narwal,90,37,41%,,,,,,,,,
team_id_2|8|Joginder Narwal,8,2,Dabang Delhi,194,Joginder Narwal,82,30,37%,,,,,,,,,
team_id_2|8|Jeeva Kumar,8,2,Dabang Delhi,54,Jeeva Kumar,76,23,30%,,,,,,,,,
team_id_2|8|Krishan Dhull,8,2,Dabang Delhi,#N/A,Krishan Dhull,60,25,42%,,,,,,,,,
team_id_2|8|Ashu Malik,8,2,Dabang Delhi,4947,Ashu Malik,18,6,33%,,,,,,,,,
team_id_2|8|Vijay Jaglan,8,2,Dabang Delhi,#N/A,Vijay Jaglan,17,6,35%,,,,,,,,,
team_id_2|8|Mohammad Malak,8,2,Dabang Delhi,4941,Mohammad Malak,9,4,44%,,,,,,,,,
team_id_2|8|Vikash Kumar D,8,2,Dabang Delhi,#N/A,Vikash Kumar D,8,2,25%,,,,,,,,,
team_id_2|8|Neeraj Narwal,8,2,Dabang Delhi,3038,Neeraj Narwal,7,2,29%,,,,,,,,,
team_id_2|8|Naveen Kumar,8,2,Dabang Delhi,2296,Naveen Kumar,6,3,50%,,,,,,,,,
team_id_2|8|Manjeet,8,2,Dabang Delhi,3965,Manjeet,5,2,40%,,,,,,,,,
team_id_2|8|Deepak Kala,8,2,Dabang Delhi,#N/A,Deepak Kala,4,0,0%,,,,,,,,,
team_id_2|8|Ajay Thakur,8,2,Dabang Delhi,26,Ajay Thakur,4,1,25%,,,,,,,,,
team_id_2|8|Vinay Kumar,8,2,Dabang Delhi,#N/A,Vinay Kumar,1,0,0%,,,,,,,,,
team_id_2|8|Sushant Sail,8,2,Dabang Delhi,3235,Sushant Sail,1,0,0%,,,,,,,,,
team_id_2|8|Surjeet Singh,8,2,Dabang Delhi,#N/A,Surjeet Singh,1,0,0%,,,,,,,,,
team_id_2|8|Sagar,8,2,Dabang Delhi,#N/A,Sagar,1,0,0%,,,,,,,,,
team_id_2|8|Balram,8,2,Dabang Delhi,3222,Balram,1,1,100%,,,,,,,,,
team_id_31|8|Unnamed,8,31,Gujarat Giants,#N/A,Unnamed,453,12,3%,,,,,,,,,
team_id_31|8|Girish Maruti Ernak,8,31,Gujarat Giants,161,Girish Maruti Ernak,111,45,41%,,,,,,,,,
team_id_31|8|Parvesh Bhainswal,8,31,Gujarat Giants,357,Parvesh Bhainswal,105,47,45%,,,,,,,,,
team_id_31|8|Sunil Kumar,8,31,Gujarat Giants,368,Sunil Kumar,83,37,45%,,,,,,,,,
team_id_31|8|Hadi Oshtorak,8,31,Gujarat Giants,249,Hadi Oshtorak,42,16,38%,,,,,,,,,
team_id_31|8|Ravinder Pahal,8,31,Gujarat Giants,157,Ravinder Pahal,36,13,36%,,,,,,,,,
team_id_31|8|Ankit,8,31,Gujarat Giants,3227,Ankit,27,8,30%,,,,,,,,,
team_id_31|8|Rakesh Narwal,8,31,Gujarat Giants,204,Rakesh Narwal,17,6,35%,,,,,,,,,
team_id_31|8|Sumit Malik,8,31,Gujarat Giants,#N/A,Sumit Malik,16,4,25%,,,,,,,,,
team_id_31|8|Pardeep Kumar,8,31,Gujarat Giants,4939,Pardeep Kumar,16,4,25%,,,,,,,,,
team_id_31|8|Mahendra Rajput,8,31,Gujarat Giants,163,Mahendra Rajput,8,4,50%,,,,,,,,,
team_id_31|8|Rathan K,8,31,Gujarat Giants,3472,Rathan K,6,3,50%,,,,,,,,,
team_id_31|8|Rakesh Sungroya,8,31,Gujarat Giants,#N/A,Rakesh Sungroya,6,0,0%,,,,,,,,,
team_id_31|8|Soleiman Pahlevani,8,31,Gujarat Giants,4929,Soleiman Pahlevani,5,1,20%,,,,,,,,,
team_id_31|8|Ajay Kumar,8,31,Gujarat Giants,389,Ajay Kumar,5,1,20%,,,,,,,,,
team_id_31|8|Harmanjit Singh,8,31,Gujarat Giants,#N/A,Harmanjit Singh,1,0,0%,,,,,,,,,
team_id_31|8|Bhuvneshwar Gaur,8,31,Gujarat Giants,2315,Bhuvneshwar Gaur,1,0,0%,,,,,,,,,
team_id_28|8|Jaideep,8,28,Haryana Steelers,4184,Jaideep,117,62,53%,,,,,,,,,
team_id_28|8|Surender Nada,8,28,Haryana Steelers,146,Surender Nada,103,42,41%,,,,,,,,,
team_id_28|8|Mohit,8,28,Haryana Steelers,4954,Mohit,76,40,53%,,,,,,,,,
team_id_28|8|Ravi Kumar,8,28,Haryana Steelers,240,Ravi Kumar,65,21,32%,,,,,,,,,
team_id_28|8|Ashish,8,28,Haryana Steelers,3028,Ashish,28,15,54%,,,,,,,,,
team_id_28|8|Rohit Gulia,8,28,Haryana Steelers,3023,Rohit Gulia,16,2,13%,,,,,,,,,
team_id_28|8|Ankit,8,28,Haryana Steelers,4977,Ankit,15,4,27%,,,,,,,,,
team_id_28|8|Akshay Kumar,8,28,Haryana Steelers,#N/A,Akshay Kumar,15,6,40%,,,,,,,,,
team_id_28|8|Vikash Kandola,8,28,Haryana Steelers,366,Vikash Kandola,14,6,43%,,,,,,,,,
team_id_28|8|Vijay Kumar,8,28,Haryana Steelers,768,Vijay Kumar,6,1,17%,,,,,,,,,
team_id_28|8|Shrikant Tewthia,8,28,Haryana Steelers,107,Shrikant Tewthia,6,1,17%,,,,,,,,,
team_id_28|8|Mohammad Esmaeil,8,28,Haryana Steelers,#N/A,Mohammad Esmaeil,6,1,17%,,,,,,,,,
team_id_28|8|Vinay,8,28,Haryana Steelers,3054,Vinay,4,1,25%,,,,,,,,,
team_id_28|8|Meetu,8,28,Haryana Steelers,4183,Meetu,3,0,0%,,,,,,,,,
team_id_28|8|Rajesh Narwal,8,28,Haryana Steelers,86,Rajesh Narwal,1,0,0%,,,,,,,,,
team_id_3|8|Sandeep Dhull,8,3,Jaipur Pink Panthers,290,Sandeep Dhull,118,52,44%,,,,,,,,,
team_id_3|8|Vishal Lather,8,3,Jaipur Pink Panthers,#N/A,Vishal Lather,100,40,40%,,,,,,,,,
team_id_3|8|Shaul Kumar,8,3,Jaipur Pink Panthers,#N/A,Shaul Kumar,94,43,46%,,,,,,,,,
team_id_3|8|Deepak Rajendar Singh,8,3,Jaipur Pink Panthers,#N/A,Deepak Rajendar Singh,55,15,27%,,,,,,,,,
team_id_3|8|Nitin Rawal,8,3,Jaipur Pink Panthers,3065,Nitin Rawal,27,12,44%,,,,,,,,,
team_id_3|8|Amit Kharb,8,3,Jaipur Pink Panthers,#N/A,Amit Kharb,26,8,31%,,,,,,,,,
team_id_3|8|Brijendra Singh Chaudha..,8,3,Jaipur Pink Panthers,#N/A,Brijendra Singh Chaudha..,17,8,47%,,,,,,,,,
team_id_3|8|Naveen,8,3,Jaipur Pink Panthers,2357,Naveen,16,7,44%,,,,,,,,,
team_id_3|8|Deepak Hooda,8,3,Jaipur Pink Panthers,41,Deepak Hooda,14,3,21%,,,,,,,,,
team_id_3|8|Pavan TR,8,3,Jaipur Pink Panthers,3021,Pavan TR,13,4,31%,,,,,,,,,
team_id_3|8|Dharmaraj Cheralathan,8,3,Jaipur Pink Panthers,42,Dharmaraj Cheralathan,11,2,18%,,,,,,,,,
team_id_3|8|Amit Nagar,8,3,Jaipur Pink Panthers,371,Amit Nagar,8,3,38%,,,,,,,,,
team_id_3|8|Amit Hooda,8,3,Jaipur Pink Panthers,212,Amit Hooda,5,2,40%,,,,,,,,,
team_id_3|8|Arjun Deshwal,8,3,Jaipur Pink Panthers,2024,Arjun Deshwal,4,1,25%,,,,,,,,,
team_id_3|8|Sachin Narwal,8,3,Jaipur Pink Panthers,3154,Sachin Narwal,2,0,0%,,,,,,,,,
team_id_3|8|Amin Nosrati,8,3,Jaipur Pink Panthers,#N/A,Amin Nosrati,2,1,50%,,,,,,,,,
team_id_6|8|Shadloui Chianeh,8,6,Patna Pirates,#N/A,Shadloui Chianeh,146,88,60%,,,,,,,,,
team_id_6|8|Neeraj Kumar,8,6,Patna Pirates,3107,Neeraj Kumar,118,52,44%,,,,,,,,,
team_id_6|8|Sunil,8,6,Patna Pirates,3106,Sunil,100,48,48%,,,,,,,,,
team_id_6|8|C Sajin,8,6,Patna Pirates,#N/A,C Sajin,64,31,48%,,,,,,,,,
team_id_6|8|Monu Goyat,8,6,Patna Pirates,388,Monu Goyat,30,15,50%,,,,,,,,,
team_id_6|8|Shubham Shinde,8,6,Patna Pirates,3103,Shubham Shinde,28,16,57%,,,,,,,,,
team_id_6|8|Monu Sandhu,8,6,Patna Pirates,#N/A,Monu Sandhu,20,9,45%,,,,,,,,,
team_id_6|8|Sachin Tanwar,8,6,Patna Pirates,#N/A,Sachin Tanwar,14,7,50%,,,,,,,,,
team_id_6|8|Sourav Gulia,8,6,Patna Pirates,3593,Sourav Gulia,10,5,50%,,,,,,,,,
team_id_6|8|Guman Singh,8,6,Patna Pirates,3032,Guman Singh,9,2,22%,,,,,,,,,
team_id_6|8|Prashanth Kumar Rai,8,6,Patna Pirates,155,Prashanth Kumar Rai,4,1,25%,,,,,,,,,
team_id_6|8|Rajveersinh Chavan,8,6,Patna Pirates,#N/A,Rajveersinh Chavan,2,0,0%,,,,,,,,,
team_id_6|8|Balaji D,8,6,Patna Pirates,4978,Balaji D,2,1,50%,,,,,,,,,
team_id_6|8|Sandeep,8,6,Patna Pirates,#N/A,Sandeep,1,0,0%,,,,,,,,,
team_id_6|8|Manuj,8,6,Patna Pirates,4693,Manuj,1,1,100%,,,,,,,,,
team_id_6|8|Daniel Omondi Odhiambo,8,6,Patna Pirates,#N/A,Daniel Omondi Odhiambo,1,0,0%,,,,,,,,,
team_id_7|8|Sombir,8,7,Puneri Paltan,3000,Sombir,107,54,50%,,,,,,,,,
team_id_7|8|Vishal Bhardwaj,8,7,Puneri Paltan,3083,Vishal Bhardwaj,95,42,44%,,,,,,,,,
team_id_7|8|Abinesh Nadarajan,8,7,Puneri Paltan,4192,Abinesh Nadarajan,85,40,47%,,,,,,,,,
team_id_7|8|Sanket Sawant,8,7,Puneri Paltan,3234,Sanket Sawant,75,26,35%,,,,,,,,,
team_id_7|8|Asalam Inamdar,8,7,Puneri Paltan,#N/A,Asalam Inamdar,49,21,43%,,,,,,,,,
