Unique_ID,season,team_id,Team,player_id_copy_backup,Defender Name,Total Tackles,Successful Tackles,Defender Success rate,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,team,player-id,player-id-clean,Raider Name,Total Raids,Successful Raids,Raider Success Rate,player_id,player_id_clean,player_name,player_matches_played,player_position_id,player_position_name,player_team_name,team_full_name,player-super-tackles_rank,player-raid-points_rank,player-super-raids_rank,player-high-5s_rank,player-tackle-points_rank,player-avg-tackle-points_rank,player-dod-raid-points_rank,player-total-points_rank,player-successful-tackles_rank,player-successful-raids_rank,super-10s_rank,player-super-tackles_value,player-raid-points_value,player-super-raids_value,player-high-5s_value,player-tackle-points_value,player-avg-tackle-points_value,player-dod-raid-points_value,player-total-points_value,player-successful-tackles_value,player-successful-raids_value,super-10s_value,player-super-tackles_points_per_match,player-raid-points_points_per_match,player-super-raids_points_per_match,high-5s_points_per_match,player-tackle-points_points_per_match,player-dod-raid-points_points_per_match,player-total-points_points_per_match,player-successful-tackles_points_per_match,player-successful-raids_points_per_match,super-10s_points_per_match,Season_Number,Team Name,team-id,player-id-pkdc-sanitised,Number of Defenders,Percentage of Raids,Empty Raids Percentage,Successful Raids Percentage,Season_Lookup,Season,season_num,player_id_notclean,Player Name,Position,Total Played,Total Starts,Tackle Type,Skill Type,Skill Name,Bengal Warriors (4),Bengaluru Bulls (1),Dabang Delhi (2),Gujarat Giants (31),Haryana Steelers (28),Jaipur Pink Panthers (3),Patna Pirates (6),Puneri Paltan (7),Tamil Thalaivas (29),Telugu Titans (8),U Mumba (5),U.P. Yoddha (30),team_name,matches_played,team-average-raid-points_rank,team-avg-points-scored_rank,team-all-outs-conceded_rank,team-successful-tackle-percent_rank,team-super-raid_rank,team-raid_rank,team-successful-raid-percent_rank,team-dod-raid-points_rank,team-super-tackles_rank,team-raid-points_rank,team-successful-raids_rank,team-total-points-conceded_rank,team-tackle-points_rank,team-total-points_rank,team-successful-tackles-per-match_rank,team-all-outs-inflicted_rank,team-average-tackle-points_rank,team-successful-tackles_rank,team-all-outs-conceded_value,team-successful-tackle-percent_value,team-super-raid_value,team-raid_value,team-successful-raid-percent_value,team-dod-raid-points_value,team-super-tackles_value,Total_touch_points_value,Total_bonus_points_value,team-raid-points_value,team-successful-raids_value,team-total-points-conceded_value,team-tackle-points_value,team-total-points_value,team-successful-tackles_value,team-successful-tackles-per-match_value,team-all-outs-inflicted_value,team-average-raid-points_value,team-avg-points-scored_value,team-average-tackle-points_value,team-all-outs-conceded_per-match,team-super-raid_per-match,team-raid_per-match,team-dod-raid-points_per-match,team-super-tackles_per-match,team-total-touch-points-ext_per-match,team-total-bonus--points-ext_per-match,team-raid-points_per-match,team-successful-raids_per-match,team-total-points-conceded_per-match,team-tackle-points_per-match,team-total-points_per-match,team-all-outs-inflicted_per-match,team-successful-tackles_per-match
team_id_6|Season10|Sanjay,10,6.0,,,,,,,,,,,,,,,,,,,,,,,5213.0,5213.0,Sanjay ,6.0,0.0,Defender-Right Cover,PAT,Patna Pirates,,,,40.0,97.0,89.0,,167.0,94.0,,,,,,1.0,6.0,1.0,,6.0,6.0,,,,,,0.17,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_28|Season10|Ghanshyam Magar,10,28.0,,,,,,,,,,,,,,,,,,,,,,,5225.0,5225.0,Ghanshyam Magar,5.0,8.0,Raider,HAR,Haryana Steelers,,70.0,,,174.0,152.0,67.0,139.0,173.0,70.0,,,11.0,,,1.0,0.2,2.0,12.0,1.0,9.0,,,2.2,,,0.2,0.4,2.4,0.2,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_28|Season10|Hasan Balbool,10,28.0,,,,,,,,,,,,,,,,,,,,,,,5226.0,5226.0,Hasan Balbool,2.0,8.0,Raider,HAR,Haryana Steelers,,122.0,,,,,,204.0,,,,,1.0,,,,,,1.0,,,,,0.5,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_6|Season10|Zheng-Wei Chen,10,6.0,,,,,,,,,,,,,,,,,,,,,,,5248.0,5248.0,Zheng-Wei Chen,2.0,8.0,Raider,PAT,Patna Pirates,,110.0,,,,,,202.0,,103.0,,,2.0,,,,,,2.0,,2.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_5|Season10|Alireza Mirzaeian,10,5.0,,,,,,,,,,,,,,,,,,,,,,,5251.0,5251.0,Alireza Mirzaeian,9.0,8.0,Raider,MUM,U Mumba,,66.0,,,175.0,168.0,66.0,127.0,174.0,60.0,,,15.0,,,1.0,0.11,3.0,16.0,1.0,14.0,,,1.67,,,0.11,0.33,1.78,0.11,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_5|Season10|Amirmohammad Zafardanesh,10,5.0,,,,,,,,,,,,,,,,,,,,,,,5252.0,5252.0,Amirmohammad Zafardanesh,20.0,0.0,All-Rounder,MUM,U Mumba,,11.0,36.0,,96.0,131.0,21.0,12.0,93.0,12.0,12.0,,141.0,2.0,,7.0,0.35,15.0,148.0,7.0,106.0,6.0,,7.05,0.1,,0.35,0.75,7.4,0.35,5.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_8|Season10|Milad Jabbari,10,8.0,,,,,,,,,,,,,,,,,,,,,,,5254.0,5254.0,Milad Jabbari,13.0,9.0,Defender,HYD,Telugu Titans,6.0,109.0,,37.0,32.0,25.0,74.0,80.0,36.0,106.0,,7.0,2.0,,2.0,33.0,2.54,1.0,35.0,26.0,1.0,,0.54,0.15,,0.15,2.54,0.08,2.69,2.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_7|Season10|Vahid RezaEimehr,10,7.0,,,,,,,,,,,,,,,,,,,,,,,5256.0,5256.0,Vahid RezaEimehr,5.0,9.0,Defender,PUN,Puneri Paltan,41.0,,,,98.0,74.0,,168.0,109.0,,,2.0,,,,6.0,1.2,,6.0,4.0,,,0.4,,,,1.2,,1.2,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_5|Season10|Kunal,10,5.0,,,,,,,,,,,,,,,,,,,,,,,5262.0,5262.0,Kunal ,1.0,0.0,Left Raider,MUM,U Mumba,,108.0,,,,,,201.0,,105.0,,,2.0,,,,,,2.0,,2.0,,,2.0,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_6|Season10|Sandeep Kumar,10,6.0,,,,,,,,,,,,,,,,,,,,,,,5282.0,5282.0,Sandeep Kumar ,20.0,8.0,Raider,PAT,Patna Pirates,,25.0,,,173.0,178.0,20.0,27.0,171.0,27.0,39.0,,86.0,,,1.0,0.05,16.0,87.0,1.0,63.0,1.0,,4.3,,,0.05,0.8,4.35,0.05,3.15,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_5|Season10|Ram Adghale,10,5.0,,,,,,,,,,,,,,,,,,,,,,,5305.0,5305.0,Ram Adghale,3.0,0.0,,MUM,U Mumba,,,,,138.0,110.0,,203.0,135.0,,,,,,,2.0,0.67,,2.0,2.0,,,,,,,0.67,,0.67,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_2|Season10|Mohit,10,2.0,,,,,,,,,,,,,,,,,,,,,,,5319.0,5319.0,Mohit ,20.0,0.0,Defender-Right Cover,DEL,Dabang Delhi K.C.,,,,,59.0,91.0,,121.0,58.0,,,,,,,18.0,0.9,,18.0,18.0,,,,,,,0.9,,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_1|Season10|Rohit Kumar,10,1.0,,,,,,,,,,,,,,,,,,,,,,,5324.0,5324.0,Rohit Kumar,4.0,0.0,Defender - Left Cover,BLR,Bengaluru Bulls,,121.0,,38.0,69.0,5.0,,134.0,68.0,,,,1.0,,1.0,13.0,3.25,,14.0,13.0,,,,0.25,,0.25,3.25,,3.5,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_2|Season8|Ajay Thakur,8,2.0,,,,,,,,,,,,,,,,,,,,,,,26.0,26.0,Ajay Thakur,5.0,8.0,Raider,DEL,Dabang Delhi K.C.,,85.0,,,150.0,146.0,,144.0,135.0,80.0,,,4.0,,,1.0,0.2,,5.0,1.0,3.0,,,0.8,,,0.2,,1.0,0.2,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_1|Season8|Chandran Ranjit,8,1.0,,,,,,,,,,,,,,,,,,,,,,,36.0,36.0,Chandran Ranjit,19.0,8.0,Raider,BLR,Bengaluru Bulls,67.0,25.0,22.0,,72.0,104.0,48.0,27.0,70.0,26.0,29.0,1.0,80.0,3.0,,10.0,0.53,4.0,90.0,9.0,61.0,1.0,0.05,4.21,0.16,,0.53,0.21,4.74,0.47,3.21,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_3|Season8|Deepak Hooda,8,3.0,,,,,,,,,,,,,,,,,,,,,,,41.0,41.0,Deepak Hooda,17.0,0.0,All-Rounder,JAI,Jaipur Pink Panthers,,16.0,45.0,,117.0,147.0,7.0,18.0,110.0,16.0,18.0,,117.0,1.0,,3.0,0.18,31.0,120.0,3.0,100.0,4.0,,6.88,0.06,,0.18,1.82,7.06,0.18,5.88,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_3|Season8|Dharmaraj Cheralathan,8,3.0,,,,,,,,,,,,,,,,,,,,,,,42.0,42.0,Dharmaraj Cheralathan,5.0,9.0,Defender,JAI,Jaipur Pink Panthers,,,,,125.0,122.0,,176.0,130.0,,,,,,,2.0,0.4,,2.0,2.0,,,,,,,0.4,,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_2|Season8|Jeeva Kumar,8,2.0,,,,,,,,,,,,,,,,,,,,,,,54.0,54.0,Jeeva Kumar,21.0,9.0,Defender,DEL,Dabang Delhi K.C.,68.0,,,,45.0,60.0,,96.0,44.0,,,1.0,,,,23.0,1.1,,23.0,22.0,,,0.05,,,,1.1,,1.1,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_2|Season8|Manjeet Chhillar,8,2.0,,,,,,,,,,,,,,,,,,,,,,,69.0,69.0,Manjeet Chhillar,24.0,0.0,All Rounder,DEL,Dabang Delhi K.C.,47.0,115.0,,17.0,14.0,21.0,,53.0,12.0,106.0,,2.0,1.0,,2.0,52.0,2.17,,53.0,50.0,1.0,,0.08,0.04,,0.08,2.17,,2.21,2.08,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_7|Season8|Rahul Chaudhari,8,7.0,,,,,,,,,,,,,,,,,,,,,,,81.0,81.0,Rahul Chaudhari,7.0,8.0,Raider,PUN,Puneri Paltan,,58.0,,,,,58.0,116.0,,59.0,,,13.0,,,,,2.0,13.0,,10.0,,,1.86,,,,0.29,1.86,,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_28|Season8|Rajesh Narwal,8,28.0,,,,,,,,,,,,,,,,,,,,,,,86.0,86.0,Rajesh Narwal,3.0,0.0,All Rounder,HAR,Haryana Steelers,,116.0,,,,,,194.0,,,,,1.0,,,,,,1.0,,,,,0.33,,,,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_4|Season8|Rishank Devadiga,8,4.0,,,,,,,,,,,,,,,,,,,,,,,94.0,94.0,Rishank Devadiga,1.0,8.0,Raider,KOL,Bengal Warriors,,117.0,,,,,,195.0,,107.0,,,1.0,,,,,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_30|Season8|Shrikant Jadhav,8,30.0,,,,,,,,,,,,,,,,,,,,,,,106.0,106.0,Shrikant Jadhav,23.0,8.0,Raider,U.P.,U.P. Yoddhas,20.0,23.0,23.0,,80.0,127.0,14.0,22.0,92.0,23.0,24.0,3.0,92.0,2.0,,8.0,0.35,21.0,100.0,5.0,72.0,2.0,0.13,4.0,0.09,,0.35,0.91,4.35,0.22,3.13,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_28|Season8|Shrikant Tewthia,8,28.0,,,,,,,,,,,,,,,,,,,,,,,107.0,107.0,Shrikant Tewthia,3.0,0.0,All Rounder,HAR,Haryana Steelers,65.0,,,,126.0,96.0,,175.0,134.0,,,1.0,,,,2.0,0.67,,2.0,1.0,,,0.33,,,,0.67,,0.67,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_4|Season8|Sukesh Hegde,8,4.0,,,,,,,,,,,,,,,,,,,,,,,111.0,111.0,Sukesh Hegde,15.0,8.0,Raider,KOL,Bengal Warriors,,35.0,24.0,,,,40.0,45.0,,36.0,,,58.0,2.0,,,,5.0,58.0,,43.0,,,3.87,0.13,,,0.33,3.87,,2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_4|Season8|Vishal Mane,8,4.0,,,,,,,,,,,,,,,,,,,,,,,123.0,123.0,Vishal Mane,6.0,9.0,Defender,KOL,Bengal Warriors,,,,,99.0,80.0,,145.0,93.0,,,,,,,5.0,0.83,,5.0,5.0,,,,,,,0.83,,0.83,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_2|Season8|Sandeep Narwal,8,2.0,,,,,,,,,,,,,,,,,,,,,,,142.0,142.0,Sandeep Narwal,24.0,0.0,All Rounder,DEL,Dabang Delhi K.C.,66.0,47.0,,,29.0,40.0,38.0,39.0,27.0,47.0,,1.0,26.0,,,38.0,1.58,6.0,64.0,37.0,18.0,,0.04,1.08,,,1.58,0.25,2.67,1.54,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_4|Season8|Maninder Singh,8,4.0,,,,,,,,,,,,,,,,,,,,,,,143.0,143.0,Maninder Singh,22.0,8.0,Raider,KOL,Bengal Warriors,,3.0,2.0,,127.0,157.0,5.0,3.0,131.0,3.0,2.0,,262.0,11.0,,2.0,0.09,39.0,264.0,2.0,192.0,16.0,,11.91,0.5,,0.09,1.77,12.0,0.09,8.73,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_28|Season8|Surender Nada,8,28.0,,,,,,,,,,,,,,,,,,,,,,,146.0,146.0,Surender Nada,21.0,0.0,Defender - Left Corner,HAR,Haryana Steelers,15.0,90.0,,18.0,19.0,22.0,,59.0,21.0,93.0,,4.0,3.0,,2.0,45.0,2.14,,48.0,41.0,2.0,,0.19,0.14,,0.1,2.14,,2.29,1.95,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_6|Season8|Prashanth Kumar Rai,8,6.0,,,,,,,,,,,,,,,,,,,,,,,155.0,155.0,Prashanth Kumar Rai,23.0,8.0,Raider,PAT,Patna Pirates,,22.0,46.0,,151.0,161.0,20.0,24.0,136.0,22.0,,,95.0,1.0,,1.0,0.04,15.0,96.0,1.0,73.0,,,4.13,0.04,,0.04,0.65,4.17,0.04,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_7|Season8|Pawan Kadian,8,7.0,,,,,,,,,,,,,,,,,,,,,,,156.0,156.0,Pawan Kadian,1.0,8.0,Raider,PUN,Puneri Paltan,,75.0,,,,,,143.0,,81.0,,,5.0,,,,,,5.0,,3.0,,,5.0,,,,,5.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_31|Season8|Ravinder Pahal,8,31.0,,,,,,,,,,,,,,,,,,,,,,,157.0,157.0,Ravinder Pahal,8.0,0.0,Defender - Right Corner,GUJ,Gujarat Giants,,,,,65.0,44.0,,121.0,64.0,,,,,,,12.0,1.5,,12.0,12.0,,,,,,,1.5,,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_4|Season8|Ran Singh,8,4.0,,,,,,,,,,,,,,,,,,,,,,,160.0,160.0,Ran Singh,14.0,0.0,All Rounder,KOL,Bengal Warriors,69.0,89.0,,32.0,30.0,12.0,75.0,74.0,29.0,92.0,,1.0,3.0,,1.0,35.0,2.5,1.0,38.0,34.0,2.0,,0.07,0.21,,0.07,2.5,0.07,2.71,2.43,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_31|Season8|Girish Maruti Ernak,8,31.0,,,,,,,,,,,,,,,,,,,,,,,161.0,161.0,Girish Maruti Ernak,19.0,0.0,Defender - Left Corner,GUJ,Gujarat Giants,70.0,,,5.0,18.0,14.0,,63.0,17.0,,,1.0,,,4.0,46.0,2.42,,46.0,45.0,,,0.05,,,0.21,2.42,,2.42,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_31|Season8|Mahendra Rajput,8,31.0,,,,,,,,,,,,,,,,,,,,,,,163.0,163.0,Mahendra Rajput,17.0,8.0,Raider,GUJ,Gujarat Giants,71.0,34.0,47.0,,98.0,137.0,33.0,38.0,103.0,32.0,30.0,1.0,60.0,1.0,,5.0,0.29,8.0,65.0,4.0,47.0,1.0,0.06,3.53,0.06,,0.29,0.47,3.82,0.24,2.76,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_4|Season8|Vijin Thangadurai,8,4.0,,,,,,,,,,,,,,,,,,,,,,,185.0,185.0,Vijin Thangadurai,7.0,9.0,Defender,KOL,Bengal Warriors,,,,,116.0,120.0,,164.0,109.0,,,,,,,3.0,0.43,,3.0,3.0,,,,,,,0.43,,0.43,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_8|Season8|C. Arun,8,8.0,,,,,,,,,,,,,,,,,,,,,,,191.0,191.0,C. Arun,14.0,9.0,Defender,HYD,Telugu Titans,72.0,113.0,,,71.0,94.0,,122.0,69.0,,,1.0,1.0,,,10.0,0.71,,11.0,9.0,,,0.07,0.07,,,0.71,,0.79,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_2|Season8|Joginder Narwal,8,2.0,,,,,,,,,,,,,,,,,,,,,,,194.0,194.0,Joginder Narwal,19.0,0.0,Defender - Left Corner,DEL,Dabang Delhi K.C.,50.0,114.0,,,36.0,39.0,,79.0,36.0,,,2.0,1.0,,,31.0,1.63,,32.0,29.0,,,0.11,0.05,,,1.63,,1.68,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_30|Season8|Pardeep Narwal,8,30.0,,,,,,,,,,,,,,,,,,,,,,,197.0,197.0,Pardeep Narwal,24.0,8.0,Raider,U.P.,U.P. Yoddhas,,6.0,1.0,,,,13.0,7.0,,9.0,5.0,,188.0,12.0,,,,22.0,188.0,,139.0,9.0,,7.83,0.5,,,0.92,7.83,,5.79,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_5|Season8|Ashish Sangwan,8,5.0,,,,,,,,,,,,,,,,,,,,,,,202.0,202.0,Ashish Sangwan,9.0,0.0,All-Rounder,MUM,U Mumba,62.0,91.0,,,64.0,47.0,,112.0,61.0,94.0,,1.0,3.0,,,13.0,1.44,,16.0,12.0,2.0,,0.11,0.33,,,1.44,,1.78,1.33,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_31|Season8|Rakesh Narwal,8,31.0,,,,,,,,,,,,,,,,,,,,,,,204.0,204.0,Rakesh Narwal,16.0,8.0,Raider,GUJ,Gujarat Giants,51.0,31.0,48.0,,81.0,106.0,21.0,30.0,88.0,29.0,27.0,2.0,73.0,1.0,,8.0,0.5,14.0,81.0,6.0,57.0,2.0,0.12,4.56,0.06,,0.5,0.88,5.06,0.38,3.56,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_1|Season8|Deepak Narwal,8,1.0,,,,,,,,,,,,,,,,,,,,,,,211.0,211.0,Deepak Narwal,10.0,8.0,Raider,BLR,Bengaluru Bulls,,53.0,,,,,41.0,104.0,,52.0,,,18.0,,,,,5.0,18.0,,12.0,,,1.8,,,,0.5,1.8,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_3|Season8|Amit Hooda,8,3.0,,,,,,,,,,,,,,,,,,,,,,,212.0,212.0,Amit Hooda,2.0,0.0,Defender - Right Corner,JAI,Jaipur Pink Panthers,,,,,129.0,65.0,,174.0,132.0,,,,,,,2.0,1.0,,2.0,2.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_29|Season8|K. Prapanjan,8,29.0,,,,,,,,,,,,,,,,,,,,,,,219.0,219.0,K. Prapanjan,7.0,8.0,Raider,CHE,Tamil Thalaivas,,50.0,,,,,60.0,99.0,,48.0,,,21.0,,,,,2.0,21.0,,16.0,,,3.0,,,,0.29,3.0,,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_4|Season8|Sachin Vittala,8,4.0,,,,,,,,,,,,,,,,,,,,,,,232.0,232.0,Sachin Vittala,7.0,0.0,Defender - Left Corner,KOL,Bengal Warriors,61.0,,,33.0,90.0,78.0,,139.0,90.0,,,1.0,,,1.0,6.0,0.86,,6.0,5.0,,,0.14,,,0.14,0.86,,0.86,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_28|Season8|Ravi Kumar,8,28.0,,,,,,,,,,,,,,,,,,,,,,,240.0,240.0,Ravi Kumar,22.0,0.0,Defender - Right Cover,HAR,Haryana Steelers,21.0,118.0,,,43.0,61.0,,92.0,45.0,,,3.0,1.0,,,24.0,1.09,,25.0,21.0,,,0.14,0.05,,,1.09,,1.14,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_8|Season8|Sandeep Kandola,8,8.0,,,,,,,,,,,,,,,,,,,,,,,248.0,248.0,Sandeep Kandola,16.0,9.0,Defender,HYD,Telugu Titans,48.0,,,15.0,24.0,9.0,,67.0,22.0,,,2.0,,,2.0,42.0,2.63,,42.0,40.0,,,0.12,,,0.12,2.62,,2.62,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
