"Unique_ID","team_id","team","season","player-id","Raider Name","Total Raids","Successful Raids","Raider Success Rate","","",""
"team_id_30|7|Nitesh Kumar","30","UP Yoddha","7","#N/A","Nitesh Kumar","2","0","0%","","",""
"team_id_30|7|Ashu Singh","30","UP Yoddha","7","#N/A","Ashu Singh","1","0","0%","","",""
"team_id_5|8|Abhishek Singh","5","U Mumba","8","#N/A","Abhishek Singh","363","149","41%","","",""
"team_id_5|8|V. Ajith Kumar","5","U Mumba","8","#N/A","V. Ajith Kumar","291","130","45%","","",""
"team_id_5|8|Shivam","5","U Mumba","8","#N/A","Shivam","57","26","46%","","",""
"team_id_5|8|Ajinkya Kapre","5","U Mumba","8","#N/A","Ajinkya Kapre","46","12","26%","","",""
"team_id_5|8|Mohsen Maghsoudlou","5","U Mumba","8","#N/A","Mohsen Maghsoudlou","44","10","23%","","",""
"team_id_5|8|Rahul Rana","5","U Mumba","8","#N/A","Rahul Rana","20","5","25%","","",""
"team_id_5|8|Jashandeep Singh","5","U Mumba","8","#N/A","Jashandeep Singh","12","2","17%","","",""
"team_id_5|8|Fazel Atrachali","5","U Mumba","8","#N/A","Fazel Atrachali","12","0","0%","","",""
"team_id_5|8|Ashish Kumar","5","U Mumba","8","#N/A","Ashish Kumar","11","2","18%","","",""
"team_id_5|8|Prathap S","5","U Mumba","8","#N/A","Prathap S","8","2","25%","","",""
"team_id_5|8|Kamlesh","5","U Mumba","8","#N/A","Kamlesh","7","1","14%","","",""
"team_id_5|8|Rinku Hc","5","U Mumba","8","#N/A","Rinku Hc","2","0","0%","","",""
"team_id_5|8|Sunil Siddhgavali","5","U Mumba","8","#N/A","Sunil Siddhgavali","1","0","0%","","",""
"team_id_5|8|Harendra Kumar","5","U Mumba","8","#N/A","Harendra Kumar","1","0","0%","","",""
"team_id_5|8|Ajeet","5","U Mumba","8","#N/A","Ajeet","1","0","0%","","",""
"team_id_3|8|Arjun Deshwal","3","Jaipur Pink Panthers","8","#N/A","Arjun Deshwal","421","226","54%","","",""
"team_id_3|8|Deepak Hooda","3","Jaipur Pink Panthers","8","#N/A","Deepak Hooda","281","105","37%","","",""
"team_id_3|8|Nitin Rawal","3","Jaipur Pink Panthers","8","#N/A","Nitin Rawal","47","4","9%","","",""
"team_id_3|8|Naveen","3","Jaipur Pink Panthers","8","#N/A","Naveen","45","9","20%","","",""
"team_id_3|8|Sachin Narwal","3","Jaipur Pink Panthers","8","#N/A","Sachin Narwal","30","13","43%","","",""
"team_id_3|8|Brijendra Singh Chaudhary","3","Jaipur Pink Panthers","8","#N/A","Brijendra Singh Chaudhary","29","13","45%","","",""
"team_id_3|8|Amit Nagar","3","Jaipur Pink Panthers","8","#N/A","Amit Nagar","18","5","28%","","",""
"team_id_3|8|Ashok","3","Jaipur Pink Panthers","8","#N/A","Ashok","6","2","33%","","",""
"team_id_3|8|Amirhossein Maleki","3","Jaipur Pink Panthers","8","#N/A","Amirhossein Maleki","5","4","80%","","",""
"team_id_3|8|Amin Nosrati","3","Jaipur Pink Panthers","8","#N/A","Amin Nosrati","5","0","0%","","",""
"team_id_3|8|Vishal Lather","3","Jaipur Pink Panthers","8","#N/A","Vishal Lather","2","0","0%","","",""
"team_id_3|8|Sushil Gulia","3","Jaipur Pink Panthers","8","#N/A","Sushil Gulia","2","0","0%","","",""
"team_id_3|8|Shaul Kumar","3","Jaipur Pink Panthers","8","#N/A","Shaul Kumar","2","0","0%","","",""
"team_id_3|8|Deepak Rajendar Singh","3","Jaipur Pink Panthers","8","#N/A","Deepak Rajendar Singh","1","0","0%","","",""
"team_id_30|8|Surender Gill","30","UP Yoddha","8","#N/A","Surender Gill","355","143","40%","","",""
"team_id_30|8|Pardeep Narwal","30","UP Yoddha","8","#N/A","Pardeep Narwal","349","144","41%","","",""
"team_id_30|8|Shrikant Jadhav","30","UP Yoddha","8","#N/A","Shrikant Jadhav","190","73","38%","","",""
"team_id_30|8|Rohit Tomar","30","UP Yoddha","8","#N/A","Rohit Tomar","36","16","44%","","",""
"team_id_30|8|Ankit","30","UP Yoddha","8","#N/A","Ankit","23","5","22%","","",""
"team_id_30|8|Ashu Singh","30","UP Yoddha","8","#N/A","Ashu Singh","22","2","9%","","",""
"team_id_30|8|Mohammad Taghi","30","UP Yoddha","8","#N/A","Mohammad Taghi","18","5","28%","","",""
"team_id_30|8|Sahil","30","UP Yoddha","8","#N/A","Sahil","8","3","38%","","",""
"team_id_30|8|Aman Hooda","30","UP Yoddha","8","#N/A","Aman Hooda","6","0","0%","","",""
"team_id_30|8|Ankush","30","UP Yoddha","8","#N/A","Ankush","3","0","0%","","",""
"team_id_30|8|Sumit","30","UP Yoddha","8","#N/A","Sumit","2","0","0%","","",""
"team_id_30|8|Shubham Kumar","30","UP Yoddha","8","#N/A","Shubham Kumar","1","0","0%","","",""
"team_id_30|8|Nitesh Kumar","30","UP Yoddha","8","#N/A","Nitesh Kumar","1","0","0%","","",""
"team_id_2|8|Naveen Kumar","2","Dabang Delhi","8","#N/A","Naveen Kumar","338","186","55%","","",""
"team_id_2|8|Vijay Jaglan","2","Dabang Delhi","8","#N/A","Vijay Jaglan","285","121","42%","","",""
"team_id_2|8|Ashu Malik","2","Dabang Delhi","8","#N/A","Ashu Malik","138","41","30%","","",""
"team_id_2|8|Neeraj Narwal","2","Dabang Delhi","8","#N/A","Neeraj Narwal","97","33","34%","","",""
"team_id_2|8|Sandeep Narwal","2","Dabang Delhi","8","#N/A","Sandeep Narwal","68","18","26%","","",""
"team_id_2|8|Manjeet","2","Dabang Delhi","8","#N/A","Manjeet","17","6","35%","","",""
"team_id_2|8|Ajay Thakur","2","Dabang Delhi","8","#N/A","Ajay Thakur","13","3","23%","","",""
"team_id_2|8|Manjeet Chhillar","2","Dabang Delhi","8","#N/A","Manjeet Chhillar","5","1","20%","","",""
"team_id_2|8|Sushant Sail","2","Dabang Delhi","8","#N/A","Sushant Sail","4","1","25%","","",""
"team_id_2|8|Nitin Panwar","2","Dabang Delhi","8","#N/A","Nitin Panwar","4","2","50%","","",""
"team_id_2|8|Balram","2","Dabang Delhi","8","#N/A","Balram","4","0","0%","","",""
"team_id_2|8|Joginder Narwal","2","Dabang Delhi","8","#N/A","Joginder Narwal","1","0","0%","","",""
"team_id_7|8|Asalam Inamdar","7","Puneri Paltan","8","#N/A","Asalam Inamdar","355","140","39%","","",""
"team_id_7|8|Mohit Goyat","7","Puneri Paltan","8","#N/A","Mohit Goyat","305","139","46%","","",""
"team_id_7|8|Nitin Tomar","7","Puneri Paltan","8","#N/A","Nitin Tomar","103","37","36%","","",""
"team_id_7|8|Pankaj Mohite","7","Puneri Paltan","8","#N/A","Pankaj Mohite","64","17","27%","","",""
"team_id_7|8|Rahul Chaudhari","7","Puneri Paltan","8","#N/A","Rahul Chaudhari","35","10","29%","","",""
"team_id_7|8|Vishwas S","7","Puneri Paltan","8","#N/A","Vishwas S","26","10","38%","","",""
"team_id_7|8|Shubham Shelke","7","Puneri Paltan","8","#N/A","Shubham Shelke","15","2","13%","","",""
"team_id_7|8|Pawan Kumar","7","Puneri Paltan","8","#N/A","Pawan Kumar","12","3","25%","","",""
"team_id_7|8|Akash Shinde","7","Puneri Paltan","8","#N/A","Akash Shinde","11","9","82%","","",""
"team_id_7|8|Abinesh Nadarajan","7","Puneri Paltan","8","#N/A","Abinesh Nadarajan","9","2","22%","","",""
"team_id_7|8|Vishal Bhardwaj","7","Puneri Paltan","8","#N/A","Vishal Bhardwaj","5","0","0%","","",""
"team_id_7|8|Victor Obiero","7","Puneri Paltan","8","#N/A","Victor Obiero","1","0","0%","","",""
"team_id_7|8|Sombir","7","Puneri Paltan","8","#N/A","Sombir","1","0","0%","","",""
"team_id_7|8|Sanket Sawant","7","Puneri Paltan","8","#N/A","Sanket Sawant","1","0","0%","","",""
"team_id_7|8|Karamvir","7","Puneri Paltan","8","#N/A","Karamvir","1","0","0%","","",""
"team_id_7|8|Baldev Singh","7","Puneri Paltan","8","#N/A","Baldev Singh","1","0","0%","","",""
"team_id_31|8|Rakesh Sungroya","31","Gujarat Fortunegiants","8","#N/A","Rakesh Sungroya","297","118","40%","","",""
"team_id_31|8|Ajay Kumar","31","Gujarat Fortunegiants","8","#N/A","Ajay Kumar","163","61","37%","","",""
"team_id_31|8|Pardeep Kumar","31","Gujarat Fortunegiants","8","#N/A","Pardeep Kumar","148","55","37%","","",""
"team_id_31|8|Rakesh Narwal","31","Gujarat Fortunegiants","8","#N/A","Rakesh Narwal","147","57","39%","","",""
"team_id_31|8|Mahendra Rajput","31","Gujarat Fortunegiants","8","#N/A","Mahendra Rajput","119","47","39%","","",""
"team_id_31|8|Rathan K","31","Gujarat Fortunegiants","8","#N/A","Rathan K","21","3","14%","","",""
"team_id_31|8|Hadi Oshtorak","31","Gujarat Fortunegiants","8","#N/A","Hadi Oshtorak","16","3","19%","","",""
"team_id_31|8|Sunil Kumar","31","Gujarat Fortunegiants","8","#N/A","Sunil Kumar","15","1","7%","","",""
"team_id_31|8|Bhuvneshwar Gaur","31","Gujarat Fortunegiants","8","#N/A","Bhuvneshwar Gaur","5","2","40%","","",""
"team_id_31|8|Sonu Singh","31","Gujarat Fortunegiants","8","#N/A","Sonu Singh","4","0","0%","","",""
"team_id_31|8|Maninder Singh","31","Gujarat Fortunegiants","8","#N/A","Maninder Singh","4","1","25%","","",""
"team_id_31|8|Harmanjit Singh","31","Gujarat Fortunegiants","8","#N/A","Harmanjit Singh","1","0","0%","","",""
"team_id_31|8|Girish Maruti Ernak","31","Gujarat Fortunegiants","8","#N/A","Girish Maruti Ernak","1","0","0%","","",""
"team_id_6|8|Sachin Tanwar","6","Patna Pirates","8","#N/A","Sachin Tanwar","381","144","38%","","",""
"team_id_6|8|Guman Singh","6","Patna Pirates","8","#N/A","Guman Singh","200","76","38%","","",""
"team_id_6|8|Monu Goyat","6","Patna Pirates","8","#N/A","Monu Goyat","165","62","38%","","",""
"team_id_6|8|Prashanth Kumar Rai","6","Patna Pirates","8","#N/A","Prashanth Kumar Rai","163","73","45%","","",""
"team_id_6|8|Monu Sandhu","6","Patna Pirates","8","#N/A","Monu Sandhu","31","9","29%","","",""
"team_id_6|8|Shadloui Chianeh","6","Patna Pirates","8","#N/A","Shadloui Chianeh","21","5","24%","","",""
"team_id_6|8|Mohit","6","Patna Pirates","8","#N/A","Mohit","14","3","21%","","",""
"team_id_6|8|Selvamani K","6","Patna Pirates","8","#N/A","Selvamani K","10","4","40%","","",""
"team_id_6|8|Neeraj Kumar","6","Patna Pirates","8","#N/A","Neeraj Kumar","9","0","0%","","",""
"team_id_6|8|Daniel Omondi Odhiambo","6","Patna Pirates","8","#N/A","Daniel Omondi Odhiambo","7","2","29%","","",""
"team_id_6|8|Shubham Shinde","6","Patna Pirates","8","#N/A","Shubham Shinde","6","1","17%","","",""
"team_id_6|8|Rohit","6","Patna Pirates","8","#N/A","Rohit","5","1","20%","","",""
"team_id_6|8|C Sajin","6","Patna Pirates","8","#N/A","C Sajin","1","0","0%","","",""
"team_id_6|8|Balaji D","6","Patna Pirates","8","#N/A","Balaji D","1","0","0%","","",""
"team_id_4|8|Maninder Singh","4","Bengal Warriors","8","#N/A","Maninder Singh","401","197","49%","","",""
"team_id_4|8|Esmaeil Nabibakhsh","4","Bengal Warriors","8","#N/A","Esmaeil Nabibakhsh","185","67","36%","","",""
"team_id_4|8|Sukesh Hegde","4","Bengal Warriors","8","#N/A","Sukesh Hegde","128","43","34%","","",""
"team_id_4|8|Akash Pikalmunde","4","Bengal Warriors","8","#N/A","Akash Pikalmunde","39","12","31%","","",""
"team_id_4|8|Manoj Gowda","4","Bengal Warriors","8","#N/A","Manoj Gowda","37","10","27%","","",""
"team_id_4|8|Rohit","4","Bengal Warriors","8","#N/A","Rohit","36","12","33%","","",""
"team_id_4|8|Ravindra Kumawat","4","Bengal Warriors","8","#N/A","Ravindra Kumawat","33","7","21%","","",""
"team_id_4|8|Anand V","4","Bengal Warriors","8","#N/A","Anand V","12","2","17%","","",""
"team_id_4|8|Ran Singh","4","Bengal Warriors","8","#N/A","Ran Singh","9","2","22%","","",""
"team_id_4|8|Rishank Devadiga","4","Bengal Warriors","8","#N/A","Rishank Devadiga","8","1","13%","","",""
"team_id_4|8|Rinku Narwal","4","Bengal Warriors","8","#N/A","Rinku Narwal","1","0","0%","","",""
"team_id_4|8|Parveen Satpal","4","Bengal Warriors","8","#N/A","Parveen Satpal","1","0","0%","","",""
"team_id_4|8|Amit Nirwal","4","Bengal Warriors","8","#N/A","Amit Nirwal","1","0","0%","","",""
"team_id_4|8|Abozar Mohajermighani","4","Bengal Warriors","8","#N/A","Abozar Mohajermighani","1","0","0%","","",""
"team_id_29|8|Manjeet","29","Tamil Thalaivas","8","#N/A","Manjeet","325","136","42%","","",""
"team_id_29|8|Ajinkya Pawar","29","Tamil Thalaivas","8","#N/A","Ajinkya Pawar","213","83","39%","","",""
"team_id_29|8|Bhavani Rajput","29","Tamil Thalaivas","8","#N/A","Bhavani Rajput","111","33","30%","","",""
"team_id_29|8|Himanshu","29","Tamil Thalaivas","8","#N/A","Himanshu","78","30","38%","","",""
"team_id_29|8|Athul MS","29","Tamil Thalaivas","8","#N/A","Athul MS","73","21","29%","","",""
"team_id_29|8|K Prapanjan","29","Tamil Thalaivas","8","#N/A","K Prapanjan","59","17","29%","","",""
"team_id_29|8|Himanshu Singh","29","Tamil Thalaivas","8","#N/A","Himanshu Singh","23","5","22%","","",""
"team_id_29|8|Surjeet Singh","29","Tamil Thalaivas","8","#N/A","Surjeet Singh","18","1","6%","","",""
"team_id_29|8|Sandaruwan Asiri","29","Tamil Thalaivas","8","#N/A","Sandaruwan Asiri","8","1","13%","","",""
"team_id_29|8|Mohit","29","Tamil Thalaivas","8","#N/A","Mohit","7","0","0%","","",""
"team_id_29|8|Anwar Saheed Baba","29","Tamil Thalaivas","8","#N/A","Anwar Saheed Baba","2","0","0%","","",""
"team_id_29|8|Sagar Krishna","29","Tamil Thalaivas","8","#N/A","Sagar Krishna","1","0","0%","","",""
"team_id_29|8|Sagar","29","Tamil Thalaivas","8","#N/A","Sagar","1","0","0%","","",""
"team_id_28|8|Vikash Kandola","28","Haryana Steeler","8","#N/A","Vikash Kandola","356","147","41%","","",""
"team_id_28|8|Meetu","28","Haryana Steeler","8","#N/A","Meetu","192","67","35%","","",""
"team_id_28|8|Rohit Gulia","28","Haryana Steeler","8","#N/A","Rohit Gulia","113","43","38%","","",""
"team_id_28|8|Ashish","28","Haryana Steeler","8","#N/A","Ashish","102","43","42%","","",""
"team_id_28|8|Vinay","28","Haryana Steeler","8","#N/A","Vinay","96","48","50%","","",""
"team_id_28|8|Jaideep","28","Haryana Steeler","8","#N/A","Jaideep","14","0","0%","","",""
"team_id_28|8|Surender Nada","28","Haryana Steeler","8","#N/A","Surender Nada","12","2","17%","","",""
"team_id_28|8|Mohammad Esmaeil","28","Haryana Steeler","8","#N/A","Mohammad Esmaeil","6","1","17%","","",""
"team_id_28|8|Rajesh Narwal","28","Haryana Steeler","8","#N/A","Rajesh Narwal","4","0","0%","","",""
"team_id_28|8|Vijay Kumar","28","Haryana Steeler","8","#N/A","Vijay Kumar","1","1","100%","","",""
"team_id_28|8|Ravi Kumar","28","Haryana Steeler","8","#N/A","Ravi Kumar","1","0","0%","","",""
"team_id_28|8|Ajay Ghanghas","28","Haryana Steeler","8","#N/A","Ajay Ghanghas","1","0","0%","","",""
"team_id_8|8|Ankit Beniwal","8","Telugu Titans","8","#N/A","Ankit Beniwal","238","87","37%","","",""
"team_id_8|8|Rajnish","8","Telugu Titans","8","#N/A","Rajnish","190","86","45%","","",""
"team_id_8|8|Adarsh T","8","Telugu Titans","8","#N/A","Adarsh T","147","55","37%","","",""
"team_id_8|8|Galla Raju","8","Telugu Titans","8","#N/A","Galla Raju","92","31","34%","","",""
"team_id_8|8|Rakesh Gowda","8","Telugu Titans","8","#N/A","Rakesh Gowda","83","28","34%","","",""
"team_id_8|8|Siddharth Desai","8","Telugu Titans","8","#N/A","Siddharth Desai","49","22","45%","","",""
"team_id_8|8|Rohit Kumar","8","Telugu Titans","8","#N/A","Rohit Kumar","49","12","24%","","",""
"team_id_8|8|Surinder Singh","8","Telugu Titans","8","#N/A","Surinder Singh","15","0","0%","","",""
"team_id_8|8|Muhammed Shihas S","8","Telugu Titans","8","#N/A","Muhammed Shihas S","12","1","8%","","",""
"team_id_8|8|Prince D","8","Telugu Titans","8","#N/A","Prince D","10","2","20%","","",""
"team_id_8|8|Hyunsu Park","8","Telugu Titans","8","#N/A","Hyunsu Park","6","2","33%","","",""
"team_id_8|8|Amit Chauhan","8","Telugu Titans","8","#N/A","Amit Chauhan","5","0","0%","","",""
"team_id_8|8|Sandeep Kandola","8","Telugu Titans","8","#N/A","Sandeep Kandola","3","0","0%","","",""
"team_id_8|8|Ruturaj Koravi","8","Telugu Titans","8","#N/A","Ruturaj Koravi","3","0","0%","","",""
"team_id_8|8|Akash Choudhary","8","Telugu Titans","8","#N/A","Akash Choudhary","3","0","0%","","",""
"team_id_8|8|C. Arun","8","Telugu Titans","8","#N/A","C. Arun","2","0","0%","","",""
"team_id_1|8|Pawan Sehrawat","1","Bengaluru Bulls","8","#N/A","Pawan Sehrawat","478","250","52%","","",""
"team_id_1|8|Bharat Naresh","1","Bengaluru Bulls","8","#N/A","Bharat Naresh","196","98","50%","","",""
"team_id_1|8|Chandran Ranjit","1","Bengaluru Bulls","8","#N/A","Chandran Ranjit","185","61","33%","","",""
"team_id_1|8|Deepak Narwal","1","Bengaluru Bulls","8","#N/A","Deepak Narwal","45","12","27%","","",""
"team_id_1|8|More GB","1","Bengaluru Bulls","8","#N/A","More GB","40","3","8%","","",""
"team_id_1|8|Dong Geon Lee","1","Bengaluru Bulls","8","#N/A","Dong Geon Lee","14","6","43%","","",""
"team_id_1|8|Mahender Singh","1","Bengaluru Bulls","8","#N/A","Mahender Singh","12","0","0%","","",""
"team_id_1|8|Mohit Sehrawat","1","Bengaluru Bulls","8","#N/A","Mohit Sehrawat","11","0","0%","","",""
"team_id_1|8|Abolfazl Maghsodloumah..","1","Bengaluru Bulls","8","#N/A","Abolfazl Maghsodloumah..","6","2","33%","","",""
"team_id_1|8|Aman","1","Bengaluru Bulls","8","#N/A","Aman","3","1","33%","","",""
"team_id_1|8|Saurabh Nandal","1","Bengaluru Bulls","8","#N/A","Saurabh Nandal","2","0","0%","","",""
"team_id_3|9|Arjun Deshwal","3","Jaipur Pink Panthers","9","#N/A","Arjun Deshwal","449","241","54%","","",""
"team_id_3|9|Ajith V Kumar","3","Jaipur Pink Panthers","9","#N/A","Ajith V Kumar","182","72","40%","","",""
"team_id_3|9|Rahul Chaudhari","3","Jaipur Pink Panthers","9","#N/A","Rahul Chaudhari","180","58","32%","","",""
"team_id_3|9|Bhavani Rajput","3","Jaipur Pink Panthers","9","#N/A","Bhavani Rajput","77","28","36%","","",""
"team_id_3|9|Sunil Kumar","3","Jaipur Pink Panthers","9","#N/A","Sunil Kumar","29","1","3%","","",""
"team_id_3|9|V Ajith Kumar","3","Jaipur Pink Panthers","9","#N/A","V Ajith Kumar","17","5","29%","","",""
"team_id_3|9|Devank","3","Jaipur Pink Panthers","9","#N/A","Devank","11","2","18%","","",""
"team_id_3|9|Navneet","3","Jaipur Pink Panthers","9","#N/A","Navneet","10","4","40%","","",""
"team_id_3|9|Sahul Kumar","3","Jaipur Pink Panthers","9","#N/A","Sahul Kumar","8","1","13%","","",""
"team_id_3|9|Nitin Panwar (JP)","3","Jaipur Pink Panthers","9","#N/A","Nitin Panwar (JP)","6","0","0%","","",""
"team_id_3|9|Nitin Panwar","3","Jaipur Pink Panthers","9","#N/A","Nitin Panwar","4","3","75%","","",""
"team_id_3|9|Rahul Gorakh Dhanawade","3","Jaipur Pink Panthers","9","#N/A","Rahul Gorakh Dhanawade","1","0","0%","","",""
"team_id_3|9|Lucky Sharma","3","Jaipur Pink Panthers","9","#N/A","Lucky Sharma","1","0","0%","","",""
"team_id_28|9|Meetu Mahender","28","Haryana Steeler","9","#N/A","Meetu Mahender","318","116","36%","","",""
"team_id_28|9|Manjeet Dahiya","28","Haryana Steeler","9","#N/A","Manjeet Dahiya","185","81","44%","","",""
"team_id_28|9|Rakesh Narwal","28","Haryana Steeler","9","#N/A","Rakesh Narwal","110","33","30%","","",""
"team_id_28|9|Manjeet","28","Haryana Steeler","9","#N/A","Manjeet","89","39","44%","","",""
"team_id_28|9|K Prapanjan","28","Haryana Steeler","9","#N/A","K Prapanjan","66","30","45%","","",""
"team_id_28|9|Vinay Tevatia","28","Haryana Steeler","9","#N/A","Vinay Tevatia","35","15","43%","","",""
"team_id_28|9|Nitin Rawal","28","Haryana Steeler","9","#N/A","Nitin Rawal","29","4","14%","","",""
"team_id_28|9|Sushil","28","Haryana Steeler","9","#N/A","Sushil","27","17","63%","","",""
"team_id_28|9|Manish Gulia","28","Haryana Steeler","9","#N/A","Manish Gulia","20","9","45%","","",""
"team_id_28|9|Vinay","28","Haryana Steeler","9","#N/A","Vinay","18","6","33%","","",""
"team_id_28|9|Lovepreet Singh","28","Haryana Steeler","9","#N/A","Lovepreet Singh","15","6","40%","","",""
"team_id_28|9|Jaideep Dahiya","28","Haryana Steeler","9","#N/A","Jaideep Dahiya","4","1","25%","","",""
"team_id_28|9|Mohit Nandal","28","Haryana Steeler","9","#N/A","Mohit Nandal","1","0","0%","","",""
"team_id_28|9|Mohit","28","Haryana Steeler","9","#N/A","Mohit","1","0","0%","","",""
"team_id_28|9|Joginder Singh Narwal","28","Haryana Steeler","9","#N/A","Joginder Singh Narwal","1","0","0%","","",""
"team_id_28|9|Harsh","28","Haryana Steeler","9","#N/A","Harsh","1","0","0%","","",""
"team_id_28|9|Amirhossein Bastami","28","Haryana Steeler","9","#N/A","Amirhossein Bastami","1","0","0%","","",""
"team_id_29|9|Narender","29","Tamil Thalaivas","9","#N/A","Narender","371","184","50%","","",""
"team_id_29|9|Ajinkya Ashok Pawar","29","Tamil Thalaivas","9","#N/A","Ajinkya Ashok Pawar","282","90","32%","","",""
"team_id_29|9|Himanshu","29","Tamil Thalaivas","9","#N/A","Himanshu","138","27","20%","","",""
"team_id_29|9|Himanshu Singh","29","Tamil Thalaivas","9","#N/A","Himanshu Singh","95","27","28%","","",""
"team_id_29|9|Visvanath V","29","Tamil Thalaivas","9","#N/A","Visvanath V","34","10","29%","","",""
"team_id_29|9|Sachin Nehra","29","Tamil Thalaivas","9","#N/A","Sachin Nehra","26","9","35%","","",""
"team_id_29|9|Narender","29","Tamil Thalaivas","9","#N/A","Narender","11","6","55%","","",""
"team_id_29|9|Himanshu Narwal","29","Tamil Thalaivas","9","#N/A","Himanshu Narwal","10","4","40%","","",""
"team_id_29|9|Mohit","29","Tamil Thalaivas","9","#N/A","Mohit","9","2","22%","","",""
"team_id_29|9|Sachin","29","Tamil Thalaivas","9","#N/A","Sachin","5","1","20%","","",""
"team_id_29|9|Mohit Jakhar","29","Tamil Thalaivas","9","#N/A","Mohit Jakhar","4","0","0%","","",""
"team_id_29|9|K Abhimanyu","29","Tamil Thalaivas","9","#N/A","K Abhimanyu","3","1","33%","","",""
"team_id_29|9|Pawan Sehrawat","29","Tamil Thalaivas","9","#N/A","Pawan Sehrawat","2","1","50%","","",""
"team_id_29|9|Md. Arif Rabbani","29","Tamil Thalaivas","9","#N/A","Md. Arif Rabbani","2","0","0%","","",""
"team_id_29|9|Aashish","29","Tamil Thalaivas","9","#N/A","Aashish","2","1","50%","","",""
"team_id_2|9|Naveen Kumar","2","Dabang Delhi","9","#N/A","Naveen Kumar","439","223","51%","","",""
"team_id_2|9|Ashu Malik","2","Dabang Delhi","9","#N/A","Ashu Malik","277","109","39%","","",""
"team_id_2|9|Vijay Jaglan","2","Dabang Delhi","9","#N/A","Vijay Jaglan","114","53","46%","","",""
"team_id_2|9|Manjeet","2","Dabang Delhi","9","#N/A","Manjeet","105","41","39%","","",""
"team_id_2|9|Ashish Narwal","2","Dabang Delhi","9","#N/A","Ashish Narwal","20","6","30%","","",""
"team_id_2|9|Vishal Lather","2","Dabang Delhi","9","#N/A","Vishal Lather","6","0","0%","","",""
"team_id_2|9|Vijay","2","Dabang Delhi","9","#N/A","Vijay","6","1","17%","","",""
"team_id_2|9|Tejas Maruti Patil","2","Dabang Delhi","9","#N/A","Tejas Maruti Patil","4","1","25%","","",""
"team_id_2|9|Ravi Kumar","2","Dabang Delhi","9","#N/A","Ravi Kumar","2","0","0%","","",""
"team_id_2|9|Vishal","2","Dabang Delhi","9","#N/A","Vishal","1","0","0%","","",""
"team_id_7|9|Aslam Mustafa Inamdar","7","Puneri Paltan","9","#N/A","Aslam Mustafa Inamdar","268","118","44%","","",""
"team_id_7|9|Mohit Goyat","7","Puneri Paltan","9","#N/A","Mohit Goyat","257","100","39%","","",""
"team_id_7|9|Akash Santosh Shinde","7","Puneri Paltan","9","#N/A","Akash Santosh Shinde","195","101","52%","","",""
"team_id_7|9|Pankaj Mohite","7","Puneri Paltan","9","#N/A","Pankaj Mohite","110","48","44%","","",""
"team_id_7|9|Mohammad Esmaeil Nabi..","7","Puneri Paltan","9","#N/A","Mohammad Esmaeil Nabi..","62","11","18%","","",""
"team_id_7|9|Akash Shinde","7","Puneri Paltan","9","#N/A","Akash Shinde","27","6","22%","","",""
"team_id_7|9|Aditya Tushar Shinde","7","Puneri Paltan","9","#N/A","Aditya Tushar Shinde","23","10","43%","","",""
"team_id_7|9|Saurabh","7","Puneri Paltan","9","#N/A","Saurabh","16","7","44%","","",""
"team_id_7|9|Mohammad Nabibakhsh","7","Puneri Paltan","9","#N/A","Mohammad Nabibakhsh","14","4","29%","","",""
"team_id_7|9|Aditya Shinde","7","Puneri Paltan","9","#N/A","Aditya Shinde","7","3","43%","","",""
"team_id_7|9|Gaurav Khatri","7","Puneri Paltan","9","#N/A","Gaurav Khatri","6","1","17%","","",""
"team_id_7|9|D Mahindraprasad","7","Puneri Paltan","9","#N/A","D Mahindraprasad","6","1","17%","","",""
"team_id_7|9|Fazel Atrachali","7","Puneri Paltan","9","#N/A","Fazel Atrachali","4","0","0%","","",""
"team_id_7|9|Rakesh Bhalle Ram","7","Puneri Paltan","9","#N/A","Rakesh Bhalle Ram","3","0","0%","","",""
"team_id_7|9|Govind Gurjar","7","Puneri Paltan","9","#N/A","Govind Gurjar","3","1","33%","","",""
"team_id_7|9|Abinesh Nadarajan","7","Puneri Paltan","9","#N/A","Abinesh Nadarajan","2","0","0%","","",""
"team_id_7|9|Sanket Sawant","7","Puneri Paltan","9","#N/A","Sanket Sawant","1","0","0%","","",""
"team_id_7|9|Badal Taqdir Singh","7","Puneri Paltan","9","#N/A","Badal Taqdir Singh","1","0","0%","","",""
"team_id_7|9|Ajinkya Ashok Pawar","7","Puneri Paltan","9","#N/A","Ajinkya Ashok Pawar","1","0","0%","","",""
"team_id_5|9|Guman Singh","5","U Mumba","9","#N/A","Guman Singh","279","107","38%","","",""
"team_id_5|9|Ashish (Bubla)","5","U Mumba","9","#N/A","Ashish (Bubla)","195","63","32%","","",""
"team_id_5|9|Jai Bhagwan","5","U Mumba","9","#N/A","Jai Bhagwan","163","52","32%","","",""
"team_id_5|9|Heidarali Ekrami","5","U Mumba","9","#N/A","Heidarali Ekrami","64","21","33%","","",""
"team_id_5|9|Ashish","5","U Mumba","9","#N/A","Ashish","64","20","31%","","",""
"team_id_5|9|Pranay Vinay Rane","5","U Mumba","9","#N/A","Pranay Vinay Rane","47","20","43%","","",""
"team_id_5|9|Shivam","5","U Mumba","9","#N/A","Shivam","26","8","31%","","",""
"team_id_5|9|Rahul Sethpal","5","U Mumba","9","#N/A","Rahul Sethpal","26","1","4%","","",""
