season,team_name,player-id-pkdc,player-id-pkdc-sanitised,Raider Name,Number of Defenders,Total Raids,% of Raids,Empty,Successful
PKL-05,Bengal Warriors,211,211,Deepak Narwal,2,400%,2%,,75.00%
PKL-05,Bengal Warriors,211,211,Deepak Narwal,3,1100%,6.00%,36.40%,45.50%
PKL-05,Bengal Warriors,211,211,Deepak Narwal,4,1900%,10.00%,31.60%,36.80%
PKL-05,Bengal Warriors,211,211,Deepak Narwal,5,4200%,22.00%,57.10%,14.30%
PKL-05,Bengal Warriors,211,211,Deepak Narwal,6,3900%,21.00%,30.80%,41.00%
PKL-05,Bengal Warriors,211,211,Deepak Narwal,7,7100%,38.00%,36.60%,49.30%
PKL-05,Bengal Warriors,12,12,Jang Kun Lee,1,100%,0%,,100.00%
PKL-05,Bengal Warriors,12,12,Jang Kun Lee,2,900%,4.00%,22.20%,66.70%
PKL-05,Bengal Warriors,12,12,Jang Kun Lee,3,700%,3.00%,28.60%,28.60%
PKL-05,Bengal Warriors,12,12,Jang Kun Lee,4,1400%,7.00%,50.00%,35.70%
PKL-05,Bengal Warriors,12,12,Jang Kun Lee,5,3200%,15.00%,50.00%,18.80%
PKL-05,Bengal Warriors,12,12,Jang Kun Lee,6,4400%,21.00%,43.20%,45.50%
PKL-05,Bengal Warriors,12,12,Jang Kun Lee,7,10500%,50.00%,37.10%,40.00%
PKL-05,Bengal Warriors,#N/A,-1,Kuldeep,4,100%,33.00%,100.00%,
PKL-05,Bengal Warriors,#N/A,-1,Kuldeep,5,200%,67%,,
PKL-05,Bengal Warriors,143,143,Maninder Singh,1,400%,1%,,100.00%
PKL-05,Bengal Warriors,143,143,Maninder Singh,2,2600%,7.00%,7.70%,80.80%
PKL-05,Bengal Warriors,143,143,Maninder Singh,3,2000%,5.00%,40.00%,45.00%
PKL-05,Bengal Warriors,143,143,Maninder Singh,4,2900%,8.00%,55.20%,34.50%
PKL-05,Bengal Warriors,143,143,Maninder Singh,5,5100%,14.00%,60.80%,15.70%
PKL-05,Bengal Warriors,143,143,Maninder Singh,6,8900%,24.00%,31.50%,43.80%
PKL-05,Bengal Warriors,143,143,Maninder Singh,7,14800%,40.00%,37.80%,46.60%
PKL-05,Bengal Warriors,288,288,Rahul Kumar,3,100%,100.00%,100.00%,
PKL-05,Bengal Warriors,160,160,Ran Singh,1,100%,4%,,100.00%
PKL-05,Bengal Warriors,160,160,Ran Singh,2,100%,4%,,100.00%
PKL-05,Bengal Warriors,160,160,Ran Singh,4,200%,7.00%,100.00%,
PKL-05,Bengal Warriors,160,160,Ran Singh,5,100%,4.00%,100.00%,
PKL-05,Bengal Warriors,160,160,Ran Singh,6,500%,19.00%,40.00%,40.00%
PKL-05,Bengal Warriors,160,160,Ran Singh,7,1700%,63.00%,41.20%,35.30%
PKL-05,Bengal Warriors,#N/A,-1,Ravindra Ramesh Kumawat,3,100%,14%,,
PKL-05,Bengal Warriors,#N/A,-1,Ravindra Ramesh Kumawat,4,100%,14%,,
PKL-05,Bengal Warriors,#N/A,-1,Ravindra Ramesh Kumawat,5,300%,43.00%,66.70%,33.30%
PKL-05,Bengal Warriors,#N/A,-1,Ravindra Ramesh Kumawat,7,200%,29%,,50.00%
PKL-05,Bengal Warriors,107,107,Shrikant Tewthia,6,200%,40.00%,50.00%,
PKL-05,Bengal Warriors,107,107,Shrikant Tewthia,7,300%,60%,,66.70%
PKL-05,Bengal Warriors,322,322,Surjeet Singh,3,100%,2.00%,100.00%,
PKL-05,Bengal Warriors,322,322,Surjeet Singh,4,300%,6.00%,100.00%,
PKL-05,Bengal Warriors,322,322,Surjeet Singh,5,1000%,19.00%,100.00%,
PKL-05,Bengal Warriors,322,322,Surjeet Singh,6,1300%,25.00%,92.30%,7.70%
PKL-05,Bengal Warriors,322,322,Surjeet Singh,7,2500%,48.00%,88.00%,8.00%
PKL-05,Bengal Warriors,387,387,Vinod Kumar,3,600%,5.00%,100.00%,
PKL-05,Bengal Warriors,387,387,Vinod Kumar,4,1600%,13.00%,25.00%,37.50%
PKL-05,Bengal Warriors,387,387,Vinod Kumar,5,4800%,39.00%,56.30%,25.00%
PKL-05,Bengal Warriors,387,387,Vinod Kumar,6,2400%,20.00%,58.30%,12.50%
PKL-05,Bengal Warriors,387,387,Vinod Kumar,7,2900%,24.00%,44.80%,24.10%
PKL-05,Bengal Warriors,#N/A,-1,Virender,4,100%,9%,,
PKL-05,Bengal Warriors,#N/A,-1,Virender,5,400%,36.00%,25.00%,25.00%
PKL-05,Bengal Warriors,#N/A,-1,Virender,6,200%,18.00%,50.00%,50.00%
PKL-05,Bengal Warriors,#N/A,-1,Virender,7,400%,36%,,25.00%
PKL-05,Dabang Delhi,300,300,Abolfazel Maghsodlo,2,600%,3.00%,33.30%,50.00%
PKL-05,Dabang Delhi,#N/A,-1,Abolfazl Maghsodlou,3,1100%,5.00%,54.50%,36.40%
PKL-05,Dabang Delhi,#N/A,-1,Abolfazl Maghsodlou,4,2100%,9.00%,52.40%,19.00%
PKL-05,Dabang Delhi,#N/A,-1,Abolfazl Maghsodlou,5,4600%,20.00%,56.50%,26.10%
PKL-05,Dabang Delhi,#N/A,-1,Abolfazl Maghsodlou,6,5600%,24.00%,41.10%,37.50%
PKL-05,Dabang Delhi,#N/A,-1,Abolfazl Maghsodlou,7,9000%,39.00%,38.90%,40.00%
PKL-05,Dabang Delhi,576,576,Anand Patil,3,400%,4.00%,25.00%,
PKL-05,Dabang Delhi,576,576,Anand Patil,4,1300%,13.00%,53.80%,
PKL-05,Dabang Delhi,576,576,Anand Patil,5,2200%,22.00%,54.50%,18.20%
PKL-05,Dabang Delhi,576,576,Anand Patil,6,2000%,20.00%,45.00%,30.00%
PKL-05,Dabang Delhi,576,576,Anand Patil,7,4300%,42.00%,39.50%,34.90%
PKL-05,Dabang Delhi,251,251,Meraj Sheykh,1,200%,1%,,100.00%
PKL-05,Dabang Delhi,251,251,Meraj Sheykh,2,1700%,6.00%,11.80%,52.90%
PKL-05,Dabang Delhi,251,251,Meraj Sheykh,3,2300%,8.00%,39.10%,43.50%
PKL-05,Dabang Delhi,251,251,Meraj Sheykh,4,3200%,11.00%,43.80%,34.40%
PKL-05,Dabang Delhi,251,251,Meraj Sheykh,5,4600%,16.00%,60.90%,23.90%
PKL-05,Dabang Delhi,251,251,Meraj Sheykh,6,5900%,20.00%,55.90%,27.10%
PKL-05,Dabang Delhi,251,251,Meraj Sheykh,7,11300%,39.00%,67.30%,17.70%
PKL-05,Dabang Delhi,73,73,Nilesh Shinde,5,300%,21.00%,100.00%,
PKL-05,Dabang Delhi,73,73,Nilesh Shinde,6,300%,21.00%,33.30%,33.30%
PKL-05,Dabang Delhi,73,73,Nilesh Shinde,7,800%,57.00%,75.00%,12.50%
PKL-05,Dabang Delhi,718,718,R. Sriram,2,100%,1%,,100.00%
PKL-05,Dabang Delhi,718,718,R. Sriram,3,700%,9.00%,42.90%,28.60%
PKL-05,Dabang Delhi,718,718,R. Sriram,4,800%,10.00%,50.00%,25.00%
PKL-05,Dabang Delhi,718,718,R. Sriram,5,1000%,13.00%,10.00%,20.00%
PKL-05,Dabang Delhi,718,718,R. Sriram,6,1500%,19.00%,40.00%,26.70%
PKL-05,Dabang Delhi,718,718,R. Sriram,7,3800%,48.00%,34.20%,47.40%
PKL-05,Dabang Delhi,92,92,Ravi Dalal,4,100%,4.00%,100.00%,
PKL-05,Dabang Delhi,92,92,Ravi Dalal,5,700%,25.00%,85.70%,14.30%
PKL-05,Dabang Delhi,92,92,Ravi Dalal,6,600%,21.00%,66.70%,
PKL-05,Dabang Delhi,92,92,Ravi Dalal,7,1400%,50.00%,64.30%,21.40%
PKL-05,Dabang Delhi,261,261,Rohit Baliyan,3,700%,4.00%,85.70%,
PKL-05,Dabang Delhi,261,261,Rohit Baliyan,4,900%,5.00%,55.60%,33.30%
PKL-05,Dabang Delhi,261,261,Rohit Baliyan,5,2400%,15.00%,70.80%,8.30%
PKL-05,Dabang Delhi,261,261,Rohit Baliyan,6,5500%,33.00%,25.50%,49.10%
PKL-05,Dabang Delhi,261,261,Rohit Baliyan,7,7000%,42.00%,48.60%,32.90%
PKL-05,Dabang Delhi,97,97,Rupesh Tomar,5,100%,14.00%,100.00%,
PKL-05,Dabang Delhi,97,97,Rupesh Tomar,7,600%,86.00%,100.00%,
PKL-05,Dabang Delhi,773,773,Satpal,5,100%,14.00%,100.00%,
PKL-05,Dabang Delhi,773,773,Satpal,7,600%,86.00%,33.30%,
PKL-05,Dabang Delhi,#N/A,-1,Shubham Ashok Palkar,4,100%,4%,,
PKL-05,Dabang Delhi,#N/A,-1,Shubham Ashok Palkar,5,500%,21.00%,80.00%,
PKL-05,Dabang Delhi,#N/A,-1,Shubham Ashok Palkar,6,500%,21.00%,20.00%,60.00%
PKL-05,Dabang Delhi,#N/A,-1,Shubham Ashok Palkar,7,1300%,54.00%,38.50%,23.10%
PKL-05,Dabang Delhi,207,207,Sunil,3,100%,50.00%,100.00%,
PKL-05,Dabang Delhi,207,207,Sunil,7,100%,50%,,
PKL-05,Dabang Delhi,173,173,Suresu Kumar,1,100%,8.00%,100.00%,
PKL-05,Dabang Delhi,173,173,Suresu Kumar,5,400%,33.00%,75.00%,
PKL-05,Dabang Delhi,173,173,Suresu Kumar,6,200%,17.00%,50.00%,50.00%
PKL-05,Dabang Delhi,173,173,Suresu Kumar,7,500%,42.00%,40.00%,20.00%
PKL-05,Dabang Delhi,#N/A,-1,Vipin Malik,6,200%,67%,,
PKL-05,Dabang Delhi,#N/A,-1,Vipin Malik,7,100%,33%,,
PKL-05,Dabang Delhi,3159,3159,Vishal,4,100%,14.00%,100.00%,
PKL-05,Dabang Delhi,3159,3159,Vishal,5,200%,29.00%,50.00%,50.00%
PKL-05,Dabang Delhi,3159,3159,Vishal,7,400%,57.00%,25.00%,
PKL-05,Dabang Delhi,#N/A,-1,Yatharth,7,100%,100.00%,100.00%,
PKL-05,Gujarat Fortunegiants,489,489,Abozar Mighani,5,200%,33.00%,100.00%,
PKL-05,Gujarat Fortunegiants,489,489,Abozar Mighani,7,400%,67.00%,75.00%,
PKL-05,Gujarat Fortunegiants,#N/A,-1,Amit Rathi,5,100%,33%,,
PKL-05,Gujarat Fortunegiants,#N/A,-1,Amit Rathi,6,200%,67.00%,100.00%,
PKL-05,Gujarat Fortunegiants,36,36,Chandran Ranjit,2,1000%,8.00%,30.00%,70.00%
PKL-05,Gujarat Fortunegiants,36,36,Chandran Ranjit,3,2000%,16.00%,45.00%,25.00%
PKL-05,Gujarat Fortunegiants,36,36,Chandran Ranjit,4,1300%,11.00%,38.50%,46.20%
PKL-05,Gujarat Fortunegiants,36,36,Chandran Ranjit,5,3600%,30.00%,47.20%,19.40%
PKL-05,Gujarat Fortunegiants,36,36,Chandran Ranjit,6,1900%,16.00%,36.80%,47.40%
PKL-05,Gujarat Fortunegiants,36,36,Chandran Ranjit,7,2400%,20.00%,41.70%,41.70%
PKL-05,Gujarat Fortunegiants,259,259,Fazel Atrachali,3,100%,9.00%,100.00%,
PKL-05,Gujarat Fortunegiants,259,259,Fazel Atrachali,4,400%,36.00%,50.00%,
PKL-05,Gujarat Fortunegiants,259,259,Fazel Atrachali,5,300%,27.00%,100.00%,
PKL-05,Gujarat Fortunegiants,259,259,Fazel Atrachali,7,300%,27.00%,100.00%,
PKL-05,Gujarat Fortunegiants,163,163,Mahendra Rajput,1,200%,2%,,100.00%
PKL-05,Gujarat Fortunegiants,163,163,Mahendra Rajput,2,300%,3.00%,33.30%,33.30%
PKL-05,Gujarat Fortunegiants,163,163,Mahendra Rajput,3,1000%,9.00%,50.00%,40.00%
PKL-05,Gujarat Fortunegiants,163,163,Mahendra Rajput,4,1300%,12.00%,76.90%,15.40%
PKL-05,Gujarat Fortunegiants,163,163,Mahendra Rajput,5,2300%,21.00%,43.50%,26.10%
PKL-05,Gujarat Fortunegiants,163,163,Mahendra Rajput,6,2100%,19.00%,38.10%,47.60%
PKL-05,Gujarat Fortunegiants,163,163,Mahendra Rajput,7,3700%,34.00%,21.60%,51.40%
PKL-05,Gujarat Fortunegiants,#N/A,-1,Mahipal Narwal,6,100%,100.00%,100.00%,
PKL-05,Gujarat Fortunegiants,70,70,Manoj Kumar,4,100%,50.00%,100.00%,
PKL-05,Gujarat Fortunegiants,70,70,Manoj Kumar,7,100%,50.00%,100.00%,
PKL-05,Gujarat Fortunegiants,318,318,Pawan Sehrawat,2,300%,13.00%,33.30%,33.30%
PKL-05,Gujarat Fortunegiants,318,318,Pawan Sehrawat,3,400%,17.00%,50.00%,25.00%
PKL-05,Gujarat Fortunegiants,318,318,Pawan Sehrawat,4,400%,17.00%,25.00%,25.00%
PKL-05,Gujarat Fortunegiants,318,318,Pawan Sehrawat,5,400%,17.00%,25.00%,25.00%
PKL-05,Gujarat Fortunegiants,318,318,Pawan Sehrawat,6,300%,13%,,
PKL-05,Gujarat Fortunegiants,318,318,Pawan Sehrawat,7,600%,25.00%,16.70%,16.70%
PKL-05,Gujarat Fortunegiants,204,204,Rakesh Narwal,1,100%,2%,,100.00%
PKL-05,Gujarat Fortunegiants,204,204,Rakesh Narwal,2,400%,7.00%,50.00%,50.00%
PKL-05,Gujarat Fortunegiants,204,204,Rakesh Narwal,3,400%,7.00%,50.00%,25.00%
PKL-05,Gujarat Fortunegiants,204,204,Rakesh Narwal,4,1400%,25.00%,78.60%,14.30%
PKL-05,Gujarat Fortunegiants,204,204,Rakesh Narwal,5,800%,14.00%,75.00%,12.50%
PKL-05,Gujarat Fortunegiants,204,204,Rakesh Narwal,6,1200%,21.00%,58.30%,25.00%
PKL-05,Gujarat Fortunegiants,204,204,Rakesh Narwal,7,1300%,23.00%,38.50%,38.50%
PKL-05,Gujarat Fortunegiants,3023,3023,Rohit Gulia,2,900%,6.00%,11.10%,44.40%
PKL-05,Gujarat Fortunegiants,3023,3023,Rohit Gulia,3,1900%,12.00%,47.40%,36.80%
PKL-05,Gujarat Fortunegiants,3023,3023,Rohit Gulia,4,2300%,14.00%,52.20%,4.30%
PKL-05,Gujarat Fortunegiants,3023,3023,Rohit Gulia,5,4400%,28.00%,63.60%,11.40%
PKL-05,Gujarat Fortunegiants,3023,3023,Rohit Gulia,6,2900%,18.00%,69.00%,17.20%
PKL-05,Gujarat Fortunegiants,3023,3023,Rohit Gulia,7,3600%,23.00%,61.10%,30.60%
PKL-05,Gujarat Fortunegiants,757,757,Sachin,2,900%,3.00%,11.10%,55.60%
PKL-05,Gujarat Fortunegiants,757,757,Sachin,3,3000%,10.00%,40.00%,40.00%
PKL-05,Gujarat Fortunegiants,757,757,Sachin,4,4000%,14.00%,22.50%,32.50%
PKL-05,Gujarat Fortunegiants,757,757,Sachin,5,6800%,23.00%,41.20%,38.20%
PKL-05,Gujarat Fortunegiants,757,757,Sachin,6,6700%,23.00%,26.90%,52.20%
PKL-05,Gujarat Fortunegiants,757,757,Sachin,7,8100%,27.00%,27.20%,53.10%
PKL-05,Gujarat Fortunegiants,111,111,Sukesh Hegde,1,700%,3%,,100.00%
PKL-05,Gujarat Fortunegiants,111,111,Sukesh Hegde,2,600%,3.00%,33.30%,50.00%
PKL-05,Gujarat Fortunegiants,111,111,Sukesh Hegde,3,2300%,10.00%,73.90%,17.40%
PKL-05,Gujarat Fortunegiants,111,111,Sukesh Hegde,4,3100%,13.00%,80.60%,6.50%
PKL-05,Gujarat Fortunegiants,111,111,Sukesh Hegde,5,5000%,21.00%,78.00%,8.00%
PKL-05,Gujarat Fortunegiants,111,111,Sukesh Hegde,6,5000%,21.00%,54.00%,38.00%
PKL-05,Gujarat Fortunegiants,111,111,Sukesh Hegde,7,6800%,29.00%,54.40%,29.40%
PKL-05,Gujarat Fortunegiants,368,368,Sunil Kumar,1,100%,3%,,100.00%
PKL-05,Gujarat Fortunegiants,368,368,Sunil Kumar,3,100%,3.00%,100.00%,
PKL-05,Gujarat Fortunegiants,368,368,Sunil Kumar,4,100%,3.00%,100.00%,
PKL-05,Gujarat Fortunegiants,368,368,Sunil Kumar,5,600%,19.00%,100.00%,
PKL-05,Gujarat Fortunegiants,368,368,Sunil Kumar,6,700%,23.00%,100.00%,
PKL-05,Gujarat Fortunegiants,368,368,Sunil Kumar,7,1500%,48.00%,93.30%,
PKL-05,Haryana Steelers,195,195,Ashish Chhokar,3,400%,13.00%,25.00%,25.00%
PKL-05,Haryana Steelers,195,195,Ashish Chhokar,4,700%,22.00%,14.30%,42.90%
PKL-05,Haryana Steelers,195,195,Ashish Chhokar,5,1000%,31.00%,70.00%,10.00%
PKL-05,Haryana Steelers,195,195,Ashish Chhokar,6,500%,16.00%,80.00%,20.00%
PKL-05,Haryana Steelers,195,195,Ashish Chhokar,7,600%,19.00%,83.30%,
PKL-05,Haryana Steelers,266,266,David Mosambayi,2,200%,33.00%,50.00%,
PKL-05,Haryana Steelers,266,266,David Mosambayi,4,200%,33.00%,50.00%,50.00%
PKL-05,Haryana Steelers,266,266,David Mosambayi,5,100%,17.00%,100.00%,
PKL-05,Haryana Steelers,266,266,David Mosambayi,6,100%,17%,,100.00%
PKL-05,Haryana Steelers,275,275,Deepak Kumar,3,100%,6.00%,100.00%,
PKL-05,Haryana Steelers,275,275,Deepak Kumar,4,300%,18.00%,33.30%,
PKL-05,Haryana Steelers,275,275,Deepak Kumar,5,400%,24.00%,25.00%,25.00%
PKL-05,Haryana Steelers,275,275,Deepak Kumar,6,500%,29.00%,40.00%,40.00%
PKL-05,Haryana Steelers,275,275,Deepak Kumar,7,400%,24.00%,100.00%,
PKL-05,Haryana Steelers,174,174,Deepak Kumar Dahiya,1,100%,1%,,100.00%
PKL-05,Haryana Steelers,174,174,Deepak Kumar Dahiya,2,500%,3.00%,20.00%,40.00%
PKL-05,Haryana Steelers,174,174,Deepak Kumar Dahiya,3,1700%,9.00%,76.50%,11.80%
PKL-05,Haryana Steelers,174,174,Deepak Kumar Dahiya,4,1900%,10.00%,84.20%,15.80%
PKL-05,Haryana Steelers,174,174,Deepak Kumar Dahiya,5,3600%,18.00%,63.90%,16.70%
PKL-05,Haryana Steelers,174,174,Deepak Kumar Dahiya,6,4600%,23.00%,39.10%,39.10%
PKL-05,Haryana Steelers,174,174,Deepak Kumar Dahiya,7,7200%,37.00%,36.10%,41.70%
PKL-05,Haryana Steelers,#N/A,-1,Khomsan Thongkham,5,100%,50%,,
PKL-05,Haryana Steelers,#N/A,-1,Khomsan Thongkham,7,100%,50%,,
PKL-05,Haryana Steelers,732,732,Kuldeep Singh,7,100%,100%,,
PKL-05,Haryana Steelers,3045,3045,Mayur Shivtarkar,2,100%,4%,,100.00%
PKL-05,Haryana Steelers,3045,3045,Mayur Shivtarkar,3,100%,4%,,100.00%
PKL-05,Haryana Steelers,3045,3045,Mayur Shivtarkar,4,500%,20%,,40.00%
PKL-05,Haryana Steelers,3045,3045,Mayur Shivtarkar,5,600%,24.00%,33.30%,
PKL-05,Haryana Steelers,3045,3045,Mayur Shivtarkar,6,500%,20.00%,100.00%,
PKL-05,Haryana Steelers,3045,3045,Mayur Shivtarkar,7,700%,28.00%,14.30%,28.60%
PKL-05,Haryana Steelers,71,71,Mohit Chhillar,4,200%,22.00%,100.00%,
PKL-05,Haryana Steelers,71,71,Mohit Chhillar,6,100%,11.00%,100.00%,
PKL-05,Haryana Steelers,71,71,Mohit Chhillar,7,600%,67.00%,66.70%,16.70%
PKL-05,Haryana Steelers,637,637,Neeraj Kumar,7,100%,100%,,
PKL-05,Haryana Steelers,150,150,Parmod Narwal,2,100%,8%,,
PKL-05,Haryana Steelers,150,150,Parmod Narwal,3,100%,8.00%,100.00%,
PKL-05,Haryana Steelers,150,150,Parmod Narwal,5,400%,33.00%,50.00%,
PKL-05,Haryana Steelers,150,150,Parmod Narwal,6,200%,17.00%,100.00%,
PKL-05,Haryana Steelers,150,150,Parmod Narwal,7,400%,33.00%,100.00%,
PKL-05,Haryana Steelers,155,155,Prashanth Kumar Rai,1,100%,1%,,100.00%
PKL-05,Haryana Steelers,155,155,Prashanth Kumar Rai,2,500%,3.00%,20.00%,60.00%
PKL-05,Haryana Steelers,155,155,Prashanth Kumar Rai,3,1300%,9.00%,61.50%,38.50%
PKL-05,Haryana Steelers,155,155,Prashanth Kumar Rai,4,1200%,8.00%,50.00%,25.00%
PKL-05,Haryana Steelers,155,155,Prashanth Kumar Rai,5,2700%,18.00%,55.60%,29.60%
PKL-05,Haryana Steelers,155,155,Prashanth Kumar Rai,6,3400%,23.00%,35.30%,52.90%
PKL-05,Haryana Steelers,155,155,Prashanth Kumar Rai,7,5700%,38.00%,31.60%,43.90%
PKL-05,Haryana Steelers,158,158,Rakesh Singh Kumar,6,100%,33.00%,100.00%,
PKL-05,Haryana Steelers,158,158,Rakesh Singh Kumar,7,200%,67.00%,100.00%,
PKL-05,Haryana Steelers,146,146,Surender Nada,3,200%,9.00%,50.00%,
PKL-05,Haryana Steelers,146,146,Surender Nada,4,100%,5.00%,100.00%,
PKL-05,Haryana Steelers,146,146,Surender Nada,5,600%,27.00%,83.30%,
PKL-05,Haryana Steelers,146,146,Surender Nada,6,300%,14.00%,66.70%,33.30%
PKL-05,Haryana Steelers,146,146,Surender Nada,7,1000%,45.00%,90.00%,10.00%
PKL-05,Haryana Steelers,119,119,Surjeet Singh,3,300%,2.00%,66.70%,
PKL-05,Haryana Steelers,119,119,Surjeet Singh,4,600%,4.00%,66.70%,16.70%
PKL-05,Haryana Steelers,119,119,Surjeet Singh,5,1900%,13.00%,100.00%,
PKL-05,Haryana Steelers,119,119,Surjeet Singh,6,4800%,33.00%,41.70%,35.40%
PKL-05,Haryana Steelers,119,119,Surjeet Singh,7,7000%,48.00%,25.70%,41.40%
PKL-05,Haryana Steelers,734,734,Vikas,5,100%,50.00%,100.00%,
PKL-05,Haryana Steelers,734,734,Vikas,7,100%,50%,,
PKL-05,Haryana Steelers,#N/A,-1,Vikash Khandola,2,500%,4.00%,40.00%,20.00%
PKL-05,Haryana Steelers,#N/A,-1,Vikash Khandola,3,1300%,10.00%,23.10%,38.50%
PKL-05,Haryana Steelers,#N/A,-1,Vikash Khandola,4,1900%,14.00%,47.40%,31.60%
PKL-05,Haryana Steelers,#N/A,-1,Vikash Khandola,5,3700%,27.00%,45.90%,29.70%
PKL-05,Haryana Steelers,#N/A,-1,Vikash Khandola,6,1900%,14.00%,47.40%,36.80%
PKL-05,Haryana Steelers,#N/A,-1,Vikash Khandola,7,4300%,32.00%,51.20%,34.90%
PKL-05,Haryana Steelers,124,124,Wazir Singh,1,300%,1%,,100.00%
PKL-05,Haryana Steelers,124,124,Wazir Singh,2,1300%,5%,,92.30%
PKL-05,Haryana Steelers,124,124,Wazir Singh,3,2000%,7.00%,65.00%,20.00%
PKL-05,Haryana Steelers,124,124,Wazir Singh,4,2800%,10.00%,75.00%,10.70%
PKL-05,Haryana Steelers,124,124,Wazir Singh,5,5200%,19.00%,61.50%,25.00%
PKL-05,Haryana Steelers,124,124,Wazir Singh,6,6000%,22.00%,53.30%,26.70%
PKL-05,Haryana Steelers,124,124,Wazir Singh,7,9500%,35.00%,43.20%,41.10%
PKL-05,Jaipur Pink Panthers,#N/A,-1,Abhishek N,7,200%,100.00%,50.00%,
PKL-05,Jaipur Pink Panthers,3056,3056,Ajit Singh,4,700%,12.00%,57.10%,28.60%
PKL-05,Jaipur Pink Panthers,3056,3056,Ajit Singh,5,1600%,28.00%,75.00%,18.80%
PKL-05,Jaipur Pink Panthers,3056,3056,Ajit Singh,6,1100%,19.00%,45.50%,36.40%
PKL-05,Jaipur Pink Panthers,3056,3056,Ajit Singh,7,2300%,40.00%,47.80%,34.80%
PKL-05,Jaipur Pink Panthers,52,52,Jasvir Singh,1,200%,1%,,100.00%
PKL-05,Jaipur Pink Panthers,52,52,Jasvir Singh,2,1600%,8.00%,6.30%,68.80%
PKL-05,Jaipur Pink Panthers,52,52,Jasvir Singh,3,1800%,9.00%,44.40%,38.90%
PKL-05,Jaipur Pink Panthers,52,52,Jasvir Singh,4,3200%,15.00%,53.10%,28.10%
PKL-05,Jaipur Pink Panthers,52,52,Jasvir Singh,5,3600%,17.00%,69.40%,11.10%
PKL-05,Jaipur Pink Panthers,52,52,Jasvir Singh,6,3900%,19.00%,41.00%,25.60%
PKL-05,Jaipur Pink Panthers,52,52,Jasvir Singh,7,6700%,32.00%,55.20%,19.40%
PKL-05,Jaipur Pink Panthers,#N/A,-1,Kamal Kishor,4,300%,33.00%,33.30%,
PKL-05,Jaipur Pink Panthers,#N/A,-1,Kamal Kishor,5,200%,22%,,
PKL-05,Jaipur Pink Panthers,#N/A,-1,Kamal Kishor,7,400%,44%,,
PKL-05,Jaipur Pink Panthers,69,69,Manjeet Chhillar,3,100%,3.00%,100.00%,
PKL-05,Jaipur Pink Panthers,69,69,Manjeet Chhillar,4,300%,10.00%,100.00%,
PKL-05,Jaipur Pink Panthers,69,69,Manjeet Chhillar,6,800%,28.00%,50.00%,12.50%
PKL-05,Jaipur Pink Panthers,69,69,Manjeet Chhillar,7,1700%,59.00%,47.10%,17.60%
PKL-05,Jaipur Pink Panthers,#N/A,-1,Navneet Gautam,4,100%,50.00%,100.00%,
PKL-05,Jaipur Pink Panthers,#N/A,-1,Navneet Gautam,5,100%,50.00%,100.00%,
PKL-05,Jaipur Pink Panthers,3065,3065,Nitin Rawal,2,400%,3%,,50.00%
PKL-05,Jaipur Pink Panthers,3065,3065,Nitin Rawal,3,1700%,11.00%,41.20%,35.30%
PKL-05,Jaipur Pink Panthers,3065,3065,Nitin Rawal,4,1900%,13.00%,36.80%,42.10%
PKL-05,Jaipur Pink Panthers,3065,3065,Nitin Rawal,5,2500%,17.00%,68.00%,12.00%
PKL-05,Jaipur Pink Panthers,3065,3065,Nitin Rawal,6,2300%,16.00%,47.80%,34.80%
PKL-05,Jaipur Pink Panthers,3065,3065,Nitin Rawal,7,6000%,41.00%,48.30%,36.70%
PKL-05,Jaipur Pink Panthers,#N/A,-1,Pawan Kumar,2,500%,2%,,80.00%
PKL-05,Jaipur Pink Panthers,#N/A,-1,Pawan Kumar,3,1200%,4.00%,41.70%,41.70%
PKL-05,Jaipur Pink Panthers,#N/A,-1,Pawan Kumar,4,2100%,7.00%,47.60%,14.30%
PKL-05,Jaipur Pink Panthers,#N/A,-1,Pawan Kumar,5,3700%,13.00%,70.30%,10.80%
PKL-05,Jaipur Pink Panthers,#N/A,-1,Pawan Kumar,6,8200%,29.00%,31.70%,39.00%
PKL-05,Jaipur Pink Panthers,#N/A,-1,Pawan Kumar,7,12700%,45.00%,40.20%,38.60%
PKL-05,Jaipur Pink Panthers,738,738,Rahul Choudhary,3,200%,12.00%,50.00%,50.00%
PKL-05,Jaipur Pink Panthers,738,738,Rahul Choudhary,5,300%,18.00%,33.30%,33.30%
PKL-05,Jaipur Pink Panthers,738,738,Rahul Choudhary,6,600%,35.00%,16.70%,16.70%
PKL-05,Jaipur Pink Panthers,738,738,Rahul Choudhary,7,600%,35.00%,33.30%,33.30%
PKL-05,Jaipur Pink Panthers,264,264,Selvamani K,4,200%,14.00%,50.00%,
PKL-05,Jaipur Pink Panthers,264,264,Selvamani K,5,100%,7.00%,100.00%,
PKL-05,Jaipur Pink Panthers,264,264,Selvamani K,6,400%,29%,,25.00%
PKL-05,Jaipur Pink Panthers,264,264,Selvamani K,7,700%,50.00%,42.90%,28.60%
PKL-05,Jaipur Pink Panthers,611,611,Sidharth,3,100%,3%,,100.00%
PKL-05,Jaipur Pink Panthers,611,611,Sidharth,4,700%,22.00%,57.10%,14.30%
PKL-05,Jaipur Pink Panthers,611,611,Sidharth,5,1000%,31.00%,80.00%,
PKL-05,Jaipur Pink Panthers,611,611,Sidharth,6,100%,3.00%,100.00%,
