Player_Name,Player_Link,Tournament,Team,Price,Status
Vinay,https://www.kabaddiadda.com/player/vinay-5000829?tab=auction,,,,
Onkar,https://www.kabaddiadda.com/player/onkar-5001688?tab=auction,,,,
Shobit Singh Chauhan,https://www.kabaddiadda.com/player/shobit-singh-chauhan-5002104?tab=auction,,,,
Anil Krishan,https://www.kabaddiadda.com/player/anil-krishan-5003896?tab=auction,,,,
Jiyarul Hoque,https://www.kabaddiadda.com/player/jiyarul-hoque-5002784?tab=auction,,,,
Durgesh Kumawat,https://www.kabaddiadda.com/player/durgesh-kumawat-5004945?tab=auction,,,,
Yashwant Bishnoi,https://www.kabaddiadda.com/player/yashwant-bishnoi-1000403?tab=auction,,,,
Sumitha U,https://www.kabaddiadda.com/player/sumitha-u-5003003?tab=auction,,,,
Ashwini Longadge,https://www.kabaddiadda.com/player/ashwini-longadge-5003158?tab=auction,,,,
Anil,https://www.kabaddiadda.com/player/anil-1000423?tab=auction,,,,
Parteek,https://www.kabaddiadda.com/player/parteek-5004775?tab=auction,,,,
Pratiksha Nivangune,https://www.kabaddiadda.com/player/pratiksha-nivangune-5001358?tab=auction,,,,
Pavan Kumar,https://www.kabaddiadda.com/player/pavan-kumar-5002867?tab=auction,,,,
Shahnawaz Mobin Ahmad,https://www.kabaddiadda.com/player/shahnawaz-mobin-ahmad-5000479?tab=auction,,,,
Gayatri Prabha,https://www.kabaddiadda.com/player/gayatri-prabha-5003060?tab=auction,,,,
Rohit Kumar Mishra,https://www.kabaddiadda.com/player/rohit-kumar-mishra-5000603?tab=auction,,,,
Himanhu,https://www.kabaddiadda.com/player/himanhu-5004771?tab=auction,,,,
Harachkar Shubham,https://www.kabaddiadda.com/player/harachkar-shubham-5000641?tab=auction,,,,
Nirbhay Narwal,https://www.kabaddiadda.com/player/nirbhay-narwal-1000302?tab=auction,,,,
Sac 3,https://www.kabaddiadda.com/player/sac-3-5001300?tab=auction,,,,
Runali Bhuvad,https://www.kabaddiadda.com/player/runali-bhuvad-5001642?tab=auction,,,,
Aakash Rudele,https://www.kabaddiadda.com/player/aakash-rudele-5001646?tab=auction,,,,
Kirti,https://www.kabaddiadda.com/player/kirti-5004653?tab=auction,,,,
Promila,https://www.kabaddiadda.com/player/promila-5004558?tab=auction,,,,
Sumit Bhagat,https://www.kabaddiadda.com/player/sumit-bhagat-5002112?tab=auction,,,,
Sahil,https://www.kabaddiadda.com/player/sahil-5004033?tab=auction,,,,
Yashwant Fulchand,https://www.kabaddiadda.com/player/yashwant-fulchand-5002726?tab=auction,,,,
Satish,https://www.kabaddiadda.com/player/satish-5003632?tab=auction,,,,
Swati Bhimrao Khandare,https://www.kabaddiadda.com/player/swati-bhimrao-khandare-5001497?tab=auction,,,,
Sourav,https://www.kabaddiadda.com/player/sourav-5003507?tab=auction,,,,
Mahantesh Rathod,https://www.kabaddiadda.com/player/mahantesh-rathod-1000665?tab=auction,,,,
V Raja,https://www.kabaddiadda.com/player/v-raja-5000650?tab=auction,,,,
Ajay Dhaka,https://www.kabaddiadda.com/player/ajay-dhaka-5004883?tab=auction,,,,
Mohammad Hussain War,https://www.kabaddiadda.com/player/mohammad-hussain-war-5002121?tab=auction,,,,
Chumman Singh Dhru,https://www.kabaddiadda.com/player/chumman-singh-dhru-5001871?tab=auction,,,,
Balamurugan M,https://www.kabaddiadda.com/player/balamurugan-m-5000572?tab=auction,,,,
Dugyalasai Kiran,https://www.kabaddiadda.com/player/dugyalasai-kiran-5002655?tab=auction,,,,
J Komali,https://www.kabaddiadda.com/player/j-komali-5002522?tab=auction,,,,
Abhijeet Dagar,https://www.kabaddiadda.com/player/abhijeet-dagar-5002819?tab=auction,,,,
Subhajit Pal,https://www.kabaddiadda.com/player/subhajit-pal-5002626?tab=auction,,,,
Rutika Honmane,https://www.kabaddiadda.com/player/rutika-honmane-5001498?tab=auction,,,,
G Radha Krishnan,https://www.kabaddiadda.com/player/g-radha-krishnan-5000613?tab=auction,,,,
Vijay Saini,https://www.kabaddiadda.com/player/vijay-saini-5004933?tab=auction,,,,
Monu ,https://www.kabaddiadda.com/player/monu--5002787?tab=auction,,,,
Mohinder Singh,https://www.kabaddiadda.com/player/mohinder-singh-5002700?tab=auction,,,,
Pardeep Dalal,https://www.kabaddiadda.com/player/pardeep-dalal-5003880?tab=auction,,,,
Hemant Chauhan,https://www.kabaddiadda.com/player/hemant-chauhan-1000454?tab=auction,,,,
Suraj Banosale,https://www.kabaddiadda.com/player/suraj-banosale-5003435?tab=auction,,,,
Baru Ram,https://www.kabaddiadda.com/player/baru-ram-5002679?tab=auction,,,,
Monu,https://www.kabaddiadda.com/player/monu-5002128?tab=auction,,,,
Prateek Nayak,https://www.kabaddiadda.com/player/prateek-nayak-5002000?tab=auction,,,,
Aniket,https://www.kabaddiadda.com/player/aniket-5003650?tab=auction,,,,
Sujit Maharana,https://www.kabaddiadda.com/player/sujit-maharana-1000178?tab=auction,,,,
Nainika S Bhoi,https://www.kabaddiadda.com/player/nainika-s-bhoi-5001502?tab=auction,,,,
Nafis,https://www.kabaddiadda.com/player/nafis-5005032?tab=auction,,,,
Lucky,https://www.kabaddiadda.com/player/lucky-5003419?tab=auction,,,,
Mohit,https://www.kabaddiadda.com/player/mohit-5003258?tab=auction,,,,
Ashish Kumar,https://www.kabaddiadda.com/player/ashish-kumar-5001748?tab=auction,,,,
Gundu Shirisha,https://www.kabaddiadda.com/player/gundu-shirisha-5002377?tab=auction,,,,
Amit,https://www.kabaddiadda.com/player/amit-5003330?tab=auction,,,,
Jeevan Jyoti,https://www.kabaddiadda.com/player/jeevan-jyoti-5002748?tab=auction,,,,
Puja Kumari,https://www.kabaddiadda.com/player/puja-kumari-5002995?tab=auction,,,,
Krishan,https://www.kabaddiadda.com/player/krishan-5003201?tab=auction,,,,
Anu,https://www.kabaddiadda.com/player/anu-5003457?tab=auction,,,,
Yosuke Sasaki,https://www.kabaddiadda.com/player/yosuke-sasaki-5002623?tab=auction,,,,
Moti Ram Siyak,https://www.kabaddiadda.com/player/moti-ram-siyak-5002500?tab=auction,,,,
Jatin,https://www.kabaddiadda.com/player/jatin-5003585?tab=auction,,,,
Rajni Marandi,https://www.kabaddiadda.com/player/rajni-marandi-5002254?tab=auction,,,,
Gursahib Singh,https://www.kabaddiadda.com/player/gursahib-singh-5003841?tab=auction,,,,
Bharath Sb,https://www.kabaddiadda.com/player/bharath-sb-5004485?tab=auction,,,,
Gulshan Kumar,https://www.kabaddiadda.com/player/gulshan-kumar-5004344?tab=auction,,,,
Devina,https://www.kabaddiadda.com/player/devina-5004608?tab=auction,,,,
Shalini Ushare,https://www.kabaddiadda.com/player/shalini-ushare-5004087?tab=auction,,,,
Mohit Yadav,https://www.kabaddiadda.com/player/mohit-yadav-5004731?tab=auction,,,,
Samar Yadav,https://www.kabaddiadda.com/player/samar-yadav-5004216?tab=auction,,,,
Thirumani Rajitha,https://www.kabaddiadda.com/player/thirumani-rajitha-5003964?tab=auction,,,,
Rahul,https://www.kabaddiadda.com/player/rahul-5004854?tab=auction,,,,
Vanika Pareek,https://www.kabaddiadda.com/player/vanika-pareek-5003716?tab=auction,,,,
Jithender Yadav,https://www.kabaddiadda.com/player/jithender-yadav-4000064?tab=auction,,,,
Rahul Choudhary,https://www.kabaddiadda.com/player/rahul-choudhary-5005110?tab=auction,,,,
Amit,https://www.kabaddiadda.com/player/amit-1000816?tab=auction,,,,
Richhpal Jat,https://www.kabaddiadda.com/player/richhpal-jat-5004977?tab=auction,,,,
Ajith Kumar A,https://www.kabaddiadda.com/player/ajith-kumar-a-5001259?tab=auction,,,,
Rinku Yadav,https://www.kabaddiadda.com/player/rinku-yadav-5005358?tab=auction,,,,
Mohammed Ghorbani,https://www.kabaddiadda.com/player/mohammed-ghorbani-5005235?tab=auction,,,,
Elavarasan C,https://www.kabaddiadda.com/player/elavarasan-c-5001215?tab=auction,,,,
Mayuri Ravindra Chavan,https://www.kabaddiadda.com/player/mayuri-ravindra-chavan-5001384?tab=auction,,,,
Sanju,https://www.kabaddiadda.com/player/sanju-1000369?tab=auction,,,,
Vishwas Naik,https://www.kabaddiadda.com/player/vishwas-naik-1000837?tab=auction,,,,
Gokularaj,https://www.kabaddiadda.com/player/gokularaj-5002012?tab=auction,,,,
Amrita Tamuche,https://www.kabaddiadda.com/player/amrita-tamuche-5001507?tab=auction,,,,
Devadharsini N,https://www.kabaddiadda.com/player/devadharsini-n-5000236?tab=auction,,,,
Akash Upendra Singh,https://www.kabaddiadda.com/player/akash-upendra-singh-5001886?tab=auction,,,,
Rohith Reddy,https://www.kabaddiadda.com/player/rohith-reddy-5000418?tab=auction,,,,
Moni,https://www.kabaddiadda.com/player/moni-5001760?tab=auction,,,,
Vimal Raj,https://www.kabaddiadda.com/player/vimal-raj-4000072?tab=auction,,,,
R  Karthika,https://www.kabaddiadda.com/player/r--karthika-5000359?tab=auction,,,,
M Sandhiya,https://www.kabaddiadda.com/player/m-sandhiya-5000041?tab=auction,,,,
Ankit A,https://www.kabaddiadda.com/player/ankit-a-5003804?tab=auction,,,,
Manpreet Kaur,https://www.kabaddiadda.com/player/manpreet-kaur-5003680?tab=auction,,,,
Anchal,https://www.kabaddiadda.com/player/anchal-5004696?tab=auction,,,,
Himanshi,https://www.kabaddiadda.com/player/himanshi-5004573?tab=auction,,,,
Harsh Raghav,https://www.kabaddiadda.com/player/harsh-raghav-5004759?tab=auction,,,,
Ayush Gurjar,https://www.kabaddiadda.com/player/ayush-gurjar-5004052?tab=auction,,,,
Bharat,https://www.kabaddiadda.com/player/bharat-5003548?tab=auction,,,,
Sahil,https://www.kabaddiadda.com/player/sahil-5004450?tab=auction,,,,
Sanika Patil,https://www.kabaddiadda.com/player/sanika-patil-5003929?tab=auction,,,,
Laxman Gawda,https://www.kabaddiadda.com/player/laxman-gawda-5004308?tab=auction,,,,
Anand,https://www.kabaddiadda.com/player/anand-1000404?tab=auction,,,,
Saurabh Yadav ,https://www.kabaddiadda.com/player/saurabh-yadav--5005386?tab=auction,,,,
Hawinder Singh,https://www.kabaddiadda.com/player/hawinder-singh-5005138?tab=auction,,,,
Saravanan,https://www.kabaddiadda.com/player/saravanan-5000874?tab=auction,,,,
Ajay Kumar,https://www.kabaddiadda.com/player/ajay-kumar-5005263?tab=auction,,,,
Muhammad Arab,https://www.kabaddiadda.com/player/muhammad-arab-5002536?tab=auction,,,,
Ankita Rong,https://www.kabaddiadda.com/player/ankita-rong-5002413?tab=auction,,,,
Khushiram Gurjar,https://www.kabaddiadda.com/player/khushiram-gurjar-5004882?tab=auction,,,,
Divya Luderkar,https://www.kabaddiadda.com/player/divya-luderkar-5002290?tab=auction,,,,
R  Hema Latha,https://www.kabaddiadda.com/player/r--hema-latha-5000751?tab=auction,,,,
Laxmi ,https://www.kabaddiadda.com/player/laxmi--5002908?tab=auction,,,,
Naresh Dhindle,https://www.kabaddiadda.com/player/naresh-dhindle-5001541?tab=auction,,,,
Ashwini,https://www.kabaddiadda.com/player/ashwini-5003239?tab=auction,,,,
Ilavarasan P,https://www.kabaddiadda.com/player/ilavarasan-p-5001001?tab=auction,,,,
Doddi Sangeetha,https://www.kabaddiadda.com/player/doddi-sangeetha-5003114?tab=auction,,,,
Pranali Nagdeote,https://www.kabaddiadda.com/player/pranali-nagdeote-5001416?tab=auction,,,,
Sunil Rathore,https://www.kabaddiadda.com/player/sunil-rathore-5001665?tab=auction,,,,
Vignesh ,https://www.kabaddiadda.com/player/vignesh--5001124?tab=auction,,,,
Khyati Meena,https://www.kabaddiadda.com/player/khyati-meena-5003031?tab=auction,,,,
Deepak Dahiya,https://www.kabaddiadda.com/player/deepak-dahiya-5001792?tab=auction,,,,
Banothu Santosh,https://www.kabaddiadda.com/player/banothu-santosh-5002045?tab=auction,,,,
Pr Sreeja,https://www.kabaddiadda.com/player/pr-sreeja-5000073?tab=auction,,,,
Gopalappa Thimarayappa,https://www.kabaddiadda.com/player/gopalappa-thimarayappa-1000270?tab=auction,,,,
Promod Kumar,https://www.kabaddiadda.com/player/promod-kumar-4000104?tab=auction,,,,
Shiva,https://www.kabaddiadda.com/player/shiva-5000878?tab=auction,,,,
Elavarasan,https://www.kabaddiadda.com/player/elavarasan-1000875?tab=auction,,,,
R Surya Naik,https://www.kabaddiadda.com/player/r-surya-naik-5000451?tab=auction,,,,
Deepti Dighe,https://www.kabaddiadda.com/player/deepti-dighe-5001357?tab=auction,,,,
Priyanka Kanwar,https://www.kabaddiadda.com/player/priyanka-kanwar-5002175?tab=auction,,,,
Rajender Singh,https://www.kabaddiadda.com/player/rajender-singh-5001729?tab=auction,,,,
Rakesh Bhosle,https://www.kabaddiadda.com/player/rakesh-bhosle-5001480?tab=auction,,,,
Abhishek N,https://www.kabaddiadda.com/player/abhishek-n-1000103?tab=auction,,,,
Arpit Saroha,https://www.kabaddiadda.com/player/arpit-saroha-5002067?tab=auction,,,,
Yarramsetti Rajesh,https://www.kabaddiadda.com/player/yarramsetti-rajesh-5001815?tab=auction,,,,
Suraj Jadav,https://www.kabaddiadda.com/player/suraj-jadav-5001940?tab=auction,,,,
Samudhani Mansotra,https://www.kabaddiadda.com/player/samudhani-mansotra-5002441?tab=auction,,,,
Saraswati Beura (kailash),https://www.kabaddiadda.com/player/saraswati-beura-(kailash)-5002318?tab=auction,,,,
Poonam Jaibir,https://www.kabaddiadda.com/player/poonam-jaibir-5002195?tab=auction,,,,
Muniraja ,https://www.kabaddiadda.com/player/muniraja--5002689?tab=auction,,,,
Navso Vishram,https://www.kabaddiadda.com/player/navso-vishram-5002812?tab=auction,,,,
Samdesh Yallawarti,https://www.kabaddiadda.com/player/samdesh-yallawarti-5002564?tab=auction,,,,
Babita ,https://www.kabaddiadda.com/player/babita--5003142?tab=auction,,,,
Pardeep Kumar,https://www.kabaddiadda.com/player/pardeep-kumar-5003267?tab=auction,,,,
Harender Singh,https://www.kabaddiadda.com/player/harender-singh-5003394?tab=auction,,,,
Anupriya S,https://www.kabaddiadda.com/player/anupriya-s-5003780?tab=auction,,,,
Parmar Mayurbhai,https://www.kabaddiadda.com/player/parmar-mayurbhai-5004028?tab=auction,,,,
Anjali,https://www.kabaddiadda.com/player/anjali-5004672?tab=auction,,,,
Rinku Narwal,https://www.kabaddiadda.com/player/rinku-narwal-5004795?tab=auction,,,,
Vinay Br,https://www.kabaddiadda.com/player/vinay-br-5004549?tab=auction,,,,
Rinku Suresh,https://www.kabaddiadda.com/player/rinku-suresh-5004418?tab=auction,,,,
Nitin Mavi,https://www.kabaddiadda.com/player/nitin-mavi-5004282?tab=auction,,,,
Aman Singh,https://www.kabaddiadda.com/player/aman-singh-5004918?tab=auction,,,,
Mukesh Choudhary,https://www.kabaddiadda.com/player/mukesh-choudhary-5005042?tab=auction,,,,
Sachin,https://www.kabaddiadda.com/player/sachin-5005174?tab=auction,,,,
Aryan Kumar,https://www.kabaddiadda.com/player/aryan-kumar-5005422?tab=auction,,,,
N T Puttannanavar,https://www.kabaddiadda.com/player/n-t-puttannanavar-1000679?tab=auction,,,,
V Pathma,https://www.kabaddiadda.com/player/v-pathma-5000097?tab=auction,,,,
Deepak Sharma,https://www.kabaddiadda.com/player/deepak-sharma-4000005?tab=auction,,,,
Garry Dami,https://www.kabaddiadda.com/player/garry-dami-4000128?tab=auction,,,,
Lo Chia Wei,https://www.kabaddiadda.com/player/lo-chia-wei-1000291?tab=auction,,,,
Sumit,https://www.kabaddiadda.com/player/sumit-1000446?tab=auction,,,,
M Divya,https://www.kabaddiadda.com/player/m-divya-5000220?tab=auction,,,,
Ranjani,https://www.kabaddiadda.com/player/ranjani-5000287?tab=auction,,,,
Bashant,https://www.kabaddiadda.com/player/bashant-5000535?tab=auction,,,,
Sompal,https://www.kabaddiadda.com/player/sompal-5000661?tab=auction,,,,
Ekta,https://www.kabaddiadda.com/player/ekta-5000786?tab=auction,,,,
S Selvakumar,https://www.kabaddiadda.com/player/s-selvakumar-5000909?tab=auction,,,,
Kanagaraj,https://www.kabaddiadda.com/player/kanagaraj-5001155?tab=auction,,,,
K Balamurugan,https://www.kabaddiadda.com/player/k-balamurugan-5001032?tab=auction,,,,
Prabhakaran K ,https://www.kabaddiadda.com/player/prabhakaran-k--5001263?tab=auction,,,,
Amit Kumar,https://www.kabaddiadda.com/player/amit-kumar-5003486?tab=auction,,,,
Pankaj Kumar,https://www.kabaddiadda.com/player/pankaj-kumar-5001511?tab=auction,,,,
Aakanksha Shivkant,https://www.kabaddiadda.com/player/aakanksha-shivkant-5001388?tab=auction,,,,
Aakanksha Bane,https://www.kabaddiadda.com/player/aakanksha-bane-5001637?tab=auction,,,,
Vishnu Uthaman,https://www.kabaddiadda.com/player/vishnu-uthaman-1000140?tab=auction,,,,
Rishav Rana,https://www.kabaddiadda.com/player/rishav-rana-5001847?tab=auction,,,,
Anil,https://www.kabaddiadda.com/player/anil-5003618?tab=auction,,,,
Ajay M,https://www.kabaddiadda.com/player/ajay-m-5003869?tab=auction,,,,
Kajal S P,https://www.kabaddiadda.com/player/kajal-s-p-5004115?tab=auction,,,,
Chetan Narayan,https://www.kabaddiadda.com/player/chetan-narayan-5003992?tab=auction,,,,
Sunita Kumari,https://www.kabaddiadda.com/player/sunita-kumari-5003744?tab=auction,,,,
Rajan Singh,https://www.kabaddiadda.com/player/rajan-singh-5004244?tab=auction,,,,
Amit,https://www.kabaddiadda.com/player/amit-5004380?tab=auction,,,,
Annu,https://www.kabaddiadda.com/player/annu-5004636?tab=auction,,,,
Shiva Kumar,https://www.kabaddiadda.com/player/shiva-kumar-5004513?tab=auction,,,,
Avishak ,https://www.kabaddiadda.com/player/avishak--1000643?tab=auction,,,,
Rohit ,https://www.kabaddiadda.com/player/rohit--5002725?tab=auction,,,,
Roma Tripura,https://www.kabaddiadda.com/player/roma-tripura-5002477?tab=auction,,,,
Bhuwan Lal,https://www.kabaddiadda.com/player/bhuwan-lal-5002848?tab=auction,,,,
Madhuri,https://www.kabaddiadda.com/player/madhuri-5002600?tab=auction,,,,
Sampat Choudhary,https://www.kabaddiadda.com/player/sampat-choudhary-5002354?tab=auction,,,,
Adhavan R,https://www.kabaddiadda.com/player/adhavan-r-5000941?tab=auction,,,,
Viyasa Muni,https://www.kabaddiadda.com/player/viyasa-muni-5000814?tab=auction,,,,
Navin Ahmed Nikkadi,https://www.kabaddiadda.com/player/navin-ahmed-nikkadi-5000689?tab=auction,,,,
Sarika,https://www.kabaddiadda.com/player/sarika-5003178?tab=auction,,,,
Rajnesh,https://www.kabaddiadda.com/player/rajnesh-5003305?tab=auction,,,,
Mohd Asif,https://www.kabaddiadda.com/player/mohd-asif-5002111?tab=auction,,,,
Mohammad Soyab,https://www.kabaddiadda.com/player/mohammad-soyab-5001732?tab=auction,,,,
Vipin Malik,https://www.kabaddiadda.com/player/vipin-malik-4000044?tab=auction,,,,
S Murukeshwaran,https://www.kabaddiadda.com/player/s-murukeshwaran-5001064?tab=auction,,,,
Harikrishnan R,https://www.kabaddiadda.com/player/harikrishnan-r-5001187?tab=auction,,,,
S  Ambiga,https://www.kabaddiadda.com/player/s--ambiga-5000013?tab=auction,,,,
K Padhmasri,https://www.kabaddiadda.com/player/k-padhmasri-5000208?tab=auction,,,,
Sunil Kumar,https://www.kabaddiadda.com/player/sunil-kumar-1000727?tab=auction,,,,
Manish Kumar,https://www.kabaddiadda.com/player/manish-kumar-5003390?tab=auction,,,,
D Geetha,https://www.kabaddiadda.com/player/d-geetha-5000331?tab=auction,,,,
Chahat Devi,https://www.kabaddiadda.com/player/chahat-devi-5003776?tab=auction,,,,
Inderpreet Kaur,https://www.kabaddiadda.com/player/inderpreet-kaur-5004147?tab=auction,,,,
Gohil Siddharth,https://www.kabaddiadda.com/player/gohil-siddharth-5004024?tab=auction,,,,
Shubham,https://www.kabaddiadda.com/player/shubham-5003519?tab=auction,,,,
Manish D,https://www.kabaddiadda.com/player/manish-d-5004277?tab=auction,,,,
Michel Johnson,https://www.kabaddiadda.com/player/michel-johnson-5004349?tab=auction,,,,
Yashwanth Mc,https://www.kabaddiadda.com/player/yashwanth-mc-5004545?tab=auction,,,,
Dugyalasai Kiran,https://www.kabaddiadda.com/player/dugyalasai-kiran-5004220?tab=auction,,,,
Manasa Kv,https://www.kabaddiadda.com/player/manasa-kv-5002262?tab=auction,,,,
Kazuhiro Takano,https://www.kabaddiadda.com/player/kazuhiro-takano-1000287?tab=auction,,,,
Gogan Gowda Cb,https://www.kabaddiadda.com/player/gogan-gowda-cb-5004489?tab=auction,,,,
Khushi Rani,https://www.kabaddiadda.com/player/khushi-rani-5004612?tab=auction,,,,
Meenu,https://www.kabaddiadda.com/player/meenu-5004668?tab=auction,,,,
Kavali Sangeetha,https://www.kabaddiadda.com/player/kavali-sangeetha-5002385?tab=auction,,,,
Nitin,https://www.kabaddiadda.com/player/nitin-5004858?tab=auction,,,,
Md  Liton Ali,https://www.kabaddiadda.com/player/md--liton-ali-5005239?tab=auction,,,,
Mohammad Tantray,https://www.kabaddiadda.com/player/mohammad-tantray-5002705?tab=auction,,,,
Manish Tewatia,https://www.kabaddiadda.com/player/manish-tewatia-5004735?tab=auction,,,,
Siddharth Choudhary,https://www.kabaddiadda.com/player/siddharth-choudhary-5005114?tab=auction,,,,
Vishnu Sahu,https://www.kabaddiadda.com/player/vishnu-sahu-5004981?tab=auction,,,,
Sachin,https://www.kabaddiadda.com/player/sachin-5002580?tab=auction,,,,
Amir Hossein Mohammadmaleki,https://www.kabaddiadda.com/player/amir-hossein-mohammadmaleki-1000463?tab=auction,,,,
Ravinder Radke,https://www.kabaddiadda.com/player/ravinder-radke-1000691?tab=auction,,,,
Shivam Kumar,https://www.kabaddiadda.com/player/shivam-kumar-5005362?tab=auction,,,,
D  Jaijanani,https://www.kabaddiadda.com/player/d--jaijanani-5000109?tab=auction,,,,
Rahul,https://www.kabaddiadda.com/player/rahul-5003540?tab=auction,,,,
Subarna Noatia,https://www.kabaddiadda.com/player/subarna-noatia-5002828?tab=auction,,,,
Vijay,https://www.kabaddiadda.com/player/vijay-5003283?tab=auction,,,,
Monu Jakhar,https://www.kabaddiadda.com/player/monu-jakhar-4000017?tab=auction,,,,
R  Indhumathi,https://www.kabaddiadda.com/player/r--indhumathi-5000355?tab=auction,,,,
Gurdeep,https://www.kabaddiadda.com/player/gurdeep-5003671?tab=auction,,,,
Keerthika P,https://www.kabaddiadda.com/player/keerthika-p-5003075?tab=auction,,,,
P V Durga Rao,https://www.kabaddiadda.com/player/p-v-durga-rao-4000140?tab=auction,,,,
Patel Tulsiben,https://www.kabaddiadda.com/player/patel-tulsiben-5002952?tab=auction,,,,
Sardar Choudhary,https://www.kabaddiadda.com/player/sardar-choudhary-5004044?tab=auction,,,,
Chilukala Sandhya,https://www.kabaddiadda.com/player/chilukala-sandhya-5003796?tab=auction,,,,
Sangram Sopan Jagadale,https://www.kabaddiadda.com/player/sangram-sopan-jagadale-5001472?tab=auction,,,,
Sushmita Subhash Jadhav,https://www.kabaddiadda.com/player/sushmita-subhash-jadhav-5001349?tab=auction,,,,
Vandini R K,https://www.kabaddiadda.com/player/vandini-r-k-5003921?tab=auction,,,,
Amarjeet,https://www.kabaddiadda.com/player/amarjeet-5000870?tab=auction,,,,
Saravana Kumar,https://www.kabaddiadda.com/player/saravana-kumar-5001116?tab=auction,,,,
Tushar Dattatray Adhawade,https://www.kabaddiadda.com/player/tushar-dattatray-adhawade-5001598?tab=auction,,,,
Vinoth Kumar,https://www.kabaddiadda.com/player/vinoth-kumar-5001239?tab=auction,,,,
S Arulesh Kumar,https://www.kabaddiadda.com/player/s-arulesh-kumar-5000993?tab=auction,,,,
Jyoti Devi,https://www.kabaddiadda.com/player/jyoti-devi-5004644?tab=auction,,,,
Yogesh Kumar Yadav,https://www.kabaddiadda.com/player/yogesh-kumar-yadav-5005146?tab=auction,,,,
Player 5,https://www.kabaddiadda.com/player/player-5-5004389?tab=auction,,,,
Aarti,https://www.kabaddiadda.com/player/aarti-5002227?tab=auction,,,,
Mohd Raffi,https://www.kabaddiadda.com/player/mohd-raffi-5004252?tab=auction,,,,
Vicky Narwal,https://www.kabaddiadda.com/player/vicky-narwal-5004767?tab=auction,,,,
Sachin Kumar,https://www.kabaddiadda.com/player/sachin-kumar-5001721?tab=auction,,,,
Prathamesh Ramesh Nighot,https://www.kabaddiadda.com/player/prathamesh-ramesh-nighot-5001973?tab=auction,,,,
Chandra Prakash Jakhar,https://www.kabaddiadda.com/player/chandra-prakash-jakhar-5005013?tab=auction,,,,
Shashank,https://www.kabaddiadda.com/player/shashank-5004521?tab=auction,,,,
Anil Patil,https://www.kabaddiadda.com/player/anil-patil-4000100?tab=auction,,,,
M Nithiya Sri,https://www.kabaddiadda.com/player/m-nithiya-sri-5000192?tab=auction,,,,
Chai Ming Chang,https://www.kabaddiadda.com/player/chai-ming-chang-5005271?tab=auction,,,,
Kunal Chaudhary,https://www.kabaddiadda.com/player/kunal-chaudhary-5005394?tab=auction,,,,
Parveen,https://www.kabaddiadda.com/player/parveen-1000858?tab=auction,,,,
K Arpitha,https://www.kabaddiadda.com/player/k-arpitha-5000069?tab=auction,,,,
Dong Geon Lee,https://www.kabaddiadda.com/player/dong-geon-lee-1000168?tab=auction,,,,
Hemavathi P ,https://www.kabaddiadda.com/player/hemavathi-p--5000259?tab=auction,,,,
K Devapriya,https://www.kabaddiadda.com/player/k-devapriya-5002365?tab=auction,,,,
Pardeep Kumar,https://www.kabaddiadda.com/player/pardeep-kumar-1000651?tab=auction,,,,
Rajagopal,https://www.kabaddiadda.com/player/rajagopal-5000881?tab=auction,,,,
Manickam,https://www.kabaddiadda.com/player/manickam-5001127?tab=auction,,,,
Prathamesh Palande,https://www.kabaddiadda.com/player/prathamesh-palande-5001483?tab=auction,,,,
Niranjan Babu,https://www.kabaddiadda.com/player/niranjan-babu-5001004?tab=auction,,,,
Ankita,https://www.kabaddiadda.com/player/ankita-5000758?tab=auction,,,,
Ankush Mehetre,https://www.kabaddiadda.com/player/ankush-mehetre-5001609?tab=auction,,,,
Vijay Kumar Yadav,https://www.kabaddiadda.com/player/vijay-kumar-yadav-5000382?tab=auction,,,,
Satyawan,https://www.kabaddiadda.com/player/satyawan-5000633?tab=auction,,,,
M Bhanuprakash Reddy,https://www.kabaddiadda.com/player/m-bhanuprakash-reddy-5001819?tab=auction,,,,
Prachi Gaikwad,https://www.kabaddiadda.com/player/prachi-gaikwad-5001360?tab=auction,,,,
Rama Sharma,https://www.kabaddiadda.com/player/rama-sharma-5002445?tab=auction,,,,
Rohit S Parti,https://www.kabaddiadda.com/player/rohit-s-parti-5002568?tab=auction,,,,
Manoj Bondre,https://www.kabaddiadda.com/player/manoj-bondre-5002693?tab=auction,,,,
Saraswati Behera (damabahara),https://www.kabaddiadda.com/player/saraswati-behera-(damabahara)-5002322?tab=auction,,,,
Tanu Krishnan Kumar,https://www.kabaddiadda.com/player/tanu-krishnan-kumar-5002199?tab=auction,,,,
Priya Prakash,https://www.kabaddiadda.com/player/priya-prakash-5002940?tab=auction,,,,
Akshya Rathi,https://www.kabaddiadda.com/player/akshya-rathi-5002071?tab=auction,,,,
Vedang Rajiv,https://www.kabaddiadda.com/player/vedang-rajiv-5002816?tab=auction,,,,
Debajani Majhi,https://www.kabaddiadda.com/player/debajani-majhi-5003063?tab=auction,,,,
Indu Negi,https://www.kabaddiadda.com/player/indu-negi-5003146?tab=auction,,,,
Nilesh Ravindra,https://www.kabaddiadda.com/player/nilesh-ravindra-5003909?tab=auction,,,,
Amit,https://www.kabaddiadda.com/player/amit-5004286?tab=auction,,,,
Ankush,https://www.kabaddiadda.com/player/ankush-5003659?tab=auction,,,,
Md Sobuj Mia,https://www.kabaddiadda.com/player/md-sobuj-mia-5004155?tab=auction,,,,
