,Player_Name,Tournament,Team,Price,Status
3328,md saddam husain,,,,
3329,ajay kumar,,,,
3330,rashmi machindra patil,,,,
3331,anil kumar,,,,
3332,mukul chaudhary,,,,
3333,ram kumar,,,,
3334,t kamali,,,,
3335,anupama prasannan,,,,
3336,shivam chaudhary,,,,
3337,yuva vikram,,,,
3338,a poornima,,,,
3339,muneeswaran a,,,,
3340,sunil,,,,
3341,anju,,,,
3342,paresh chouhan,,,,
3343,jaya shree,,,,
3344,amit,,,,
3345,mayur jagannath,,,,
3346,sonu singh,,,,
3347,gokul k,,,,
3348,ankalu jampana,,,,
3349,m madaraj,,,,
3350,ashish kumar singh,,,,
3351,kaviya s,,,,
3352,poornima,,,,
3353,sumit,,,,
3354,rahul,,,,
3355,syeda siddiqa,,,,
3356,pradeev,,,,
3357,tannu j,,,,
3358,sambit sarangi,,,,
3359,ruby sharma,,,,
3360,sonu,,,,
3361,sanjay,,,,
3362,akshay thakur,,,,
3363,ganesh rambhau,,,,
3364,meenu s,,,,
3365,sanjay,,,,
3366,naveen j,,,,
3367,nitesh,,,,
3368,mohit,,,,
3369,priyanka,,,,
3370,ashitha c john,,,,
3371,salma begum,,,,
3372,nagala satya,,,,
3373,jayashree ram bundele,,,,
3374,naveen,,,,
3375,aman,,,,
3376,ramkrishna pandu,,,,
3377,sandra p p,,,,
3378,devi r,,,,
3379,nitin mavi,,,,
3380,priyanka,,,,
3381,pradeep kumar,,,,
3382,piyush jham,,,,
3383,darpan,,,,
3384,g  gopika,,,,
3385,subhalaxmi bal,,,,
3386,arkam shaikh,,,,
3387,deepak,,,,
3388,kulwant,,,,
3389,vaibhav kadam,,,,
3390,vishali kaith,,,,
3391,k anjali,,,,
3392,nikita ingole,,,,
3393,hema,,,,
3394,p soundarapandi,,,,
3395,sarukesh m,,,,
3396,madhavi kadam,,,,
3397,srinath,,,,
3398,achu m,,,,
3399,shubhaan barhane,,,,
3400,sarina,,,,
3401,samuel wanjala wafula,,,,
3402,vikas thakran,,,,
3403,sajin chandrasekar,,,,
3404,siya,,,,
3405,sahil,,,,
3406,mohit hooda,,,,
3407,sachin kuntal,,,,
3408,deepak yadav,,,,
3409,rahul choudhary r,,,,
3410,ahmed enamdar,,,,
3411,sanjay shrestha,,,,
3412,manikandan s,,,,
3413,mahender reddy,,,,
3414,bharath kumar,,,,
3415,lalita arun gharat,,,,
3416,suparna biswas,,,,
3417,rupesh,,,,
3418,manav nagar,,,,
3419,ajay hirgude,,,,
3420,durgesh kumar,,,,
3421,jaber hemati chonehkhan,,,,
3422,ranjit,,,,
3423,kuldeep punia,,,,
3424,akhlaq hussain,,,,
3425,diljeet singh chauhan,,,,
3426,shaurya pratap singh,,,,
3427,himanshu,,,,
3428,kumar kollapur,,,,
3429,s muthu lakshmi,,,,
3430,jitesh choudhary ,,,,
3431,sahil pathaniya,,,,
3432,ram,,,,
3433,viru yadav,,,,
3434,sunil s patil ,,,,
3435,laxmi kumari,,,,
3436,alok kumar,,,,
3437,jainendar singh,,,,
3438,chhaya v r,,,,
3439,iqbal mohammad,,,,
3440,pranali more,,,,
3441,ravi v,,,,
3442,juran ghosh,,,,
3443,sachin kumar,,,,
3444,arnav baliyan,,,,
3445,surendra arjun kadalage,,,,
3446,siranjeevi mageshwaran,,,,
3447,karthi m ,,,,
3448,ravi khatri,,,,
3449,amit,,,,
3450,s suhaina,,,,
3451,panchami bhat,,,,
3452,sachin,,,,
3453,himanshu sunil,,,,
3454,mohammed arshad,,,,
3455,mohammad wasim,,,,
3456,abhijeet bhoir,,,,
3457,sourabh,,,,
3458,ali ahmed,,,,
3459,mandeep,,,,
3460,vishal p,,,,
3461,kavita m r ,,,,
3462,musahib rao,,,,
3463,bimolchandra meitei,,,,
3464,g sirisha,,,,
3465,r vignesh,,,,
3466,bhagirathi sahu,,,,
3467,lokesh r,,,,
3468,akash meena,,,,
3469,vipin chauhan,,,,
3470,vikash kumar,,,,
3471,parveen,,,,
3472,amith br,,,,
3473,nikita,,,,
3474,m sunil kumar,,,,
3475,hem kumari,,,,
3476,vimala j,,,,
3477,sachin jangra,,,,
3478,samrat ashok,,,,
3479,ramesh kumar,,,,
3480,ashu yadva,,,,
3481,ajay kumar keer,,,,
3482,vishnu kumar sharma,,,,
3483,jaideep,,,,
3484,a dharmaraj,,,,
3485,adarsh kandola,,,,
3486,sumit kanhagordhan,,,,
3487,sagar surve,,,,
3488,hemanth d,,,,
3489,sushant chaudhary ,,,,
3490,ruchika singh,Pro Kabaddi Season 6,Puneri Paltan,5.00 L,SOLD
3491,abhoy das,Pro Kabaddi Season 6,Puneri Paltan,5.00 L,SOLD
3492,sahil rajesh,Pro Kabaddi Season 6,Puneri Paltan,5.00 L,SOLD
3493,kumari kanta,Pro Kabaddi Season 6,Puneri Paltan,5.00 L,SOLD
3494,jigar narayan,Pro Kabaddi Season 6,Puneri Paltan,5.00 L,SOLD
3495,anupama,Pro Kabaddi Season 6,Puneri Paltan,5.00 L,SOLD
3496,komalpreet kaur,Pro Kabaddi Season 6,Puneri Paltan,5.00 L,SOLD
3497,siya saini,Pro Kabaddi Season 6,Puneri Paltan,5.00 L,SOLD
3498,bharath ram,Pro Kabaddi Season 6,Puneri Paltan,5.00 L,SOLD
3499,bajrang,Pro Kabaddi Season 6,Puneri Paltan,5.00 L,SOLD
3500,shakti singh,,,,
3501,jay prakash yadav,,,,
3502,soniya ,,,,
3503,amarjeeth singh,,,,
3504,mohammad arshad,,,,
3505,patil anil,,,,
3506,s mathivanan,,,,
3507,ramana,,,,
3508,sahish gaude,,,,
3509,p  sathya,,,,
3510,sachin kumar,,,,
3511,d  roshini,,,,
3512,rajesjh kannan c,,,,
3513,t  prabhakaran,,,,
3514,mounta,,,,
3515,juri basumatari,,,,
3516,sankar,,,,
3517,k  soundharya,,,,
3518,ashok kumar godara,,,,
3519,sunny,,,,
3520,ashish kumar,,,,
3521,monika b l,,,,
3522,karangana sandhya,,,,
3523,subramanya t p,,,,
3524,malti sunil musale,,,,
3525,sachin kumar,,,,
3526,kandi ganesh,,,,
3527,sachin,,,,
3528,prem bhadu,,,,
3529,ananthu sudarsanan,,,,
3530,chirag,,,,
3531,bintu narwal,,,,
3532,suresan a,,,,
3533,ravindra chouhan,,,,
3534,kafi,,,,
3535,naresh kumar,,,,
3536,teena p,,,,
3537,g samer seema reddy,,,,
3538,bhaskar gowda,,,,
3539,uplaksh choudhary,,,,
3540,pratiksha dabhade,,,,
3541,khushi singh,,,,
3542,dhruvik vijay,,,,
3543,raghuveer choudhary,,,,
3544,amaran m,,,,
3545,sheetal sharma,,,,
3546,neeraj singh,,,,
3547,prakash m,,,,
3548,ashitha cp,,,,
3549,mandeep,,,,
3550,gaurav,,,,
3551,sowmiya p,,,,
3552,amir dhumal,,,,
3553,sachin,,,,
3554,ratan g,,,,
3555,nishant,,,,
3556,mugilan,,,,
3557,ruppi,,,,
3558,kamaljeet kaur,,,,
3559,ankita jagtap,,,,
3560,dimple,,,,
3561,raj rani,,,,
3562,diwas singh,,,,
3563,aditya kumar,,,,
3564,gouranga majhi,,,,
3565,subhrajit mohanty,,,,
3566,amit,,,,
3567,sagar kumar,,,,
3568,preeti,,,,
3569,anashwara pv,,,,
3570,aditya tushar,,,,
3571,karan rawat,,,,
3572,shilpa bhor,,,,
3573,dong gyu kim,,,,
3574,afrin shaikh,,,,
3575,sundaram agrahari,,,,
3576,kesavan r,,,,
3577,mayur mohite,,,,
3578,c santosh kumar yadav,,,,
3579,sonia,,,,
3580,muniyasamy c,,,,
3581,shweta bandal,,,,
3582,priya b k,,,,
3583,vikas chhillar,,,,
3584,bharth cm,,,,
3585,sathish g,,,,
3586,ranjith r,,,,
3587,bapi tarafder,,,,
3588,ramesh kumar,,,,
3589,srinibas dora,,,,
3590,anuj yadav,,,,
3591,kuldeep singh jadon,,,,
3592,musum ali,,,,
3593,prashant kumar rathi,,,,
3594,dunger choudhary,,,,
3595,amit jaivir sharma,,,,
3596,yogeshwari,,,,
3597,woosan ko,,,,
3598,ayush,,,,
3599,s dharsini,,,,
3600,yogesh,,,,
3601,devika dinashan ittammal,,,,
3602,vikas kumar b,,,,
3603,michel johnson,,,,
3604,anita,,,,
3605,kajal,,,,
3606,a  priyadharshini,,,,
3607,anwar saheed baba,,,,
3608,nikitha ghadashi,,,,
3609,sanjay,,,,
3610,shekhar shrikant tatkare,,,,
3611,maniveera kantha,,,,
3612,r jitender ,,,,
3613,p kishore kumar,,,,
3614,k deepa,,,,
3615,sunny,,,,
3616,kanika,,,,
3617,soleiman pahlevani,,,,
3618,lingam rakesh,,,,
3619,aman kumar,,,,
3620,p sridhar,,,,
3621,ravula vinay,,,,
3622,chunni lal,,,,
3623,karan kumar p,,,,
3624,nidhi kunatl,,,,
3625,anil sharma,,,,
3626,pranjal pal,,,,
3627,hitesh patel,,,,
3628,paresh kadam,,,,
3629,samsher singh,,,,
3630,v  sarulatha,,,,
3631,vikas yadav,,,,
3632,nitin singh,,,,
3633,harsha shetty,,,,
3634,c  visali,,,,
3635,pradeep,,,,
3636,manju s,,,,
3637,antim kumari,,,,
3638,manisha nashib,,,,
3639,latha botte,,,,
3640,sahil,,,,
3641,deepak patil,,,,
3642,hemantha,,,,
3643,alka,,,,
3644,ankit malik,,,,
3645,e  manuchitra,,,,
3646,aman,,,,
3647,naveen kumar,,,,
3648,monika beni mario,,,,
3649,veeramani s,,,,
3650,nikita yadav,,,,
3651,bharath,,,,
3652,nitin chaudhary,,,,
3653,uthaya prakash,,,,
3654,kuldeep kumar,,,,
3655,rohit banne,,,,
3656,nivedita patel,,,,
3657,riddhi rohidas,,,,
3658,suresh uttam,,,,
3659,navneet,,,,
3660,anup singh,,,,
3661,prashant kumar,,,,
3662,janu b edge,,,,
3663,aashu tandon,,,,
3664,chakali suresh,,,,
3665,sunil jaipal,,,,
3666,chunduri vijaya,,,,
3667,vankudoth chandra,,,,
3668,m  abishek,,,,
3669,s  manya,,,,
3670,alok kumar,,,,
3671,r dhaniya mirsha,,,,
3672,g pawan kumar,,,,
3673,shivani,,,,
3674,shashank b,,,,
3675,sager koushik,,,,
3676,pindoriya jigna samji,,,,
3677,sushil gulia,,,,
3678,ineniyavan v,,,,
3679,hritik rathi,,,,
3680,r shanmugapriya,,,,
3681,akanksha arun gawade,,,,
3682,hruthik,,,,
3683,neeru,,,,
3684,suhas matre,,,,
3685,harsh,,,,
3686,jayapriya j,,,,
3687,naveen,,,,
3688,b kusuma,,,,
3689,vinit nain,,,,
3690,ajay singh,,,,
3691,tithi banerjee,,,,
3692,anil,,,,
3693,himmat shrawanji,,,,
3694,rajesh narwal,,,,
3695,parmod,,,,
3696,sukhwinder kaur,,,,
3697,mohit,,,,
3698,ramkumar s,,,,
3699,chirag verma,,,,
3700,alagu murugan,,,,
3701,sakshi k,,,,
3702,virender,,,,
3703,ankush,,,,
3704,ramanjeet singh,,,,
3705,pinku bhoriya,,,,
3706,vicky atar singh,,,,
3707,vasu sharma,,,,
3708,nagindra kura,,,,
3709,lalita ,,,,
3710,ritu,,,,
3711,sukesh,,,,
3712,vishnu m,,,,
3713,b anil kumar,,,,
3714,sahil,,,,
3715,pramod jadhav,,,,
3716,r manikandau,,,,
3717,pooja jain,,,,
3718,kamal sharma,,,,
3719,jyoti,,,,
3720,sandeep kandola,,,,
3721,manisa chowgle,,,,
3722,sardool singh,,,,
3723,chetan sahu,,,,
3724,uday patel,,,,
3725,shubham shinde,,,,
3726,rinku,,,,
3727,rekha khicher,,,,
3728,bhukya vijaya,,,,
3729,radhika ketke,,,,
3730,saroma khatun,Pro Kabaddi Season 9,Puneri Paltan,12.50 L,RETAINED
3731,saroma khatun,Pro Kabaddi Season 8,Puneri Paltan,8.00 L,RETAINED
3732,muruthu m,Pro Kabaddi Season 9,Puneri Paltan,12.50 L,RETAINED
3733,muruthu m,Pro Kabaddi Season 8,Puneri Paltan,8.00 L,RETAINED
3734,sonu gahlawat,Pro Kabaddi Season 9,Puneri Paltan,12.50 L,RETAINED
3735,sonu gahlawat,Pro Kabaddi Season 8,Puneri Paltan,8.00 L,RETAINED
3736,gokul krishnan s,Pro Kabaddi Season 9,Puneri Paltan,12.50 L,RETAINED
3737,gokul krishnan s,Pro Kabaddi Season 8,Puneri Paltan,8.00 L,RETAINED
3738,m  nishanthi,Pro Kabaddi Season 9,Puneri Paltan,12.50 L,RETAINED
3739,m  nishanthi,Pro Kabaddi Season 8,Puneri Paltan,8.00 L,RETAINED
3740,kavita s ,Pro Kabaddi Season 9,Puneri Paltan,12.50 L,RETAINED
3741,kavita s ,Pro Kabaddi Season 8,Puneri Paltan,8.00 L,RETAINED
3742,anil,Pro Kabaddi Season 9,Puneri Paltan,12.50 L,RETAINED
3743,anil,Pro Kabaddi Season 8,Puneri Paltan,8.00 L,RETAINED
3744,b archana,Pro Kabaddi Season 9,Puneri Paltan,12.50 L,RETAINED
3745,b archana,Pro Kabaddi Season 8,Puneri Paltan,8.00 L,RETAINED
3746,vishal hooda,Pro Kabaddi Season 9,Puneri Paltan,12.50 L,RETAINED
3747,vishal hooda,Pro Kabaddi Season 8,Puneri Paltan,8.00 L,RETAINED
3748,sanket savan,Pro Kabaddi Season 9,Puneri Paltan,12.50 L,RETAINED
3749,sanket savan,Pro Kabaddi Season 8,Puneri Paltan,8.00 L,RETAINED
3750,atchaya b ,,,,
3751,himanshu,,,,
3752,yogesh yele,,,,
3753,raju naik,,,,
3754,naveen,,,,
3755,pounraj k,,,,
3756,gautam,,,,
3757,kanika,,,,
3758,shekar sk,,,,
3759,shekhar,,,,
3760,shanta kumari,,,,
3761,sawin,,,,
3762,tanu,,,,
3763,rahul chandel,,,,
3764,sacchin,,,,
3765,abhinav kumar,,,,
3766,heidarali ekrami,,,,
3767,shanti,,,,
3768,rohit,,,,
3769,omkar r more,,,,
3770,prakash ramappa,,,,
3771,mahesh jadhav,,,,
3772,aabid ansari,,,,
3773,nicholas george mottram,,,,
3774,wayenbam sanatombi,,,,
3775,mohit,,,,
3776,navneet,,,,
3777,jineshwari premi,,,,
3778,sweeti tomar,,,,
3779,vinod kumar m,,,,
3780,madhabi debnath,,,,
3781,ningthoujam sunibala,,,,
3782,s bharathi,,,,
3783,aalok kumar,,,,
3784,ganesh,,,,
3785,sachin,,,,
3786,rasvin,,,,
3787,t tanushiya,,,,
3788,archna k,,,,
3789,r abitha,,,,
3790,munish,,,,
3791,laxmi,,,,
3792,chandan dp,,,,
3793,mohit,,,,
3794,g ramesh,,,,
3795,m vetrivel,,,,
3796,naveen,,,,
3797,ashok kumar,,,,
3798,jagdeesha k k ,,,,
3799,darshan,,,,
3800,ankit,,,,
3801,poosapuri revathi,,,,
3802,kaffi ,,,,
3803,faizan shafi,,,,
3804,sheetal ,,,,
3805,randheer singh,,,,
3806,keshav nagar,,,,
3807,shashikala madar,,,,
3808,hari krishna m,,,,
3809,rakesh,,,,
3810,mahendra yadav,,,,
3811,s ezhumalai,,,,
3812,sunny malik,,,,
3813,m  vidhya,,,,
3814,dipanwita dey,,,,
3815,sushil gulia,,,,
3816,sanem arun kumar,,,,
3817,anil kumar (sr),,,,
3818,jigar choudhary,,,,
3819,vallimedu arjun,,,,
3820,khushi singh,,,,
3821,lal manohar yadav,,,,
3822,shubham,,,,
3823,robin choudhary,,,,
3824,r keerthi,,,,
3825,himanshu chaudhary,,,,
3826,m sindhu,,,,
3827,dabhi radhikaben jayeshbhai,,,,
3828,thamizhavanan k,,,,
3829,y bharathi,,,,
3830,ankit p,,,,
3831,gururaj ghodake,,,,
3832,trupti sunil durge,,,,
3833,pankaj rana,,,,
3834,ashish,,,,
3835,ankit,,,,
3836,ramavath nandini,,,,
3837,m archana,,,,
3838,suraj jadhav,,,,
3839,adarsh,,,,
3840,santhosh bt,,,,
3841,parivallal a,,,,
3842,vijin thangadurai,,,,
3843,sheetal,,,,
3844,shaik nousheen,,,,
3845,neha kumari saw,,,,
3846,priyanka sharma,,,,
3847,rubina sheikh,,,,
3848,sonu krishan,,,,
3849,k deepa,,,,
3850,lingesh,,,,
3851,sumit,,,,
3852,mohit,,,,
3853,neetu kumawat,,,,
3854,ravi gullia,,,,
3855,rohit kumar,,,,
3856,moushmi sahu,,,,
3857,priya,,,,
3858,k hanumanthu,,,,
3859,bhgyashali kute,,,,
3860,saravana priyan c,,,,
3861,v dharma,,,,
3862,sruthi m,,,,
3863,parteek dhaiya,,,,
3864,kajal more,,,,
3865,masana muthu,,,,
3866,anjali mule,,,,
3867,pragati ramesh musale,,,,
3868,annu suresh sarap,,,,
3869,ashok deswal,,,,
3870,babulal,,,,
3871,rakesh,,,,
3872,mohammed ishak,,,,
3873,mahesh maruti magdum,,,,
3874,ruzina shaikh,,,,
3875,viswas,,,,
3876,laishram bidugan,,,,
3877,ritu p,,,,
3878,aniket bhelsekar,,,,
3879,ankush ,,,,
3880,mitarani malik,,,,
3881,mahima y,,,,
3882,jyoti dalei,,,,
3883,a jayapriya,,,,
3884,arunachalam m,,,,
3885,vishal oongie,,,,
3886,r prathiba,,,,
3887,joseph,,,,
3888,navneet,,,,
3889,prakash r,,,,
3890,vivek kumar,,,,
3891,bharat karangutkar,,,,
3892,vignesh s,,,,
3893,vasave minakshi,,,,
3894,sikandar kelkar,,,,
3895,ananthkumar,,,,
3896,viraj landge,,,,
3897,abhishek ks,,,,
3898,aakash arusul,,,,
3899,shiva,,,,
3900,vennupu praveen,,,,
3901,krushna rathod,,,,
3902,pooja,,,,
3903,k muthupriya,,,,
3904,aditya,,,,
3905,aditya,,,,
3906,beauti shil,,,,
3907,gaurav us,,,,
3908,s k i s rathnapala,,,,
3909,parveen,,,,
3910,rakshith,,,,
3911,shreyash pramodrao,,,,
3912,purshotamrani,,,,
3913,shilpa,,,,
3914,kabita singh,,,,
3915,rinku,,,,
3916,manisha,,,,
3917,prashanth n,,,,
3918,satheesh kumar,,,,
3919,lokesh goshlya,,,,
3920,sunita jakhar,,,,
3921,ankit,,,,
3922,k balamani,,,,
3923,sunil shivtarkar,,,,
3924,aman,,,,
3925,a mercy ananthi,,,,
3926,achal pawar,,,,
3927,sayali kerpale,,,,
3928,muhammad rizwan,,,,
3929,v deepika,,,,
3930,p santhip,,,,
3931,anita,,,,
3932,kiran a,,,,
3933,m harish ,,,,
3934,muniraja,,,,
3935,ramesh kumar,,,,
3936,mahesh,,,,
3937,sachin,,,,
3938,rabin sanki,,,,
3939,g lakshma reddy,,,,
3940,dharani dharan,,,,
3941,ajith kumar,,,,
3942,s  srikanniga,,,,
3943,pokhraj choudhary,,,,
3944,krishnan s,,,,
3945,dipak vasanta thakre,,,,
3946,kumari ,,,,
3947,yogesh,,,,
3948,vaishnavi chavan,,,,
3949,prakash yadav,,,,
3950,selva bharathan,,,,
3951,pandranki prasad,,,,
3952,kan singh rajawat,,,,
3953,karti,,,,
3954,k tarun ram,,,,
3955,shiv prasad,,,,
3956,manikandan m,,,,
3957,dennyson,,,,
3958,sakshi sadade,,,,
3959,vishal patial,,,,
3960,dipanwita dey,,,,
3961,kanika ,,,,
3962,pankaj ,,,,
3963,kamlesh nandiskar,,,,
3964,dungrani naineshkumar,,,,
3965,kiran barman,,,,
3966,ekta r,,,,
3967,divya anand gogawale,,,,
3968,mohit,,,,
