,tour_name,result_code,series_id,end_date,event_sub_status,start_date,event_status,winning_margin,venue_id,sport,venue_name,game_id,event_stage,event_name,league_code,series_name,tour_id,venue_gmt_offset,team1_name,team1_score,team1_highlight,team2_name,team2_score,team2_highlight,winner,team1_player1_name,team1_player1_id,team1_player1_value,team1_player1_type,team1_player2_name,team1_player2_id,team1_player2_value,team1_player2_type,team1_player3_name,team1_player3_id,team1_player3_value,team1_player3_type,team1_player4_name,team1_player4_id,team1_player4_value,team1_player4_type,team1_player5_name,team1_player5_id,team1_player5_value,team1_player5_type,team2_player1_name,team2_player1_id,team2_player1_value,team2_player1_type,team2_player2_name,team2_player2_id,team2_player2_value,team2_player2_type,team2_player3_name,team2_player3_id,team2_player3_value,team2_player3_type,team2_player4_name,team2_player4_id,team2_player4_value,team2_player4_type,team2_player5_name,team2_player5_id,team2_player5_value,team2_player5_type,win_by_coin_toss,extra_time,golden_raid
10,"Pro Kabaddi League Season 10, 2023",W,44,2023-12-07 21:00+05:30,Patna Pirates won by 3 Pts,2023-12-07 21:00+05:30,Match Completed,3,1023,kabaddi,"EKA Arena by TransStadia, Ahmedabad",3039,League,Match 11,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Gujarat Giants,30,false,Patna Pirates,33,true,Patna Pirates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
11,"Pro Kabaddi League Season 10, 2023",W,44,2023-12-08 20:00+05:30,Dabang Delhi K.C. won by 7 Pts,2023-12-08 20:00+05:30,Match Completed,7,10,kabaddi,"Shree Kanteerava Indoor Stadium, Bengaluru",3040,League,Match 12,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Bengaluru Bulls,31,false,Dabang Delhi K.C.,38,true,Dabang Delhi K.C.,Vishal ,3159,1,Defender - Left Cover,Saurabh Nandal,3228,2,Defender - Right Corner,Aman ,4972,3,Defender - Left Corner,,,,,,,,,Vishal Bhardwaj,3083,4,Defender,Naveen Kumar,2296,13,Raider,Manjeet ,3965,1,Raider,Ashu Malik,4947,10,Raider,Yogesh ,5144,1,Defender - Right Corner,,False,False
12,"Pro Kabaddi League Season 10, 2023",W,44,2023-12-08 21:00+05:30,Puneri Paltan won by 11 Pts,2023-12-08 21:00+05:30,Match Completed,11,10,kabaddi,"Shree Kanteerava Indoor Stadium, Bengaluru",3041,League,Match 13,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Puneri Paltan,43,true,U Mumba,32,false,Puneri Paltan,Sanket Sawant,3234,3,Defender - Left Cover,Mohit Goyat,4022,12,Raider,Abinesh Nadarajan,4192,3,Defender - Right Cover,Mohammadreza Chiyaneh,4925,4,All-Rounder,Aslam Inamdar,4960,3,All-rounder,Mahender Singh,769,0,Defender - Left Cover,Surinder Singh,3086,2,Defender,Rinku ,3964,2,Defender - Right Corner,Rohit Yadav,5200,0,Left Raider,Jai Bhagwan,5002,5,Raider,,False,False
13,"Pro Kabaddi League Season 10, 2023",W,44,2023-12-09 20:00+05:30,Haryana Steelers won by 6 Pts,2023-12-09 20:00+05:30,Match Completed,6,10,kabaddi,"Shree Kanteerava Indoor Stadium, Bengaluru",3042,League,Match 14,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Bengaluru Bulls,32,false,Haryana Steelers,38,true,Haryana Steelers,Surjeet Singh,322,5,Defender - Right Cover,Vishal ,3159,0,Defender - Left Cover,Saurabh Nandal,3228,3,Defender - Right Corner,Sushil ,4179,2,Raider,Bharat ,4944,14,Raider,Siddharth Desai,2026,7,Raider,Ashish ,3028,1,All-Rounder,Jaideep ,4184,6,Defender - Left Cover,Rahul Sethpal,4186,2,Defender - Right Corner,Naveen ,5102,0,Defender - Left Corner,,False,False
14,"Pro Kabaddi League Season 10, 2023",W,44,2023-12-09 21:00+05:30,U.P. Yoddhas won by 15 Pts,2023-12-09 21:00+05:30,Match Completed,15,10,kabaddi,"Shree Kanteerava Indoor Stadium, Bengaluru",3043,League,Match 15,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,U.P. Yoddhas,48,true,Telugu Titans,33,false,U.P. Yoddhas,Nitesh Kumar,3088,5,Defender,Gurdeep ,2041,3,All-Rounder,Surender Gill,3241,14,Raider,,,,,,,,,Pawan Kumar,318,11,Raider,Ankit ,4836,2,Defender - Left Corner,Ajit Pawar,5174,2,Defender - Left Cover,Prafull Zaware,5157,0,Left Raider,Robin Chaudhary,5197,3,Right Raider,,False,False
15,"Pro Kabaddi League Season 10, 2023",W,44,2023-12-10 20:00+05:30,Bengal Warriors won by 10 Pts,2023-12-10 20:00+05:30,Match Completed,10,10,kabaddi,"Shree Kanteerava Indoor Stadium, Bengaluru",3044,League,Match 16,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Bengal Warriors,48,true,Tamil Thalaivas,38,false,Bengal Warriors,Maninder Singh,143,16,Raider,Shubham Shinde,3103,11,Defender - Right Corner,Vishwas S,4757,1,Raider,Vaibhav Garje,5114,1,Defender - Right Cover,Darpan ,5051,1,Defender,M. Abishek ,3014,0,Defender - Right Cover,Sagar ,3236,3,Defender - Right Corner,Mohit ,4964,2,Defender - Left Cover,Sahil Singh,4965,3,Defender - Left Corner,Nitin Singh,5155,2,Raider,,False,False
16,"Pro Kabaddi League Season 10, 2023",W,44,2023-12-10 21:00+05:30,Haryana Steelers won by 2 Pts,2023-12-10 21:00+05:30,Match Completed,2,10,kabaddi,"Shree Kanteerava Indoor Stadium, Bengaluru",3045,League,Match 17,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Dabang Delhi K.C.,33,false,Haryana Steelers,35,true,Haryana Steelers,Vishal Bhardwaj,3083,2,Defender,Naveen Kumar,2296,16,Raider,Manjeet ,3965,1,Raider,Himmat Antil,5142,3,Defender - Left Cover,Yogesh ,5144,0,Defender - Right Corner,Siddharth Desai,2026,10,Raider,Ashish ,3028,7,All-Rounder,,,,,,,,,,,,,,False,False
17,"Pro Kabaddi League Season 10, 2023",W,44,2023-12-11 20:00+05:30,Jaipur Pink Panthers won by 3 Pts,2023-12-11 20:00+05:30,Match Completed,3,10,kabaddi,"Shree Kanteerava Indoor Stadium, Bengaluru",3046,League,Match 18,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Jaipur Pink Panthers,35,true,Gujarat Giants,32,false,Jaipur Pink Panthers,Bhavani Rajput,660,6,Raider,Arjun Deshwal,2024,15,Raider,V Ajith Kumar,3053,2,Raider,Abhishek KS,5113,0,Defender - Left Cover,,,,,Fazel Atrachali,259,2,Defender,Sombir ,3000,1,Defender,Arkam Shaikh,2297,1,All-Rounder,Mohammad Nabibakhsh,3176,1,All-Rounder,Sonu ,3128,14,Raider,,False,False
18,"Pro Kabaddi League Season 10, 2023",W,44,2023-12-11 21:00+05:30,Bengaluru Bulls won by 2 Pts,2023-12-11 21:00+05:30,Match Completed,2,10,kabaddi,"Shree Kanteerava Indoor Stadium, Bengaluru",3047,League,Match 19,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Bengaluru Bulls,38,true,U.P. Yoddhas,36,false,Bengaluru Bulls,Vikash Khandola,366,11,Raider,Vishal ,3159,0,Defender - Left Cover,Monu ,3082,2,Raider,Saurabh Nandal,3228,4,Defender - Right Corner,Bharat ,4944,11,Raider,Pardeep Narwal,197,13,Raider,Vijay Malik,3081,6,All-Rounder,Nitesh Kumar,3088,2,Defender,Gurdeep ,2041,3,All-Rounder,Surender Gill,3241,8,Raider,,False,False
19,"Pro Kabaddi League Season 10, 2023",W,44,2023-12-12 20:00+05:30,Bengal Warriors won by 18 Pts,2023-12-12 20:00+05:30,Match Completed,18,10,kabaddi,"Shree Kanteerava Indoor Stadium, Bengaluru",3048,League,Match 20,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Bengal Warriors,60,true,Patna Pirates,42,false,Bengal Warriors,Maninder Singh,143,15,Raider,Akshay Kumar,4873,3,Defender-Left Corner,Vaibhav Garje,5114,2,Defender - Right Cover,Aditya S. Shinde,5134,1,Defender - Left Corner,,,,,Neeraj Kumar,3107,0,Defender - Right Cover,Sajin Chandrasekar,3343,1,All-Rounder,Sudhakar M ,4193,14,Raider,Krishan ,4949,4,Defender,Sandeep Kumar ,5282,5,Raider,,False,False
