season,player-super-tackles_player_name,player-raid-points_player_name,player-super-raids_player_name,high-5s_player_name,player-tackle-points_player_name,player-avg-tackle-points_player_name,player-dod-raid-points_player_name,player-total-points_player_name,player-successful-tackles_player_name,player-successful-raids_player_name,super-10s_player_name,player-super-tackles_match_played,player-raid-points_match_played,player-super-raids_match_played,high-5s_match_played,player-tackle-points_match_played,player-avg-tackle-points_match_played,player-dod-raid-points_match_played,player-total-points_match_played,player-successful-tackles_match_played,player-successful-raids_match_played,super-10s_match_played,player-super-tackles_position_name,player-raid-points_position_name,player-super-raids_position_name,high-5s_position_name,player-tackle-points_position_name,player-avg-tackle-points_position_name,player-dod-raid-points_position_name,player-total-points_position_name,player-successful-tackles_position_name,player-successful-raids_position_name,super-10s_position_name,player-super-tackles_team,player-raid-points_team,player-super-raids_team,high-5s_team,player-tackle-points_team,player-avg-tackle-points_team,player-dod-raid-points_team,player-total-points_team,player-successful-tackles_team,player-successful-raids_team,super-10s_team,player-super-tackles_team_name,player-raid-points_team_name,player-super-raids_team_name,high-5s_team_name,player-tackle-points_team_name,player-avg-tackle-points_team_name,player-dod-raid-points_team_name,player-total-points_team_name,player-successful-tackles_team_name,player-successful-raids_team_name,super-10s_team_name,player-super-tackles_team_full_name,player-raid-points_team_full_name,player-super-raids_team_full_name,high-5s_team_full_name,player-tackle-points_team_full_name,player-avg-tackle-points_team_full_name,player-dod-raid-points_team_full_name,player-total-points_team_full_name,player-successful-tackles_team_full_name,player-successful-raids_team_full_name,super-10s_team_full_name,player-super-tackles_rank,player-raid-points_rank,player-super-raids_rank,high-5s_rank,player-tackle-points_rank,player-avg-tackle-points_rank,player-dod-raid-points_rank,player-total-points_rank,player-successful-tackles_rank,player-successful-raids_rank,super-10s_rank,player-super-tackles_value,player-raid-points_value,player-super-raids_value,high-5s_value,player-tackle-points_value,player-avg-tackle-points_value,player-dod-raid-points_value,player-total-points_value,player-successful-tackles_value,player-successful-raids_value,super-10s_value,player-super-tackles_points_per_match,player-raid-points_points_per_match,player-super-raids_points_per_match,high-5s_points_per_match,player-tackle-points_points_per_match,player-avg-tackle-points_points_per_match,player-dod-raid-points_points_per_match,player-total-points_points_per_match,player-successful-tackles_points_per_match,player-successful-raids_points_per_match,super-10s_points_per_match,player-super-tackles_team_id,player-raid-points_team_id,player-super-raids_team_id,high-5s_team_id,player-tackle-points_team_id,player-avg-tackle-points_team_id,player-dod-raid-points_team_id,player-total-points_team_id,player-successful-tackles_team_id,player-successful-raids_team_id,super-10s_team_id,player-super-tackles_position_id,player-raid-points_position_id,player-super-raids_position_id,high-5s_position_id,player-tackle-points_position_id,player-avg-tackle-points_position_id,player-dod-raid-points_position_id,player-total-points_position_id,player-successful-tackles_position_id,player-successful-raids_position_id,super-10s_position_id
2,,,,,Adinath Sakharam Gavali,Adinath Sakharam Gavali,,Adinath Sakharam Gavali,Adinath Sakharam Gavali,,,,,,,1,1,,1,1,,,,,,,Defender,Defender,,Defender,Defender,,,,,,,,,,,,,,,,,,BLR,BLR,,BLR,BLR,,,,,,,Bengaluru Bulls,Bengaluru Bulls,,Bengaluru Bulls,Bengaluru Bulls,,,,,,,107,53,,127,106,,,,,,,1,1,,1,1,,,,,,,1,1,,1,1,,,,,,,1,1,,1,1,,,,,,,9,9,,9,9,,
2,Ashish Kumar,Ashish Kumar,,,Ashish Kumar,Ashish Kumar,Ashish Kumar,Ashish Kumar,Ashish Kumar,Ashish Kumar,,5,5,,,5,5,5,5,5,5,,Defender,Defender,,,Defender,Defender,Defender,Defender,Defender,Defender,,,,,,,,,,,,,BLR,BLR,,,BLR,BLR,BLR,BLR,BLR,BLR,,Bengaluru Bulls,Bengaluru Bulls,,,Bengaluru Bulls,Bengaluru Bulls,Bengaluru Bulls,Bengaluru Bulls,Bengaluru Bulls,Bengaluru Bulls,,37,70,,,74,71,59,97,76,64,,1,2,,,3,0.6,1,5,2,2,,0.2,0.4,,,0.6,0.12,0.2,1,0.4,0.4,,1,1,,,1,1,1,1,1,1,,9,9,,,9,9,9,9,9,9,
2,,Rakesh Narwal,Rakesh Narwal,,,,Rakesh Narwal,Rakesh Narwal,,Rakesh Narwal,,,11,11,,,,11,11,,11,,,Raider,Raider,,,,Raider,Raider,,Raider,,,,,,,,,,,,,,BLR,BLR,,,,BLR,BLR,,BLR,,,Bengaluru Bulls,Bengaluru Bulls,,,,Bengaluru Bulls,Bengaluru Bulls,,Bengaluru Bulls,,,29,12,,,,19,47,,32,,,21,2,,,,9,21,,14,,,1.9090909090909092,0.1818181818181818,,,,0.8181818181818182,1.9090909090909092,,1.2727272727272727,,,1,1,,,,1,1,,1,,,8,8,,,,8,8,,8,
2,Sandeep Malik,,,,Sandeep Malik,Sandeep Malik,,Sandeep Malik,Sandeep Malik,,,1,,,,1,1,,1,1,,,Defender,,,,Defender,Defender,,Defender,Defender,,,,,,,,,,,,,,BLR,,,,BLR,BLR,,BLR,BLR,,,Bengaluru Bulls,,,,Bengaluru Bulls,Bengaluru Bulls,,Bengaluru Bulls,Bengaluru Bulls,,,38,,,,75,21,,108,104,,,1,,,,2,2,,2,1,,,1,,,,2,2,,2,1,,,1,,,,1,1,,1,1,,,9,,,,9,9,,9,9,,
2,,,,,Aman Kumar,Aman Kumar,,Aman Kumar,Aman Kumar,,,,,,,4,4,,4,4,,,,,,,Defender,Defender,,Defender,Defender,,,,,,,,,,,,,,,,,,PAT,PAT,,PAT,PAT,,,,,,,Patna Pirates,Patna Pirates,,Patna Pirates,Patna Pirates,,,,,,,76,78,,109,77,,,,,,,2,0.5,,2,2,,,,,,,0.5,0.125,,0.5,0.5,,,,,,,6,6,,6,6,,,,,,,9,9,,9,9,,
2,Sunil,Sunil,,Sunil,Sunil,Sunil,,Sunil,Sunil,Sunil,,9,9,,9,9,9,,9,9,9,,Defender,Defender,,Defender,Defender,Defender,,Defender,Defender,Defender,,,,,,,,,,,,,PAT,PAT,,PAT,PAT,PAT,,PAT,PAT,PAT,,Patna Pirates,Patna Pirates,,Patna Pirates,Patna Pirates,Patna Pirates,,Patna Pirates,Patna Pirates,Patna Pirates,,13,69,,18,20,10,,44,21,76,,3,2,,1,22,2.44,,24,19,1,,0.3333333333333333,0.2222222222222222,,0.1111111111111111,2.4444444444444446,0.2711111111111111,,2.6666666666666665,2.111111111111111,0.1111111111111111,,6,6,,6,6,6,,6,6,6,,9,9,,9,9,9,,9,9,9,
2,,,,,Varinder Singh,Varinder Singh,,Varinder Singh,Varinder Singh,,,,,,,8,8,,8,8,,,,,,,Defender,Defender,,Defender,Defender,,,,,,,,,,,,,,,,,,PAT,PAT,,PAT,PAT,,,,,,,Patna Pirates,Patna Pirates,,Patna Pirates,Patna Pirates,,,,,,,59,70,,98,57,,,,,,,5,0.63,,5,5,,,,,,,0.625,0.07875,,0.625,0.625,,,,,,,6,6,,6,6,,,,,,,9,9,,9,9,,
2,,Deepak Narwal,Deepak Narwal,,Deepak Narwal,Deepak Narwal,Deepak Narwal,Deepak Narwal,Deepak Narwal,Deepak Narwal,,,16,16,,16,16,16,16,16,16,,,Raider,Raider,,Raider,Raider,Raider,Raider,Raider,Raider,,,,,,,,,,,,,,PAT,PAT,,PAT,PAT,PAT,PAT,PAT,PAT,,,Patna Pirates,Patna Pirates,,Patna Pirates,Patna Pirates,Patna Pirates,Patna Pirates,Patna Pirates,Patna Pirates,,,12,27,,61,91,10,16,58,10,,,57,1,,4,0.25,18,61,4,45,,,3.5625,0.0625,,0.25,0.015625,1.125,3.8125,0.25,2.8125,,,6,6,,6,6,6,6,6,6,,,8,8,,8,8,8,8,8,8,
2,Amit Hooda,Amit Hooda,,,Amit Hooda,Amit Hooda,Amit Hooda,Amit Hooda,Amit Hooda,Amit Hooda,,12,12,,,12,12,12,12,12,12,,Defender,Defender,,,Defender,Defender,Defender,Defender,Defender,Defender,,,,,,,,,,,,,PAT,PAT,,,PAT,PAT,PAT,PAT,PAT,PAT,,Patna Pirates,Patna Pirates,,,Patna Pirates,Patna Pirates,Patna Pirates,Patna Pirates,Patna Pirates,Patna Pirates,,30,59,,,21,29,56,43,20,54,,1,5,,,21,1.75,1,26,20,4,,0.083333333,0.4166666666666667,,,1.75,0.1458333333333333,0.083333333,2.1666666666666665,1.6666666666666667,0.3333333333333333,,6,6,,,6,6,6,6,6,6,,9,9,,,9,9,9,9,9,9,
2,,Rohit Kumar Choudary,Rohit Kumar Choudary,,Rohit Kumar Choudary,Rohit Kumar Choudary,Rohit Kumar Choudary,Rohit Kumar Choudary,Rohit Kumar Choudary,Rohit Kumar Choudary,Rohit Kumar Choudary,,14,14,,14,14,14,14,14,14,14,,Raider,Raider,,Raider,Raider,Raider,Raider,Raider,Raider,Raider,,,,,,,,,,,,,DEL,DEL,,DEL,DEL,DEL,DEL,DEL,DEL,DEL,,Dabang Delhi K.C.,Dabang Delhi K.C.,,Dabang Delhi K.C.,Dabang Delhi K.C.,Dabang Delhi K.C.,Dabang Delhi K.C.,Dabang Delhi K.C.,Dabang Delhi K.C.,Dabang Delhi K.C.,,10,4,,73,94,2,14,73,14,10,,61,6,,3,0.21,33,64,3,41,1,,4.357142857142857,0.4285714285714285,,0.2142857142857142,0.015,2.357142857142857,4.571428571428571,0.2142857142857142,2.9285714285714284,0.071428571,,2,2,,2,2,2,2,2,2,2,,8,8,,8,8,8,8,8,8,8
2,,K. Prapanjan,,,K. Prapanjan,K. Prapanjan,K. Prapanjan,K. Prapanjan,K. Prapanjan,K. Prapanjan,,,4,,,4,4,4,4,4,4,,,Raider,,,Raider,Raider,Raider,Raider,Raider,Raider,,,,,,,,,,,,,,MUM,,,MUM,MUM,MUM,MUM,MUM,MUM,,,U Mumba,,,U Mumba,U Mumba,U Mumba,U Mumba,U Mumba,U Mumba,,,57,,,77,76,54,93,74,60,,,5,,,2,0.5,2,7,2,3,,,1.25,,,0.5,0.125,0.5,1.75,0.5,0.75,,,5,,,5,5,5,5,5,5,,,8,,,8,8,8,8,8,8,
2,,,,,Anoop E.V.,Anoop E.V.,,Anoop E.V.,Anoop E.V.,,,,,,,2,2,,2,2,,,,,,,Raider,Raider,,Raider,Raider,,,,,,,,,,,,,,,,,,MUM,MUM,,MUM,MUM,,,,,,,U Mumba,U Mumba,,U Mumba,U Mumba,,,,,,,78,54,,110,75,,,,,,,2,1,,2,2,,,,,,,1,0.5,,1,1,,,,,,,5,5,,5,5,,,,,,,8,8,,8,8,,
2,G.S. Manikandan,,,,G.S. Manikandan,G.S. Manikandan,,G.S. Manikandan,G.S. Manikandan,,,13,,,,13,13,,13,13,,,Defender,,,,Defender,Defender,,Defender,Defender,,,,,,,,,,,,,,DEL,,,,DEL,DEL,,DEL,DEL,,,Dabang Delhi K.C.,,,,Dabang Delhi K.C.,Dabang Delhi K.C.,,Dabang Delhi K.C.,Dabang Delhi K.C.,,,31,,,,38,60,,83,36,,,1,,,,10,0.77,,10,9,,,0.076923077,,,,0.7692307692307693,0.059230769,,0.7692307692307693,0.6923076923076923,,,2,,,,2,2,,2,2,,,9,,,,9,9,,9,9,,
2,,,,,Rajeev Kumar,Rajeev Kumar,,Rajeev Kumar,Rajeev Kumar,,,,,,,3,3,,3,3,,,,,,,Defender,Defender,,Defender,Defender,,,,,,,,,,,,,,,,,,DEL,DEL,,DEL,DEL,,,,,,,Dabang Delhi K.C.,Dabang Delhi K.C.,,Dabang Delhi K.C.,Dabang Delhi K.C.,,,,,,,62,39,,101,59,,,,,,,4,1.33,,4,4,,,,,,,1.3333333333333333,0.4433333333333333,,1.3333333333333333,1.3333333333333333,,,,,,,2,2,,2,2,,,,,,,9,9,,9,9,,
2,,Inderpal Bishnoi,,,,,,Inderpal Bishnoi,,Inderpal Bishnoi,,,2,,,,,,2,,2,,,Raider,,,,,,Raider,,Raider,,,,,,,,,,,,,,DEL,,,,,,DEL,,DEL,,,Dabang Delhi K.C.,,,,,,Dabang Delhi K.C.,,Dabang Delhi K.C.,,,76,,,,,,123,,75,,,1,,,,,,1,,1,,,0.5,,,,,,0.5,,0.5,,,2,,,,,,2,,2,,,8,,,,,,8,,8,
2,,Sandeep Tomar,,,,,Sandeep Tomar,Sandeep Tomar,,Sandeep Tomar,,,3,,,,,3,3,,3,,,Raider,,,,,Raider,Raider,,Raider,,,,,,,,,,,,,,DEL,,,,,DEL,DEL,,DEL,,,Dabang Delhi K.C.,,,,,Dabang Delhi K.C.,Dabang Delhi K.C.,,Dabang Delhi K.C.,,,71,,,,,55,106,,65,,,2,,,,,1,2,,2,,,0.6666666666666666,,,,,0.3333333333333333,0.6666666666666666,,0.6666666666666666,,,2,,,,,2,2,,2,,,8,,,,,8,8,,8,
2,,Amit Om Prakash Rathi,,,,,Amit Om Prakash Rathi,Amit Om Prakash Rathi,,Amit Om Prakash Rathi,,,5,,,,,5,5,,5,,,Raider,,,,,Raider,Raider,,Raider,,,,,,,,,,,,,,PUN,,,,,PUN,PUN,,PUN,,,Puneri Paltan,,,,,Puneri Paltan,Puneri Paltan,,Puneri Paltan,,,42,,,,,46,71,,41,,,12,,,,,3,12,,9,,,2.4,,,,,0.6,2.4,,1.8,,,7,,,,,7,7,,7,,,8,,,,,8,8,,8,
2,,Sachin Vittala,Sachin Vittala,,,,Sachin Vittala,Sachin Vittala,,Sachin Vittala,,,4,4,,,,4,4,,4,,,Defender,Defender,,,,Defender,Defender,,Defender,,,,,,,,,,,,,,PUN,PUN,,,,PUN,PUN,,PUN,,,Puneri Paltan,Puneri Paltan,,,,Puneri Paltan,Puneri Paltan,,Puneri Paltan,,,46,28,,,,40,76,,42,,,11,1,,,,4,11,,9,,,2.75,0.25,,,,1,2.75,,2.25,,,7,7,,,,7,7,,7,,,9,9,,,,9,9,,9,
2,,,,,Manoj Dhull,Manoj Dhull,,Manoj Dhull,Manoj Dhull,,,,,,,7,7,,7,7,,,,,,,Defender,Defender,,Defender,Defender,,,,,,,,,,,,,,,,,,PUN,PUN,,PUN,PUN,,,,,,,Puneri Paltan,Puneri Paltan,,Puneri Paltan,Puneri Paltan,,,,,,,31,27,,67,30,,,,,,,13,1.86,,13,13,,,,,,,1.8571428571428572,0.2657142857142857,,1.8571428571428572,1.8571428571428572,,,,,,,7,7,,7,7,,,,,,,9,9,,9,9,,
2,,Surender Singh,,,Surender Singh,Surender Singh,Surender Singh,Surender Singh,Surender Singh,Surender Singh,,,2,,,2,2,2,2,2,2,,,Raider,,,Raider,Raider,Raider,Raider,Raider,Raider,,,,,,,,,,,,,,PUN,,,PUN,PUN,PUN,PUN,PUN,PUN,,,Puneri Paltan,,,Puneri Paltan,Puneri Paltan,Puneri Paltan,Puneri Paltan,Puneri Paltan,Puneri Paltan,,,58,,,72,33,57,88,72,53,,,5,,,3,1.5,1,8,3,4,,,2.5,,,1.5,0.75,0.5,4,1.5,2,,,7,,,7,7,7,7,7,7,,,8,,,8,8,8,8,8,8,
2,Vijender Singh,Vijender Singh,,,Vijender Singh,Vijender Singh,,Vijender Singh,Vijender Singh,,,7,7,,,7,7,,7,7,,,Defender,Defender,,,Defender,Defender,,Defender,Defender,,,,,,,,,,,,,,PUN,PUN,,,PUN,PUN,,PUN,PUN,,,Puneri Paltan,Puneri Paltan,,,Puneri Paltan,Puneri Paltan,,Puneri Paltan,Puneri Paltan,,,32,75,,,39,35,,77,37,,,1,1,,,10,1.43,,11,9,,,0.1428571428571428,0.1428571428571428,,,1.4285714285714286,0.2042857142857142,,1.5714285714285714,1.2857142857142858,,,7,7,,,7,7,,7,7,,,9,9,,,9,9,,9,9,,
2,,,,,T. Prasad,T. Prasad,,T. Prasad,T. Prasad,,,,,,,6,6,,6,6,,,,,,,All Rounder,All Rounder,,All Rounder,All Rounder,,,,,,,,,,,,,,,,,,HYD,HYD,,HYD,HYD,,,,,,,Telugu Titans,Telugu Titans,,Telugu Titans,Telugu Titans,,,,,,,64,67,,100,62,,,,,,,4,0.67,,4,4,,,,,,,0.6666666666666666,0.1116666666666666,,0.6666666666666666,0.6666666666666666,,,,,,,8,8,,8,8,,,,,,,0,0,,0,0,,
2,,,,,Amit Kumar,Amit Kumar,,Amit Kumar,Amit Kumar,,,,,,,1,1,,1,1,,,,,,,All Rounder,All Rounder,,All Rounder,All Rounder,,,,,,,,,,,,,,,,,,PUN,PUN,,PUN,PUN,,,,,,,Puneri Paltan,Puneri Paltan,,Puneri Paltan,Puneri Paltan,,,,,,,102,55,,124,100,,,,,,,1,1,,1,1,,,,,,,1,1,,1,1,,,,,,,7,7,,7,7,,,,,,,0,0,,0,0,,
2,,Isac Antony,,,Isac Antony,Isac Antony,Isac Antony,Isac Antony,Isac Antony,Isac Antony,,,7,,,7,7,7,7,7,7,,,Raider,,,Raider,Raider,Raider,Raider,Raider,Raider,,,,,,,,,,,,,,HYD,,,HYD,HYD,HYD,HYD,HYD,HYD,,,Telugu Titans,,,Telugu Titans,Telugu Titans,Telugu Titans,Telugu Titans,Telugu Titans,Telugu Titans,,,49,,,63,75,58,61,61,43,,,10,,,4,0.57,1,14,4,9,,,1.4285714285714286,,,0.5714285714285714,0.081428571,0.1428571428571428,2,0.5714285714285714,1.2857142857142858,,,8,,,8,8,8,8,8,8,,,8,,,8,8,8,8,8,8,
2,,,,,Jishnu,Jishnu,,Jishnu,Jishnu,,,,,,,3,3,,3,3,,,,,,,Defender,Defender,,Defender,Defender,,,,,,,,,,,,,,,,,,HYD,HYD,,HYD,HYD,,,,,,,Telugu Titans,Telugu Titans,,Telugu Titans,Telugu Titans,,,,,,,100,86,,128,99,,,,,,,1,0.33,,1,1,,,,,,,0.3333333333333333,0.11,,0.3333333333333333,0.3333333333333333,,,,,,,8,8,,8,8,,,,,,,9,9,,9,9,,
2,Ravi Kumar,,,Ravi Kumar,Ravi Kumar,Ravi Kumar,,Ravi Kumar,Ravi Kumar,,,13,,,13,13,13,,13,13,,,Defender,,,Defender,Defender,Defender,,Defender,Defender,,,,,,,,,,,,,,PUN,,,PUN,PUN,PUN,,PUN,PUN,,,Puneri Paltan,,,Puneri Paltan,Puneri Paltan,Puneri Paltan,,Puneri Paltan,Puneri Paltan,,,9,,,5,9,7,,33,8,,,4,,,3,37,2.85,,37,33,,,0.3076923076923077,,,0.2307692307692307,2.8461538461538463,0.2192307692307692,,2.8461538461538463,2.5384615384615383,,,7,,,7,7,7,,7,7,,,9,,,9,9,9,,9,9,,
2,,Ravit Kumar,,,Ravit Kumar,Ravit Kumar,,Ravit Kumar,Ravit Kumar,Ravit Kumar,,,3,,,3,3,,3,3,3,,,Raider,,,Raider,Raider,,Raider,Raider,Raider,,,,,,,,,,,,,,HYD,,,HYD,HYD,,HYD,HYD,HYD,,,Telugu Titans,,,Telugu Titans,Telugu Titans,,Telugu Titans,Telugu Titans,Telugu Titans,,,77,,,103,85,,107,101,77,,,1,,,1,0.33,,2,1,1,,,0.3333333333333333,,,0.3333333333333333,0.11,,0.6666666666666666,0.3333333333333333,0.3333333333333333,,,8,,,8,8,,8,8,8,,,8,,,8,8,,8,8,8,
2,,Tushar Patil,,,,,Tushar Patil,Tushar Patil,,Tushar Patil,,,6,,,,,6,6,,6,,,Raider,,,,,Raider,Raider,,Raider,,,,,,,,,,,,,,PUN,,,,,PUN,PUN,,PUN,,,Puneri Paltan,,,,,Puneri Paltan,Puneri Paltan,,Puneri Paltan,,,34,,,,,28,60,,30,,,15,,,,,6,15,,15,,,2.5,,,,,1,2.5,,2.5,,,7,,,,,7,7,,7,,,8,,,,,8,8,,8,
2,,Sanjay Kumar,Sanjay Kumar,,Sanjay Kumar,Sanjay Kumar,Sanjay Kumar,Sanjay Kumar,Sanjay Kumar,Sanjay Kumar,,,7,7,,7,7,7,7,7,7,,,All Rounder,All Rounder,,All Rounder,All Rounder,All Rounder,All Rounder,All Rounder,All Rounder,,,,,,,,,,,,,,PUN,PUN,,PUN,PUN,PUN,PUN,PUN,PUN,,,Puneri Paltan,Puneri Paltan,,Puneri Paltan,Puneri Paltan,Puneri Paltan,Puneri Paltan,Puneri Paltan,Puneri Paltan,,,35,10,,104,101,39,59,102,40,,,15,2,,1,0.14,4,16,1,9,,,2.142857142857143,0.2857142857142857,,0.1428571428571428,0.02,0.5714285714285714,2.2857142857142856,0.1428571428571428,1.2857142857142858,,,7,7,,7,7,7,7,7,7,,,0,0,,0,0,0,0,0,0,
2,,Ravi V.,,,,,Ravi V.,Ravi V.,,Ravi V.,,,2,,,,,2,2,,2,,,Raider,,,,,Raider,Raider,,Raider,,,,,,,,,,,,,,PUN,,,,,PUN,PUN,,PUN,,,Puneri Paltan,,,,,Puneri Paltan,Puneri Paltan,,Puneri Paltan,,,51,,,,,45,91,,52,,,8,,,,,3,8,,5,,,4,,,,,1.5,4,,2.5,,,7,,,,,7,7,,7,,,8,,,,,8,8,,8,
2,,Yogesh Hooda,,,Yogesh Hooda,Yogesh Hooda,Yogesh Hooda,Yogesh Hooda,Yogesh Hooda,Yogesh Hooda,,,4,,,4,4,4,4,4,4,,,Raider,,,Raider,Raider,Raider,Raider,Raider,Raider,,,,,,,,,,,,,,PUN,,,PUN,PUN,PUN,PUN,PUN,PUN,,,Puneri Paltan,,,Puneri Paltan,Puneri Paltan,Puneri Paltan,Puneri Paltan,Puneri Paltan,Puneri Paltan,,,44,,,105,90,30,63,103,36,,,12,,,1,0.25,5,13,1,11,,,3,,,0.25,0.0625,1.25,3.25,0.25,2.75,,,7,,,7,7,7,7,7,7,,,8,,,8,8,8,8,8,8,
2,Harvinder Singh,,,,Harvinder Singh,Harvinder Singh,,Harvinder Singh,Harvinder Singh,,,4,,,,4,4,,4,4,,,Defender,,,,Defender,Defender,,Defender,Defender,,,,,,,,,,,,,,PUN,,,,PUN,PUN,,PUN,PUN,,,Puneri Paltan,,,,Puneri Paltan,Puneri Paltan,,Puneri Paltan,Puneri Paltan,,,35,,,,46,22,,90,47,,,1,,,,8,2,,8,7,,,0.25,,,,2,0.5,,2,1.75,,,7,,,,7,7,,7,7,,,9,,,,9,9,,9,9,,
2,Sandeep Kandola,Sandeep Kandola,,Sandeep Kandola,Sandeep Kandola,Sandeep Kandola,,Sandeep Kandola,Sandeep Kandola,Sandeep Kandola,,16,16,,16,16,16,,16,16,16,,Defender,Defender,,Defender,Defender,Defender,,Defender,Defender,Defender,,,,,,,,,,,,,HYD,HYD,,HYD,HYD,HYD,,HYD,HYD,HYD,,Telugu Titans,Telugu Titans,,Telugu Titans,Telugu Titans,Telugu Titans,,Telugu Titans,Telugu Titans,Telugu Titans,,10,45,,1,2,2,,10,1,48,,4,11,,6,59,3.69,,70,55,7,,0.25,0.6875,,0.375,3.6875,0.230625,,4.375,3.4375,0.4375,,8,8,,8,8,8,,8,8,8,,9,9,,9,9,9,,9,9,9,
2,Hadi Oshtorak,,,Hadi Oshtorak,Hadi Oshtorak,Hadi Oshtorak,,Hadi Oshtorak,Hadi Oshtorak,,,4,,,4,4,4,,4,4,,,All Rounder,,,All Rounder,All Rounder,All Rounder,,All Rounder,All Rounder,,,,,,,,,,,,,,HYD,,,HYD,HYD,HYD,,HYD,HYD,,,Telugu Titans,,,Telugu Titans,Telugu Titans,Telugu Titans,,Telugu Titans,Telugu Titans,,,29,,,19,51,30,,92,48,,,1,,,1,7,1.75,,7,6,,,0.25,,,0.25,1.75,0.4375,,1.75,1.5,,,8,,,8,8,8,,8,8,,,0,,,0,0,0,,0,0,,
2,,Hyunil Park,,,Hyunil Park,Hyunil Park,,Hyunil Park,Hyunil Park,Hyunil Park,,,2,,,2,2,,2,2,2,,,All Rounder,,,All Rounder,All Rounder,,All Rounder,All Rounder,All Rounder,,,,,,,,,,,,,,HYD,,,HYD,HYD,,HYD,HYD,HYD,,,Telugu Titans,,,Telugu Titans,Telugu Titans,,Telugu Titans,Telugu Titans,Telugu Titans,,,72,,,101,77,,105,107,78,,,2,,,1,0.5,,3,1,1,,,1,,,0.5,0.25,,1.5,0.5,0.5,,,8,,,8,8,,8,8,8,,,0,,,0,0,,0,0,0,
2,,Meraj Sheykh,Meraj Sheykh,,Meraj Sheykh,Meraj Sheykh,Meraj Sheykh,Meraj Sheykh,Meraj Sheykh,Meraj Sheykh,Meraj Sheykh,,15,15,,15,15,15,15,15,15,15,,All Rounder,All Rounder,,All Rounder,All Rounder,All Rounder,All Rounder,All Rounder,All Rounder,All Rounder,,,,,,,,,,,,,HYD,HYD,,HYD,HYD,HYD,HYD,HYD,HYD,HYD,,Telugu Titans,Telugu Titans,,Telugu Titans,Telugu Titans,Telugu Titans,Telugu Titans,Telugu Titans,Telugu Titans,Telugu Titans,,25,9,,45,72,53,32,39,28,11,,29,3,,9,0.6,2,38,9,18,1,,1.9333333333333331,0.2,,0.6,0.04,0.1333333333333333,2.533333333333333,0.6,1.2,0.066666667,,8,8,,8,8,8,8,8,8,8,,0,0,,0,0,0,0,0,0,0
2,Kuldeep Singh,Kuldeep Singh,Kuldeep Singh,Kuldeep Singh,Kuldeep Singh,Kuldeep Singh,Kuldeep Singh,Kuldeep Singh,Kuldeep Singh,Kuldeep Singh,,14,14,14,14,14,14,14,14,14,14,,All Rounder,All Rounder,All Rounder,All Rounder,All Rounder,All Rounder,All Rounder,All Rounder,All Rounder,All Rounder,,,,,,,,,,,,,JAI,JAI,JAI,JAI,JAI,JAI,JAI,JAI,JAI,JAI,,Jaipur Pink Panthers,Jaipur Pink Panthers,Jaipur Pink Panthers,Jaipur Pink Panthers,Jaipur Pink Panthers,Jaipur Pink Panthers,Jaipur Pink Panthers,Jaipur Pink Panthers,Jaipur Pink Panthers,Jaipur Pink Panthers,,11,26,32,12,12,11,29,15,12,25,,4,28,1,2,34,2.43,6,62,30,20,,0.2857142857142857,2,0.071428571,0.1428571428571428,2.4285714285714284,0.1735714285714285,0.4285714285714285,4.428571428571429,2.142857142857143,1.4285714285714286,,3,3,3,3,3,3,3,3,3,3,,0,0,0,0,0,0,0,0,0,0,
2,Fazel Atrachali,Fazel Atrachali,,Fazel Atrachali,Fazel Atrachali,Fazel Atrachali,,Fazel Atrachali,Fazel Atrachali,Fazel Atrachali,,5,5,,5,5,5,,5,5,5,,Defender,Defender,,Defender,Defender,Defender,,Defender,Defender,Defender,,,,,,,,,,,,,MUM,MUM,,MUM,MUM,MUM,,MUM,MUM,MUM,,U Mumba,U Mumba,,U Mumba,U Mumba,U Mumba,,U Mumba,U Mumba,U Mumba,,27,73,,20,35,17,,74,38,83,,2,1,,1,11,2.2,,12,9,1,,0.4,0.2,,0.2,2.2,0.44,,2.4,1.8,0.2,,5,5,,5,5,5,,5,5,5,,9,9,,9,9,9,,9,9,9,
2,,Vijay Malik,,,,,Vijay Malik,Vijay Malik,,Vijay Malik,,,7,,,,,7,7,,7,,,Raider,,,,,Raider,Raider,,Raider,,,,,,,,,,,,,,PAT,,,,,PAT,PAT,,PAT,,,Patna Pirates,,,,,Patna Pirates,Patna Pirates,,Patna Pirates,,,60,,,,,47,99,,56,,,5,,,,,3,5,,4,,,0.7142857142857143,,,,,0.4285714285714285,0.7142857142857143,,0.5714285714285714,,,6,,,,,6,6,,6,,,8,,,,,8,8,,8,
2,,Rohit Baliyan,,,,,Rohit Baliyan,Rohit Baliyan,,Rohit Baliyan,,,5,,,,,5,5,,5,,,Raider,,,,,Raider,Raider,,Raider,,,,,,,,,,,,,,HYD,,,,,HYD,HYD,,HYD,,,Telugu Titans,,,,,Telugu Titans,Telugu Titans,,Telugu Titans,,,43,,,,,60,73,,37,,,12,,,,,1,12,,11,,,2.4,,,,,0.2,2.4,,2.2,,,8,,,,,8,8,,8,,,8,,,,,8,8,,8,
