,Match_No,tour_name,result_code,series_id,end_date,event_sub_status,start_date,event_status,winning_margin,venue_id,sport,venue_name,game_id,event_stage,event_name,league_code,series_name,tour_id,venue_gmt_offset,team1_name,team1_score,team1_highlight,team2_name,team2_score,team2_highlight,winner,team1_player1_name,team1_player1_id,team1_player1_value,team1_player1_type,team1_player2_name,team1_player2_id,team1_player2_value,team1_player2_type,team1_player3_name,team1_player3_id,team1_player3_value,team1_player3_type,team1_player4_name,team1_player4_id,team1_player4_value,team1_player4_type,team1_player5_name,team1_player5_id,team1_player5_value,team1_player5_type,team2_player1_name,team2_player1_id,team2_player1_value,team2_player1_type,team2_player2_name,team2_player2_id,team2_player2_value,team2_player2_type,team2_player3_name,team2_player3_id,team2_player3_value,team2_player3_type,team2_player4_name,team2_player4_id,team2_player4_value,team2_player4_type,team2_player5_name,team2_player5_id,team2_player5_value,team2_player5_type,win_by_coin_toss,extra_time,golden_raid
132,132,"Pro Kabaddi League Season 5, 2017",W,8,10/23/2017 8:00,Puneri Paltan beat U.P. Yoddha (40-38),10/23/2017 8:00,Completed,2,5,kabaddi,"‘Dome, NSCI SVP Stadium’",418,Playoffs,Eliminator 1,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,Puneri Paltan,40,TRUE,U.P. Yoddhas,38,FALSE,Puneri Paltan,Deepak Niwas Hooda,41,10,,Girish Maruti Ernak,161,7,,Akshay Jadhav,365,6,,Rajesh Mondal,85,5,,Sandeep Narwal,142,3,,Rishank Devadiga,94,15,,Nitin Tomar,320,9,,Sagar B. Krishna,347,2,,Jeeva Kumar,54,2,,Surender Singh,234,1,,,FALSE,FALSE
133,133,"Pro Kabaddi League Season 5, 2017",W,8,10/23/2017 9:00,Patna Pirates beat Haryana Steelers (69-30),10/23/2017 9:00,Completed,39,5,kabaddi,"‘Dome, NSCI SVP Stadium’",419,Playoffs,Eliminator 2,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,Patna Pirates,69,TRUE,Haryana Steelers,30,FALSE,Patna Pirates,Pardeep Narwal,197,34,,Monu Goyat,388,10,,Jaideep,579,7,,Vijay,745,5,,Jawahar Dagar,390,1,,Prashanth Kumar Rai,155,8,,Deepak Kumar Dahiya,174,6,,Vikash Khandola,366,6,,Wazir Singh,124,3,,Surender Nada,146,3,Defender - Left Corner,,FALSE,FALSE
134,134,"Pro Kabaddi League Season 5, 2017",W,8,10/24/2017 8:00,Gujarat Fortunegiants beat Bengal Warriors (42-17),10/24/2017 8:00,Completed,25,5,kabaddi,"‘Dome, NSCI SVP Stadium’",420,Playoffs,Qualifier 1,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,Gujarat Giants,42,TRUE,Bengal Warriors,17,FALSE,Gujarat Giants,Sachin,757,9,,Mahendra Ganesh Rajput,163,8,,Rakesh Narwal,204,4,,Parvesh Bhainswal,357,4,,Sunil Kumar,368,4,Defender,Deepak Narwal,211,5,,Shrikant Tewthia,107,4,,Maninder Singh,143,1,,Ran Singh,160,1,,Surjeet Singh,322,1,,,FALSE,FALSE
135,135,"Pro Kabaddi League Season 5, 2017",W,8,10/24/2017 9:00,Patna Pirates beat Puneri Paltan (42-32),10/24/2017 9:00,Completed,10,5,kabaddi,"‘Dome, NSCI SVP Stadium’",421,Playoffs,Eliminator 3,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,Puneri Paltan,32,FALSE,Patna Pirates,42,TRUE,Patna Pirates,Deepak Niwas Hooda,41,9,,Dharmaraj Cheralathan,42,3,,Rajesh Mondal,85,3,,Sandeep Narwal,142,3,,Suresh Kumar,771,3,Raider,Pardeep Narwal,197,19,,Monu Goyat,388,3,,Jaideep,579,3,,Vijay,745,3,,Jawahar Dagar,390,2,,,FALSE,FALSE
136,136,"Pro Kabaddi League Season 5, 2017",W,8,10/26/2017 8:00,Patna Pirates beat Bengal Warriors (47-44),10/26/2017 8:00,Completed,3,16,kabaddi,Jawaharlal Nehru Indoor Stadium,422,Playoffs,Qualifier 2,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,Bengal Warriors,44,FALSE,Patna Pirates,47,TRUE,Patna Pirates,Maninder Singh,143,17,,Deepak Narwal,211,10,,Ran Singh,160,5,,Shrikant Tewthia,107,3,,Surjeet Singh,322,2,,Pardeep Narwal,197,23,,Monu Goyat,388,4,,Vijay,745,4,,Vishal Mane,123,3,,Jaideep,579,2,,,FALSE,FALSE
137,137,"Pro Kabaddi League Season 5, 2017",W,8,10/28/2017 8:00,Patna Pirates beat Gujarat Fortunegiants (55-38),10/28/2017 8:00,Completed,17,16,kabaddi,Jawaharlal Nehru Indoor Stadium,423,Final,Final,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,Gujarat Giants,38,FALSE,Patna Pirates,55,TRUE,Patna Pirates,Sachin,757,11,,Mahendra Ganesh Rajput,163,5,,Chandran Ranjit,36,4,,Rakesh Narwal,204,3,,Sukesh Hegde,111,2,,Pardeep Narwal,197,19,,Monu Goyat,388,9,,Vijay,745,7,,Jaideep,579,5,,Jawahar Dagar,390,2,,,FALSE,FALSE
0,0,"Pro Kabaddi League Season 3, 2016",W,3,1/30/2016 8:00,U Mumba beat Telugu Titans (27-25),1/30/2016 8:00,Completed,2,8,kabaddi,Rajiv Gandhi Indoor Stadium,122,League,Match 1,pkl,"Pro Kabaddi League Season 3, 2016",3,+05:30,Telugu Titans,25,FALSE,U Mumba,27,TRUE,U Mumba,Sukesh Hegde,111,9,,Rahul Chaudhari,81,6,,Dharmaraj Cheralathan,42,4,,Meraj Sheykh,251,2,,D. Gopu,152,1,,Rishank Devadiga,94,8,,Anup Kumar,29,6,,Jeeva Kumar,54,2,,Mohit Chhillar,71,2,,Rakesh Kumar,88,2,Raider,,FALSE,FALSE
1,1,"Pro Kabaddi League Season 3, 2016",W,3,1/30/2016 9:00,Bengaluru Bulls beat Dabang Delhi (35-29),1/30/2016 9:00,Completed,6,8,kabaddi,Rajiv Gandhi Indoor Stadium,123,League,Match 2,pkl,"Pro Kabaddi League Season 3, 2016",3,+05:30,Dabang Delhi,29,FALSE,Bengaluru Bulls,35,TRUE,Bengaluru Bulls,Surjeet Singh,119,10,,Kashiling Adake,58,8,,Ravinder Pahal,157,2,,Rajaguru Subramanian,84,2,,Pravin Niwale,79,1,Raider,Amit Om Prakash Rathi,231,7,Raider,Deepak Kumar Dahiya,174,5,,Shrikant Tewthia,107,5,,Surjeet Narwal,118,5,Raider,Deepak Kumar Rathee,275,3,Defender,,FALSE,FALSE
2,2,"Pro Kabaddi League Season 3, 2016",W,3,1/31/2016 8:00,Jaipur Pink Panthers beat U Mumba (27-18),1/31/2016 8:00,Completed,9,8,kabaddi,Rajiv Gandhi Indoor Stadium,124,League,Match 3,pkl,"Pro Kabaddi League Season 3, 2016",3,+05:30,Jaipur Pink Panthers,27,TRUE,U Mumba,18,FALSE,Jaipur Pink Panthers,Rohit Rana,96,9,,Jasvir Singh,52,6,,Sonu Narwal,190,4,Raider,Kuldeep Singh,252,2,,Navneet Gautam,72,1,Defender,Mohit Chhillar,71,4,,Anup Kumar,29,3,,Surender Nada,146,3,Defender,Rakesh Kumar,88,2,Raider,Rishank Devadiga,94,2,,,FALSE,FALSE
3,3,"Pro Kabaddi League Season 3, 2016",W,3,1/31/2016 9:00,Telugu Titans beat Puneri Paltan (27-26),1/31/2016 9:00,Completed,1,8,kabaddi,Rajiv Gandhi Indoor Stadium,125,League,Match 4,pkl,"Pro Kabaddi League Season 3, 2016",3,+05:30,Telugu Titans,27,TRUE,Puneri Paltan,26,FALSE,Telugu Titans,Manoj Kumar,70,5,Defender,Meraj Sheykh,251,5,,Dharmaraj Cheralathan,42,4,,Rahul Chaudhari,81,3,,Sukesh Hegde,111,2,,Manjeet Chhillar,69,7,,Ajay Thakur,26,6,,Deepak Niwas Hooda,41,3,,Surjeet Singh,322,2,,Jasmer Singh Gulia,51,2,,,FALSE,FALSE
4,4,"Pro Kabaddi League Season 3, 2016",W,3,2/1/2016 8:00,Patna Pirates beat Jaipur Pink Panthers (29-28),2/1/2016 8:00,Completed,1,8,kabaddi,Rajiv Gandhi Indoor Stadium,126,League,Match 5,pkl,"Pro Kabaddi League Season 3, 2016",3,+05:30,Patna Pirates,29,TRUE,Jaipur Pink Panthers,28,FALSE,Patna Pirates,Pardeep Narwal,197,11,,Sunil,207,5,,Sandeep Narwal,142,5,,Rohit Kumar,326,4,,D. Suresh Kumar,162,2,Defender,Jasvir Singh,52,11,,Kuldeep Singh,252,4,,Rajesh Narwal,86,4,,Ran Singh,160,2,,C. Arun,191,2,,,FALSE,FALSE
5,5,"Pro Kabaddi League Season 3, 2016",W,3,2/1/2016 9:00,Telugu Titans beat Dabang Delhi (45-34),2/1/2016 9:00,Completed,11,8,kabaddi,Rajiv Gandhi Indoor Stadium,127,League,Match 6,pkl,"Pro Kabaddi League Season 3, 2016",3,+05:30,Telugu Titans,45,TRUE,Dabang Delhi,34,FALSE,Telugu Titans,Rahul Chaudhari,81,11,,Rohit Baliyan,261,11,,Dharmaraj Cheralathan,42,5,,Sukesh Hegde,111,4,,Vikas Kale,179,3,,Kashiling Adake,58,12,,Surjeet Singh,119,10,,Ravinder Pahal,157,3,,Rohit Kumar Choudary,217,3,,Rajaguru Subramanian,84,1,,,FALSE,FALSE
6,6,"Pro Kabaddi League Season 3, 2016",W,3,2/2/2016 8:00,Bengal Warriors beat Telugu Titans (25-17),2/2/2016 8:00,Completed,8,8,kabaddi,Rajiv Gandhi Indoor Stadium,128,League,Match 7,pkl,"Pro Kabaddi League Season 3, 2016",3,+05:30,Telugu Titans,17,FALSE,Bengal Warriors,25,TRUE,Bengal Warriors,Rohit Baliyan,261,4,,Rahul Chaudhari,81,4,,Meraj Sheykh,251,3,,Rahul Kumar,288,2,Defender,Vikas Kale,179,1,,Nitin Tomar,320,6,,Girish Maruti Ernak,161,5,,Mahendra Ganesh Rajput,163,3,,Mahesh Goud,66,3,,Nilesh Shinde,73,3,Defender,,FALSE,FALSE
7,7,"Pro Kabaddi League Season 3, 2016",W,3,2/3/2016 8:00,Patna Pirates beat Bengaluru Bulls (33-24),2/3/2016 8:00,Completed,9,1,kabaddi,Kanteerava Indoor Stadium,129,League,Match 8,pkl,"Pro Kabaddi League Season 3, 2016",3,+05:30,Bengaluru Bulls,24,FALSE,Patna Pirates,33,TRUE,Patna Pirates,Amit Om Prakash Rathi,231,10,Raider,Shrikant Tewthia,107,4,,Deepak Kumar Rathee,275,2,Defender,Pawan Kumar Sehrawat,318,2,,Deepak Kumar Dahiya,174,1,,Rohit Kumar,326,8,,Sandeep Narwal,142,5,,Rajesh Mondal,85,5,,Manpreet Singh,309,4,Raider,D. Suresh Kumar,162,3,Defender,,FALSE,FALSE
8,8,"Pro Kabaddi League Season 3, 2016",W,3,2/3/2016 9:00,Puneri Paltan beat Dabang Delhi (38-20),2/3/2016 9:00,Completed,18,1,kabaddi,Kanteerava Indoor Stadium,130,League,Match 9,pkl,"Pro Kabaddi League Season 3, 2016",3,+05:30,Dabang Delhi,20,FALSE,Puneri Paltan,38,TRUE,Puneri Paltan,Kashiling Adake,58,5,,Seong Ryeol Kim,13,3,All Rounder,Rohit Kumar Choudary,217,3,,Ravinder Pahal,157,2,,Rajaguru Subramanian,84,2,,Deepak Niwas Hooda,41,9,,Manjeet Chhillar,69,8,,Surjeet Singh,322,6,,Yogesh Hooda,245,4,,Tushar Patil,242,3,,,FALSE,FALSE
9,9,"Pro Kabaddi League Season 3, 2016",W,3,2/4/2016 8:00,Bengal Warriors beat Bengaluru Bulls (34-24),2/4/2016 8:00,Completed,10,1,kabaddi,Kanteerava Indoor Stadium,131,League,Match 10,pkl,"Pro Kabaddi League Season 3, 2016",3,+05:30,Bengaluru Bulls,24,FALSE,Bengal Warriors,34,TRUE,Bengal Warriors,Amit Om Prakash Rathi,231,6,Raider,Surjeet Narwal,118,5,Raider,Somvir,314,4,Defender,Deepak Kumar Rathee,275,2,Defender,Deepak Kumar Dahiya,174,2,,Jang Kun Lee,12,11,,Nitin Tomar,320,7,,Girish Maruti Ernak,161,4,,Nilesh Shinde,73,3,Defender,Bajirao Hodage,164,2,,,FALSE,FALSE
10,10,"Pro Kabaddi League Season 3, 2016",W,3,2/5/2016 8:00,U Mumba beat Dabang Delhi (30-17),2/5/2016 8:00,Completed,13,1,kabaddi,Kanteerava Indoor Stadium,132,League,Match 11,pkl,"Pro Kabaddi League Season 3, 2016",3,+05:30,Dabang Delhi,17,FALSE,U Mumba,30,TRUE,U Mumba,Kuldeep Singh,61,3,Defender,Anil Kumar,311,3,,Surjeet Singh,119,2,,Rohit Kumar Choudary,217,2,,Kashiling Adake,58,2,,Rishank Devadiga,94,8,,Anup Kumar,29,6,,Mohit Chhillar,71,5,,Surender Nada,146,3,Defender,Bhupender Singh,34,2,,,FALSE,FALSE
11,11,"Pro Kabaddi League Season 3, 2016",W,3,2/5/2016 9:00,Bengaluru Bulls beat Jaipur Pink Panthers (36-26),2/5/2016 9:00,Completed,10,1,kabaddi,Kanteerava Indoor Stadium,133,League,Match 12,pkl,"Pro Kabaddi League Season 3, 2016",3,+05:30,Bengaluru Bulls,36,TRUE,Jaipur Pink Panthers,26,FALSE,Bengaluru Bulls,Ashish Kumar,202,7,,Pawan Kumar Sehrawat,318,7,,Amit Om Prakash Rathi,231,6,Raider,Shrikant Tewthia,107,5,,Surjeet Narwal,118,2,Raider,Rajesh Narwal,86,11,,Sonu Narwal,190,4,Raider,Ran Singh,160,3,,Navneet Gautam,72,2,Defender,Kuldeep Singh,252,2,,,FALSE,FALSE
12,12,"Pro Kabaddi League Season 3, 2016",W,3,2/6/2016 8:00,Patna Pirates beat U Mumba (40-26),2/6/2016 8:00,Completed,14,1,kabaddi,Kanteerava Indoor Stadium,134,League,Match 13,pkl,"Pro Kabaddi League Season 3, 2016",3,+05:30,U Mumba,26,FALSE,Patna Pirates,40,TRUE,Patna Pirates,Anup Kumar,29,9,,Rakesh Kumar,88,4,Raider,Jeeva Kumar,54,3,,Bhupender Singh,34,3,,Surender Nada,146,2,Defender,Rajesh Mondal,85,8,,Pardeep Narwal,197,8,,Sandeep Narwal,142,4,,D. Suresh Kumar,162,3,Defender,Sunil,207,3,,,FALSE,FALSE
13,13,"Pro Kabaddi League Season 3, 2016",W,3,2/6/2016 9:00,Telugu Titans beat Bengaluru Bulls (35-26),2/6/2016 9:00,Completed,9,1,kabaddi,Kanteerava Indoor Stadium,135,League,Match 14,pkl,"Pro Kabaddi League Season 3, 2016",3,+05:30,Bengaluru Bulls,26,FALSE,Telugu Titans,35,TRUE,Telugu Titans,Surjeet Narwal,118,5,Raider,Vinoth Kumar,172,3,,Shrikant Tewthia,107,3,,Ashish Kumar,202,3,,Pawan Kumar Sehrawat,318,3,,Rahul Chaudhari,81,11,,Sukesh Hegde,111,4,,Vikas Kale,179,3,,Dharmaraj Cheralathan,42,3,,Rohit Baliyan,261,3,,,FALSE,FALSE
14,14,"Pro Kabaddi League Season 3, 2016",W,3,2/7/2016 8:00,Bengal Warriors beat Puneri Paltan (33-28),2/7/2016 8:00,Completed,5,4,kabaddi,Netaji Indoor Stadium,136,League,Match 15,pkl,"Pro Kabaddi League Season 3, 2016",3,+05:30,Bengal Warriors,33,TRUE,Puneri Paltan,28,FALSE,Bengal Warriors,Nitin Tomar,320,11,,Bajirao Hodage,164,4,,Mahesh Goud,66,4,,Girish Maruti Ernak,161,3,,Jang Kun Lee,12,3,,Manjeet Chhillar,69,13,,Deepak Niwas Hooda,41,4,,Ajay Thakur,26,2,,Prashant Chavan,147,1,All Rounder,Yogesh Hooda,245,1,,,FALSE,FALSE
15,15,"Pro Kabaddi League Season 3, 2016",W,3,2/7/2016 9:00,Jaipur Pink Panthers beat Dabang Delhi (39-34),2/7/2016 9:00,Completed,5,4,kabaddi,Netaji Indoor Stadium,137,League,Match 16,pkl,"Pro Kabaddi League Season 3, 2016",3,+05:30,Jaipur Pink Panthers,39,TRUE,Dabang Delhi,34,FALSE,Jaipur Pink Panthers,Sonu Narwal,190,9,Raider,Rajesh Narwal,86,9,,Samarjeet Singh,159,5,Defender,Ran Singh,160,3,,C. Arun,191,2,,Kashiling Adake,58,9,,Ravinder Pahal,157,9,,Surjeet Singh,119,6,,Amit Singh Chhillar,28,2,Defender,Rohit Kumar Choudary,217,2,,,FALSE,FALSE
16,16,"Pro Kabaddi League Season 3, 2016",W,3,2/8/2016 8:00,Patna Pirates beat Telugu Titans (29-25),2/8/2016 8:00,Completed,4,4,kabaddi,Netaji Indoor Stadium,138,League,Match 17,pkl,"Pro Kabaddi League Season 3, 2016",3,+05:30,Patna Pirates,29,TRUE,Telugu Titans,25,FALSE,Patna Pirates,Pardeep Narwal,197,11,,Rajesh Mondal,85,5,,Sandeep Narwal,142,3,,Vinod Kumar,215,3,,Manpreet Singh,309,1,Raider,Sukesh Hegde,111,8,,Rahul Chaudhari,81,7,,Meraj Sheykh,251,3,,Virender Wazir Singh,313,2,Defender,Prashanth Kumar Rai,155,2,,,FALSE,FALSE
17,17,"Pro Kabaddi League Season 3, 2016",W,3,2/8/2016 9:00,Bengal Warriors beat Dabang Delhi (34-17),2/8/2016 9:00,Completed,17,4,kabaddi,Netaji Indoor Stadium,139,League,Match 18,pkl,"Pro Kabaddi League Season 3, 2016",3,+05:30,Bengal Warriors,34,TRUE,Dabang Delhi,17,FALSE,Bengal Warriors,Nitin Tomar,320,8,,Mahesh Goud,66,5,,Jang Kun Lee,12,4,,Bajirao Hodage,164,3,,Girish Maruti Ernak,161,2,,Kashiling Adake,58,8,,Sandeep Kumar Dhull,290,3,,Anil Kumar,311,3,,Surjeet Singh,119,1,,Ravinder Pahal,157,1,,,FALSE,FALSE
18,18,"Pro Kabaddi League Season 3, 2016",W,3,2/9/2016 8:00,Patna Pirates beat Bengal Warriors (36-31),2/9/2016 8:00,Completed,5,4,kabaddi,Netaji Indoor Stadium,140,League,Match 19,pkl,"Pro Kabaddi League Season 3, 2016",3,+05:30,Bengal Warriors,31,FALSE,Patna Pirates,36,TRUE,Patna Pirates,Jang Kun Lee,12,9,,Nitin Tomar,320,9,,Mahendra Ganesh Rajput,163,3,,Girish Maruti Ernak,161,3,,Bajirao Hodage,164,2,,Rohit Kumar,326,11,,Sandeep Narwal,142,7,,Pardeep Narwal,197,7,,Rajesh Mondal,85,5,,Vinod Kumar,215,1,,,FALSE,FALSE
19,19,"Pro Kabaddi League Season 3, 2016",W,3,2/10/2016 8:00,U Mumba beat Bengaluru Bulls (29-28),2/10/2016 8:00,Completed,1,4,kabaddi,Netaji Indoor Stadium,141,League,Match 20,pkl,"Pro Kabaddi League Season 3, 2016",3,+05:30,U Mumba,29,TRUE,Bengaluru Bulls,28,FALSE,U Mumba,Rishank Devadiga,94,8,,Rakesh Kumar,88,6,Raider,Shabeer Bappu,105,4,,Jeeva Kumar,54,4,,Fazel Atrachali,259,3,,Pawan Kumar Sehrawat,318,6,,Preetam Chhillar,167,4,All Rounder,Amit Om Prakash Rathi,231,4,Raider,Deepak Kumar Rathee,275,2,Defender,Somvir,314,2,Defender,,FALSE,FALSE
20,20,"Pro Kabaddi League Season 3, 2016",W,3,2/10/2016 9:00,Bengal Warriors beat Jaipur Pink Panthers (34-20),2/10/2016 9:00,Completed,14,4,kabaddi,Netaji Indoor Stadium,142,League,Match 21,pkl,"Pro Kabaddi League Season 3, 2016",3,+05:30,Bengal Warriors,34,TRUE,Jaipur Pink Panthers,20,FALSE,Bengal Warriors,Nitin Tomar,320,9,,Jang Kun Lee,12,5,,Mahesh Goud,66,4,,Girish Maruti Ernak,161,4,,Bajirao Hodage,164,2,,Sonu Narwal,190,7,Raider,Rajesh Narwal,86,5,,Rohit Rana,96,2,,Ran Singh,160,2,,Mohammad Maghshoudulu,200,1,Defender,,FALSE,FALSE
21,21,"Pro Kabaddi League Season 3, 2016",Tied,3,2/11/2016 8:00,Match Tied,2/11/2016 8:00,Completed,0,7,kabaddi,SHREE SHIV CHHATRAPATI SPORTS COMPLEX,143,League,Match 22,pkl,"Pro Kabaddi League Season 3, 2016",3,+05:30,Puneri Paltan,30,FALSE,Patna Pirates,30,FALSE,Unknown,Manjeet Chhillar,69,7,,Ajay Thakur,26,7,,Jasmer Singh Gulia,51,4,,Surender Singh,234,4,,Ravi Kumar,240,2,,Pardeep Narwal,197,14,,D. Suresh Kumar,162,3,Defender,Amit Hooda,212,3,,Manpreet Singh,309,3,Raider,Sunil Jaipal,141,1,Raider,,FALSE,FALSE
22,22,"Pro Kabaddi League Season 3, 2016",W,3,2/12/2016 8:00,Patna Pirates beat Dabang Delhi (47-34),2/12/2016 8:00,Completed,13,7,kabaddi,SHREE SHIV CHHATRAPATI SPORTS COMPLEX,144,League,Match 23,pkl,"Pro Kabaddi League Season 3, 2016",3,+05:30,Patna Pirates,47,TRUE,Dabang Delhi,34,FALSE,Patna Pirates,Deepak Narwal,211,15,,Pardeep Narwal,197,11,,Sunil,207,3,,Amit Hooda,212,3,,D. Suresh Kumar,162,2,Defender,Surjeet Singh,119,10,,Rohit Kumar Choudary,217,5,,Selvamani K,264,5,,Gnanasekaran M,278,3,Defender,Anil Shriram Nimbolkar,277,2,Defender,,FALSE,FALSE
23,23,"Pro Kabaddi League Season 3, 2016",Tied,3,2/12/2016 9:00,Match Tied,2/12/2016 9:00,Completed,0,7,kabaddi,SHREE SHIV CHHATRAPATI SPORTS COMPLEX,145,League,Match 24,pkl,"Pro Kabaddi League Season 3, 2016",3,+05:30,Puneri Paltan,32,FALSE,Jaipur Pink Panthers,32,FALSE,Unknown,Manjeet Chhillar,69,13,,Ajay Thakur,26,11,,Surender Singh,234,4,,Prashant Chavan,147,1,All Rounder,Somvir Shekhar,109,0,Defender,Rajesh Narwal,86,9,,Sonu Narwal,190,9,Raider,Ran Singh,160,5,,Gangadhari Mallesh,44,3,,Samarjeet Singh,159,1,Defender,,FALSE,FALSE
24,24,"Pro Kabaddi League Season 3, 2016",W,3,2/13/2016 8:00,Telugu Titans beat Jaipur Pink Panthers (27-25),2/13/2016 8:00,Completed,2,7,kabaddi,SHREE SHIV CHHATRAPATI SPORTS COMPLEX,146,League,Match 25,pkl,"Pro Kabaddi League Season 3, 2016",3,+05:30,Jaipur Pink Panthers,25,FALSE,Telugu Titans,27,TRUE,Telugu Titans,Sonu Narwal,190,5,Raider,Mohammad Maghshoudulu,200,5,Defender,Kuldeep Singh,252,5,,Ran Singh,160,3,,Rajesh Narwal,86,3,,Meraj Sheykh,251,11,,Virender Wazir Singh,313,3,Defender,Vikas Kale,179,3,,Prashanth Kumar Rai,155,3,,Manoj Kumar,70,1,Defender,,FALSE,FALSE
25,25,"Pro Kabaddi League Season 3, 2016",W,3,2/13/2016 9:00,U Mumba beat Puneri Paltan (29-27),2/13/2016 9:00,Completed,2,7,kabaddi,SHREE SHIV CHHATRAPATI SPORTS COMPLEX,147,League,Match 26,pkl,"Pro Kabaddi League Season 3, 2016",3,+05:30,Puneri Paltan,27,FALSE,U Mumba,29,TRUE,U Mumba,Surender Singh,234,8,,Jasmer Singh Gulia,51,5,,Manjeet Chhillar,69,3,,Ajay Thakur,26,2,,Ravi Kumar,240,2,,Rishank Devadiga,94,7,,Rakesh Kumar,88,5,Raider,Fazel Atrachali,259,4,,Pawan Kumar Kadian,156,3,,Shabeer Bappu,105,3,,,FALSE,FALSE
26,26,"Pro Kabaddi League Season 3, 2016",W,3,2/14/2016 8:00,U Mumba beat Bengal Warriors (32-21),2/14/2016 8:00,Completed,11,7,kabaddi,SHREE SHIV CHHATRAPATI SPORTS COMPLEX,148,League,Match 27,pkl,"Pro Kabaddi League Season 3, 2016",3,+05:30,U Mumba,32,TRUE,Bengal Warriors,21,FALSE,U Mumba,Rishank Devadiga,94,10,,Jeeva Kumar,54,4,,Fazel Atrachali,259,4,,Pawan Kumar Kadian,156,3,,Bhupender Singh,34,2,,Nitin Tomar,320,6,,Mahendra Ganesh Rajput,163,4,,Jang Kun Lee,12,4,,Mahesh Goud,66,3,,Nilesh Shinde,73,1,Defender,,FALSE,FALSE
27,27,"Pro Kabaddi League Season 3, 2016",W,3,2/14/2016 9:00,Puneri Paltan beat Bengaluru Bulls (29-27),2/14/2016 9:00,Completed,2,7,kabaddi,SHREE SHIV CHHATRAPATI SPORTS COMPLEX,149,League,Match 28,pkl,"Pro Kabaddi League Season 3, 2016",3,+05:30,Puneri Paltan,29,TRUE,Bengaluru Bulls,27,FALSE,Puneri Paltan,Surender Singh,234,9,,Manjeet Chhillar,69,6,,Ajay Thakur,26,5,,Jasmer Singh Gulia,51,3,,Sachin Shingade,165,3,,Pawan Kumar Sehrawat,318,7,,Ashish Kumar,202,5,,Shrikant Tewthia,107,4,,Deepak Kumar Dahiya,174,3,,Deepak Kumar Rathee,275,1,Defender,,FALSE,FALSE
28,28,"Pro Kabaddi League Season 3, 2016",W,3,2/16/2016 8:00,Patna Pirates beat Bengal Warriors (32-27),2/16/2016 8:00,Completed,5,6,kabaddi,Patliputra Indoor Stadium,150,League,Match 29,pkl,"Pro Kabaddi League Season 3, 2016",3,+05:30,Patna Pirates,32,TRUE,Bengal Warriors,27,FALSE,Patna Pirates,Rohit Kumar,326,8,,Pardeep Narwal,197,6,,Manpreet Singh,309,5,Raider,Hadi Oshtorak,249,3,,Sunil,207,3,,Shrikant Jadhav,106,7,,Girish Maruti Ernak,161,5,,Jang Kun Lee,12,4,,Umesh Mhatre,272,4,Raider,Bajirao Hodage,164,1,,,FALSE,FALSE
29,29,"Pro Kabaddi League Season 3, 2016",W,3,2/16/2016 9:30,Jaipur Pink Panthers beat Telugu Titans (35-26),2/16/2016 9:30,Completed,9,6,kabaddi,Patliputra Indoor Stadium,151,League,Match 30,pkl,"Pro Kabaddi League Season 3, 2016",3,+05:30,Telugu Titans,26,FALSE,Jaipur Pink Panthers,35,TRUE,Jaipur Pink Panthers,Sukesh Hegde,111,6,,Dharmaraj Cheralathan,42,6,,Meraj Sheykh,251,3,,Virender Wazir Singh,313,2,Defender,Rahul Chaudhari,81,2,,Sonu Narwal,190,9,Raider,Rajesh Narwal,86,6,,Mohammad Maghshoudulu,200,4,Defender,Kuldeep Singh,252,4,,C. Arun,191,3,,,FALSE,FALSE
30,30,"Pro Kabaddi League Season 3, 2016",W,3,2/17/2016 8:00,Patna Pirates beat Bengaluru Bulls (36-32),2/17/2016 8:00,Completed,4,6,kabaddi,Patliputra Indoor Stadium,152,League,Match 31,pkl,"Pro Kabaddi League Season 3, 2016",3,+05:30,Patna Pirates,36,TRUE,Bengaluru Bulls,32,FALSE,Patna Pirates,Rohit Kumar,326,13,,Deepak Narwal,211,9,,Mahipal Narwal,67,5,Defender,Sandeep Narwal,142,2,,Rajesh Mondal,85,1,,Surjeet Narwal,118,15,Raider,Deepak Kumar Rathee,275,3,Defender,Pawan Kumar Sehrawat,318,2,,Deepak Kumar Dahiya,174,2,,Parmod Narwal,150,1,All Rounder,,FALSE,FALSE
31,31,"Pro Kabaddi League Season 3, 2016",W,3,2/18/2016 8:00,Dabang Delhi beat Bengaluru Bulls (35-21),2/18/2016 8:00,Completed,14,6,kabaddi,Patliputra Indoor Stadium,153,League,Match 32,pkl,"Pro Kabaddi League Season 3, 2016",3,+05:30,Bengaluru Bulls,21,FALSE,Dabang Delhi,35,TRUE,Dabang Delhi,Deepak Kumar Dahiya,174,5,,Pawan Kumar Sehrawat,318,4,,Ashish Kumar,202,3,,Somvir,314,3,Defender,Shrikant Tewthia,107,2,,Kashiling Adake,58,8,,Selvamani K,264,7,,Ravinder Pahal,157,5,,Sandeep Kumar Dhull,290,4,,Anil Kumar,311,4,,,FALSE,FALSE
