,tour_name,result_code,series_id,end_date,event_sub_status,start_date,event_status,winning_margin,venue_id,sport,venue_name,game_id,event_stage,event_name,league_code,series_name,tour_id,venue_gmt_offset,team1_name,team1_score,team1_highlight,team2_name,team2_score,team2_highlight,winner,team1_player1_name,team1_player1_id,team1_player1_value,team1_player1_type,team1_player2_name,team1_player2_id,team1_player2_value,team1_player2_type,team1_player3_name,team1_player3_id,team1_player3_value,team1_player3_type,team1_player4_name,team1_player4_id,team1_player4_value,team1_player4_type,team1_player5_name,team1_player5_id,team1_player5_value,team1_player5_type,team2_player1_name,team2_player1_id,team2_player1_value,team2_player1_type,win_by_coin_toss,extra_time,golden_raid,team2_player2_name,team2_player2_id,team2_player2_value,team2_player2_type,team2_player3_name,team2_player3_id,team2_player3_value,team2_player3_type,team2_player4_name,team2_player4_id,team2_player4_value,team2_player4_type,team2_player5_name,team2_player5_id,team2_player5_value,team2_player5_type
103,"Pro Kabaddi League Season 9, 2022",W,25,2022-11-27 19:30+05:30,Tamil Thalaivas won by 3 Pts,2022-11-27 19:30+05:30,Match Completed,3,13,kabaddi,"Gachibowli Indoor Stadium, Hyderabad",2995,League,Match 104,pkl,"Pro Kabaddi League Season 9, 2022",25,+05:30,Tamil Thalaivas,42,true,Gujarat Giants,39,false,Tamil Thalaivas,Ajinkya Ashok Pawar,3097,12,Raider,Arpit Saroha,4224,3,Defender - Right Corner,,,,,,,,,,,,,Chandran Ranjit,36,7,Raider,,False,False,Arkam Shaikh,2297,2,All-Rounder,Sonu ,3128,3,Raider,Sourav Gulia,3593,2,Defender,Manuj ,4693,0,Defender - Right Corner
104,"Pro Kabaddi League Season 9, 2022",W,25,2022-11-27 20:30+05:30,Bengaluru Bulls won by 3 Pts,2022-11-27 20:30+05:30,Match Completed,3,13,kabaddi,"Gachibowli Indoor Stadium, Hyderabad",2996,League,Match 105,pkl,"Pro Kabaddi League Season 9, 2022",25,+05:30,Dabang Delhi K.C.,49,false,Bengaluru Bulls,52,true,Bengaluru Bulls,Ravi Kumar,240,0,Defender - Right Cover,Sandeep Dhull,290,2,Defender - Left Corner,Vishal ,3159,5,Defender - Left Cover,Vijay ,3081,14,All-Rounder,Naveen Kumar,2296,11,Raider,Vikash Khandola,366,10,Raider,,False,False,Mahender Singh,769,4,Defender - Left Cover,Neeraj Narwal,3038,1,Raider,Saurabh Nandal,3228,0,Defender - Left Corner,Mayur Kadam,4848,2,Defender - Right Cover
105,"Pro Kabaddi League Season 9, 2022",W,25,2022-11-28 19:30+05:30,U.P. Yoddhas won by 1 Pts,2022-11-28 19:30+05:30,Match Completed,1,13,kabaddi,"Gachibowli Indoor Stadium, Hyderabad",2997,League,Match 106,pkl,"Pro Kabaddi League Season 9, 2022",25,+05:30,U.P. Yoddhas,33,true,Bengal Warriors,32,false,U.P. Yoddhas,Sandeep Narwal,142,2,All Rounder,Nitesh Kumar,3088,2,Defender,Sumit ,3240,1,Defender - Left Corner,Rohit Tomar,4222,4,Raider,,,,,Maninder Singh,143,10,Raider,,False,False,Surender Nada,146,1,Defender - Left Corner,Deepak Hooda,41,5,All-Rounder,Shrikant Jadhav,106,6,Raider,Ashish Kumar,202,3,All-Rounder
106,"Pro Kabaddi League Season 9, 2022",W,25,2022-11-28 20:30+05:30,Jaipur Pink Panthers won by 20 Pts,2022-11-28 20:30+05:30,Match Completed,20,13,kabaddi,"Gachibowli Indoor Stadium, Hyderabad",2998,League,Match 107,pkl,"Pro Kabaddi League Season 9, 2022",25,+05:30,Telugu Titans,28,false,Jaipur Pink Panthers,48,true,Jaipur Pink Panthers,Vishal Bhardwaj,3083,4,Defender,Parvesh Bhainswal,357,7,Defender - Left Cover,Mohsen Maghsoudlou,567,3,All-Rounder,Adarsh T,3095,3,Defender - Left Corner,Prince D,3969,1,Defender - Right Cover,Sunil Kumar,368,2,Defender,,False,False,Arjun Deshwal,2024,18,Raider,Navneet ,3238,1,Raider,Ankush ,3574,6,Defender - Left Corner,Sahul Kumar,4769,3,Defender - Right Corner
107,"Pro Kabaddi League Season 9, 2022",W,25,2022-11-29 19:30+05:30,Gujarat Giants won by 12 Pts,2022-11-29 19:30+05:30,Match Completed,12,13,kabaddi,"Gachibowli Indoor Stadium, Hyderabad",2999,League,Match 108,pkl,"Pro Kabaddi League Season 9, 2022",25,+05:30,Puneri Paltan,39,false,Gujarat Giants,51,true,Gujarat Giants,Fazel Atrachali,259,4,Defender,Sanket Sawant,3234,2,Defender - Left Cover,Pankaj Mohite,3233,7,Raider,Akash Shinde,4959,9,Raider,Gaurav Khatri,5128,1,Defender - Right Corner,Dong Geon Lee,522,2,Raider,,False,False,Arkam Shaikh,2297,5,All-Rounder,Sonu ,3128,6,Raider,Sourav Gulia,3593,2,Defender,Parteek Dhaiya,5124,19,All-Rounder
108,"Pro Kabaddi League Season 9, 2022",W,25,2022-11-29 20:30+05:30,Haryana Steelers won by 2 Pts,2022-11-29 20:30+05:30,Match Completed,2,13,kabaddi,"Gachibowli Indoor Stadium, Hyderabad",3000,League,Match 109,pkl,"Pro Kabaddi League Season 9, 2022",25,+05:30,Haryana Steelers,35,true,U Mumba,33,false,Haryana Steelers,Manjeet ,763,7,Raider,Nitin Rawal,3065,5,All-Rounder,Meetu ,4183,5,Raider,Monu ,5101,1,Defender - Right Corner,,,,,Ashish ,3028,6,Raider,,False,False,Harendra Kumar,3138,0,Defender - Left Cover,Rinku ,3964,6,Defender - Right Corner,Rahul Sethpal,4186,0,Defender - Right Corner,Jai Bhagwan,5002,6,Raider
109,"Pro Kabaddi League Season 9, 2022",W,25,2022-11-30 19:30+05:30,Jaipur Pink Panthers won by 20 Pts,2022-11-30 19:30+05:30,Match Completed,20,13,kabaddi,"Gachibowli Indoor Stadium, Hyderabad",3001,League,Match 110,pkl,"Pro Kabaddi League Season 9, 2022",25,+05:30,Bengaluru Bulls,25,false,Jaipur Pink Panthers,45,true,Jaipur Pink Panthers,Ran Singh,160,1,All Rounder,Vikash Khandola,366,3,Raider,Sachin Narwal,3154,2,All-Rounder,Saurabh Nandal,3228,1,Defender - Left Corner,Sudhakar Kadam,4849,1,Defender - Left Cover,Sunil Kumar,368,2,Defender,,False,False,Lucky Sharma,5042,6,Defender - Right Corner,Reza Mirbagheri,5022,4,Defender,,,,,,,,
110,"Pro Kabaddi League Season 9, 2022",T,25,2022-11-30 20:30+05:30,Match Tied,2022-11-30 20:30+05:30,Match Completed,,13,kabaddi,"Gachibowli Indoor Stadium, Hyderabad",3002,League,Match 111,pkl,"Pro Kabaddi League Season 9, 2022",25,+05:30,Dabang Delhi K.C.,37,false,Tamil Thalaivas,37,false,Tie,Sandeep Dhull,290,3,Defender - Left Corner,Vishal ,3159,2,Defender - Left Cover,Vijay ,3081,4,All-Rounder,Naveen Kumar,2296,15,Raider,Manjeet ,3965,0,Raider,Ajinkya Ashok Pawar,3097,6,Raider,,False,False,M. Abishek ,3014,1,Defender - Right Cover,Himanshu ,3161,3,Defender - Left Corner,Arpit Saroha,4224,3,Defender - Right Corner,Mohit ,4964,3,Defender - Left Cover
111,"Pro Kabaddi League Season 9, 2022",W,25,2022-12-02 19:30+05:30,U.P. Yoddhas won by 10 Pts,2022-12-02 19:30+05:30,Match Completed,10,13,kabaddi,"Gachibowli Indoor Stadium, Hyderabad",3003,League,Match 112,pkl,"Pro Kabaddi League Season 9, 2022",25,+05:30,U.P. Yoddhas,38,true,U Mumba,28,false,U.P. Yoddhas,Sandeep Narwal,142,2,All Rounder,Pardeep Narwal,197,13,Raider,Nitesh Kumar,3088,2,Defender,Gurdeep ,2041,0,All-Rounder,Sumit ,3240,4,Defender - Left Corner,Guman Singh,3032,10,Raider,,False,False,Rinku ,3964,1,Defender - Right Corner,Kiran Laxman,5037,0,Defender - Left Corner,Heidarali Ekrami,5018,3,Raider,,,,
112,"Pro Kabaddi League Season 9, 2022",W,25,2022-12-02 20:30+05:30,Gujarat Giants won by 6 Pts,2022-12-02 20:30+05:30,Match Completed,6,13,kabaddi,"Gachibowli Indoor Stadium, Hyderabad",3004,League,Match 113,pkl,"Pro Kabaddi League Season 9, 2022",25,+05:30,Patna Pirates,34,false,Gujarat Giants,40,true,Gujarat Giants,Sachin ,757,7,Raider,Neeraj Kumar,3107,4,Defender - Right Cover,Monu ,3082,2,Raider,Sunil ,3106,0,Defender - Right Corner,Manish ,4957,1,Defender,Mahendra Rajput,163,12,Raider,,False,False,Rinku Narwal,3084,2,Defender,Arkam Shaikh,2297,2,All-Rounder,Sonu ,3128,5,Raider,Kapil ,4750,0,Defender - Right Cover
113,"Pro Kabaddi League Season 9, 2022",W,25,2022-12-02 21:30+05:30,Haryana Steelers won by 6 Pts,2022-12-02 21:30+05:30,Match Completed,6,13,kabaddi,"Gachibowli Indoor Stadium, Hyderabad",3005,League,Match 114,pkl,"Pro Kabaddi League Season 9, 2022",25,+05:30,Haryana Steelers,32,true,Bengal Warriors,26,false,Haryana Steelers,Rakesh Narwal,204,5,Raider,Manjeet ,763,4,Raider,Nitin Rawal,3065,0,All-Rounder,Meetu ,4183,6,Raider,Monu ,5101,5,Defender - Right Corner,Maninder Singh,143,5,Raider,,False,False,Shubham Shinde,3103,5,Defender - Right Corner,Balaji D,4978,1,All-Rounder,R Guhan,5120,1,Raider,,,,
114,"Pro Kabaddi League Season 9, 2022",W,25,2022-12-03 19:30+05:30,Puneri Paltan won by 3 Pts,2022-12-03 19:30+05:30,Match Completed,3,13,kabaddi,"Gachibowli Indoor Stadium, Hyderabad",3006,League,Match 115,pkl,"Pro Kabaddi League Season 9, 2022",25,+05:30,Dabang Delhi K.C.,44,false,Puneri Paltan,47,true,Puneri Paltan,Ravi Kumar,240,2,Defender - Right Cover,Vijay ,3081,5,All-Rounder,Naveen Kumar,2296,16,Raider,Ashu Malik,4947,9,Raider,Krishan ,4949,1,Defender,Fazel Atrachali,259,0,Defender,,False,False,Sombir ,3000,1,Defender,Sanket Sawant,3234,1,Defender - Left Cover,Pankaj Mohite,3233,11,Raider,Abinesh Nadarajan,4192,5,Defender - Right Cover
115,"Pro Kabaddi League Season 9, 2022",W,25,2022-12-03 20:30+05:30,Tamil Thalaivas won by 28 Pts,2022-12-03 20:30+05:30,Match Completed,28,13,kabaddi,"Gachibowli Indoor Stadium, Hyderabad",3007,League,Match 116,pkl,"Pro Kabaddi League Season 9, 2022",25,+05:30,Telugu Titans,24,false,Tamil Thalaivas,52,true,Tamil Thalaivas,Ankit ,3227,2,Defender,Prince D,3969,0,Defender - Right Cover,Nitin ,5111,1,Defender - Right Cover,,,,,,,,,Ajinkya Ashok Pawar,3097,20,Raider,,False,False,Sahil Surender,3025,3,Defender,K. Abhimanyu,4198,0,All-Rounder,Himanshu Singh,4963,1,Raider,Mohit ,4964,2,Defender - Left Cover
116,"Pro Kabaddi League Season 9, 2022",W,25,2022-12-03 21:30+05:30,Jaipur Pink Panthers won by 26 Pts,2022-12-03 21:30+05:30,Match Completed,26,13,kabaddi,"Gachibowli Indoor Stadium, Hyderabad",3008,League,Match 117,pkl,"Pro Kabaddi League Season 9, 2022",25,+05:30,Jaipur Pink Panthers,57,true,Bengal Warriors,31,false,Jaipur Pink Panthers,Sunil Kumar,368,5,Defender,Arjun Deshwal,2024,22,Raider,V Ajith Kumar,3053,12,Raider,Sahul Kumar,4769,1,Defender - Right Corner,Abhishek KS,5113,0,Defender - Left Cover,Maninder Singh,143,7,Raider,,False,False,Shrikant Jadhav,106,16,Raider,Ashish Kumar,202,0,All-Rounder,Shubham Shinde,3103,3,Defender - Right Corner,Balaji D,4978,0,All-Rounder
117,"Pro Kabaddi League Season 9, 2022",W,25,2022-12-04 19:30+05:30,Gujarat Giants won by 2 Pts,2022-12-04 19:30+05:30,Match Completed,2,13,kabaddi,"Gachibowli Indoor Stadium, Hyderabad",3009,League,Match 118,pkl,"Pro Kabaddi League Season 9, 2022",25,+05:30,U Mumba,36,false,Gujarat Giants,38,true,Gujarat Giants,Guman Singh,3032,4,Raider,Ashish ,3028,4,Raider,Rinku ,3964,0,Defender - Right Corner,Rahul Sethpal,4186,2,Defender - Right Corner,Kiran Laxman,5037,2,Defender - Left Corner,Rinku Narwal,3084,4,Defender,,False,False,Arkam Shaikh,2297,3,All-Rounder,Sonu ,3128,0,Raider,Manuj ,4693,1,Defender - Right Corner,Shankar Gadai,5039,4,All-Rounder
118,"Pro Kabaddi League Season 9, 2022",W,25,2022-12-04 20:30+05:30,Bengaluru Bulls won by 3 Pts,2022-12-04 20:30+05:30,Match Completed,3,13,kabaddi,"Gachibowli Indoor Stadium, Hyderabad",3010,League,Match 119,pkl,"Pro Kabaddi League Season 9, 2022",25,+05:30,Bengaluru Bulls,38,true,U.P. Yoddhas,35,false,Bengaluru Bulls,Ran Singh,160,0,All Rounder,Vikash Khandola,366,6,Raider,Mahender Singh,769,2,Defender - Left Cover,More G B,772,0,Raider,Saurabh Nandal,3228,4,Defender - Left Corner,Sandeep Narwal,142,3,All Rounder,,False,False,Pardeep Narwal,197,10,Raider,Nitesh Kumar,3088,0,Defender,Gurdeep ,2041,6,All-Rounder,Sumit ,3240,2,Defender - Left Corner
119,"Pro Kabaddi League Season 9, 2022",W,25,2022-12-05 19:30+05:30,Puneri Paltan won by 14 Pts,2022-12-05 19:30+05:30,Match Completed,14,13,kabaddi,"Gachibowli Indoor Stadium, Hyderabad",3011,League,Match 120,pkl,"Pro Kabaddi League Season 9, 2022",25,+05:30,Puneri Paltan,44,true,Patna Pirates,30,false,Puneri Paltan,Fazel Atrachali,259,4,Defender,Sombir ,3000,0,Defender,Pankaj Mohite,3233,5,Raider,Govind Gurjar,4917,1,All-Rounder,Aditya Shinde,5116,1,Raider,Neeraj Kumar,3107,1,Defender - Right Cover,,False,False,Monu ,3082,3,Raider,Anand Tomar,644,5,Raider,Sunil ,3106,0,Defender - Right Corner,Sajin C,3343,0,All-Rounder
120,"Pro Kabaddi League Season 9, 2022",W,25,2022-12-05 20:30+05:30,Jaipur Pink Panthers won by 14 Pts,2022-12-05 20:30+05:30,Match Completed,14,13,kabaddi,"Gachibowli Indoor Stadium, Hyderabad",3012,League,Match 121,pkl,"Pro Kabaddi League Season 9, 2022",25,+05:30,Jaipur Pink Panthers,44,true,Haryana Steelers,30,false,Jaipur Pink Panthers,Sunil Kumar,368,3,Defender,V Ajith Kumar,3053,13,Raider,Abhishek KS,5113,5,Defender - Left Cover,Reza Mirbagheri,5022,1,Defender,,,,,Manjeet ,763,8,Raider,,False,False,Nitin Rawal,3065,1,All-Rounder,Monu ,5101,3,Defender - Right Corner,Sunny ,5104,0,Defender - Right Cover,,,,
121,"Pro Kabaddi League Season 9, 2022",W,25,2022-12-06 19:30+05:30,Dabang Delhi K.C. won by 17 Pts,2022-12-06 19:30+05:30,Match Completed,17,13,kabaddi,"Gachibowli Indoor Stadium, Hyderabad",3013,League,Match 122,pkl,"Pro Kabaddi League Season 9, 2022",25,+05:30,U Mumba,24,false,Dabang Delhi K.C.,41,true,Dabang Delhi K.C.,Guman Singh,3032,3,Raider,Rinku ,3964,4,Defender - Right Corner,Rahul Sethpal,4186,3,Defender - Right Corner,Jai Bhagwan,5002,1,Raider,Mohit ,5032,2,Defender - Left Corner,Sandeep Dhull,290,5,Defender - Left Corner,,False,False,Amit Hooda,212,7,Defender - Right Corner,Vishal ,3159,4,Defender - Left Cover,Vijay ,3081,5,All-Rounder,Naveen Kumar,2296,5,Raider
122,"Pro Kabaddi League Season 9, 2022",W,25,2022-12-06 20:30+05:30,Gujarat Giants won by 14 Pts,2022-12-06 20:30+05:30,Match Completed,14,13,kabaddi,"Gachibowli Indoor Stadium, Hyderabad",3014,League,Match 123,pkl,"Pro Kabaddi League Season 9, 2022",25,+05:30,Gujarat Giants,44,true,Telugu Titans,30,false,Gujarat Giants,Rinku Narwal,3084,5,Defender,Dong Geon Lee,522,9,Raider,Arkam Shaikh,2297,1,All-Rounder,Manuj ,4693,0,Defender - Right Corner,Parteek Dhaiya,5124,17,All-Rounder,Parvesh Bhainswal,357,5,Defender - Left Cover,,False,False,Adarsh T,3095,0,Defender - Left Corner,Ankit ,3227,0,Defender,Prince D,3969,1,Defender - Right Cover,,,,
123,"Pro Kabaddi League Season 9, 2022",W,25,2022-12-07 19:30+05:30,Bengaluru Bulls won by 13 Pts,2022-12-07 19:30+05:30,Match Completed,13,13,kabaddi,"Gachibowli Indoor Stadium, Hyderabad",3015,League,Match 124,pkl,"Pro Kabaddi League Season 9, 2022",25,+05:30,Patna Pirates,44,false,Bengaluru Bulls,57,true,Bengaluru Bulls,Monu ,3082,2,Raider,Anand Tomar,644,5,Raider,Sunil ,3106,4,Defender - Right Corner,Thiyagarajan Y,5092,1,Defender,Daniel Odhiambo,3174,4,All-Rounder,Ponparthiban Subramanian,3101,2, ,,False,False,Neeraj Narwal,3038,10,Raider,Sachin Narwal,3154,7,All-Rounder,Aman ,4972,2,Defender - Left Corner,,,,
124,"Pro Kabaddi League Season 9, 2022",W,25,2022-12-07 20:30+05:30,Tamil Thalaivas won by 15 Pts,2022-12-07 20:30+05:30,Match Completed,15,13,kabaddi,"Gachibowli Indoor Stadium, Hyderabad",3016,League,Match 125,pkl,"Pro Kabaddi League Season 9, 2022",25,+05:30,Tamil Thalaivas,43,true,U.P. Yoddhas,28,false,Tamil Thalaivas,Ajinkya Ashok Pawar,3097,9,Raider,M. Abishek ,3014,3,Defender - Right Cover,K. Abhimanyu,4198,0,All-Rounder,Himanshu Singh,4963,0,Raider,Mohit ,4964,2,Defender - Left Cover,Sandeep Narwal,142,2,All Rounder,,False,False,Babu M,726,2,Defender - Left Cover,Nitin Panwar,3039,0,All-Rounder,,,,,,,,
125,"Pro Kabaddi League Season 9, 2022",T,25,2022-12-08 19:30+05:30,Match Tied,2022-12-08 19:30+05:30,Match Completed,,13,kabaddi,"Gachibowli Indoor Stadium, Hyderabad",3017,League,Match 126,pkl,"Pro Kabaddi League Season 9, 2022",25,+05:30,Bengal Warriors,46,false,Dabang Delhi K.C.,46,false,Tie,Maninder Singh,143,18,Raider,Surender Nada,146,3,Defender - Left Corner,Ashish Kumar,202,5,All-Rounder,Vinod Kumar,764,0,All-Rounder,Parveen Satpal,3100,2,Defender - Left Corner,Sandeep Dhull,290,4,Defender - Left Corner,,False,False,Amit Hooda,212,4,Defender - Right Corner,Vishal ,3159,4,Defender - Left Cover,Naveen Kumar,2296,16,Raider,Ashu Malik,4947,3,Raider
126,"Pro Kabaddi League Season 9, 2022",W,25,2022-12-08 20:30+05:30,Haryana Steelers won by 17 Pts,2022-12-08 20:30+05:30,Match Completed,17,13,kabaddi,"Gachibowli Indoor Stadium, Hyderabad",3018,League,Match 127,pkl,"Pro Kabaddi League Season 9, 2022",25,+05:30,Haryana Steelers,50,true,Telugu Titans,33,false,Haryana Steelers,Nitin Rawal,3065,5,All-Rounder,Lovepreet Singh,4157,7,Raider,Manish Gulia,5055,2,Raider,Naveen ,5102,3,Defender - Left Corner,Harsh ,5103,2,Defender - Left Cover,Ankit ,3227,4,Defender,,False,False,Prince D,3969,0,Defender - Right Cover,,,,,,,,,,,,
127,"Pro Kabaddi League Season 9, 2022",T,25,2022-12-09 19:30+05:30,Match Tied,2022-12-09 19:30+05:30,Match Completed,,13,kabaddi,"Gachibowli Indoor Stadium, Hyderabad",3019,League,Match 128,pkl,"Pro Kabaddi League Season 9, 2022",25,+05:30,Gujarat Giants,51,false,Jaipur Pink Panthers,51,false,Tie,Rinku Narwal,3084,3,Defender,Dong Geon Lee,522,10,Raider,Sonu ,3128,14,Raider,Manuj ,4693,0,Defender - Right Corner,Parteek Dhaiya,5124,12,All-Rounder,Arjun Deshwal,2024,17,Raider,,False,False,Navneet ,3238,2,Raider,Ankush ,3574,5,Defender - Left Corner,Deepak Singh,4956,2,Defender - Right Cover,Ashish ,5105,1,Defender - Left Corner
128,"Pro Kabaddi League Season 9, 2022",W,25,2022-12-09 20:30+05:30,U.P. Yoddhas won by 4 Pts,2022-12-09 20:30+05:30,Match Completed,4,13,kabaddi,"Gachibowli Indoor Stadium, Hyderabad",3020,League,Match 129,pkl,"Pro Kabaddi League Season 9, 2022",25,+05:30,Puneri Paltan,41,false,U.P. Yoddhas,45,true,U.P. Yoddhas,Balasaheb Jadhav,3011,1,All-Rounder,Sanket Sawant,3234,0,Defender - Left Cover,Govind Gurjar,4917,5,All-Rounder,Aditya Shinde,5116,12,Raider,Alankar Patil,5052,1,Defender - Right Corner,Sandeep Narwal,142,7,All Rounder,,False,False,Nitin Panwar,3039,3,All-Rounder,Aman ,4971,4,Raider,,,,,,,,
129,"Pro Kabaddi League Season 9, 2022",W,25,2022-12-10 19:30+05:30,U Mumba won by 6 Pts,2022-12-10 19:30+05:30,Match Completed,6,13,kabaddi,"Gachibowli Indoor Stadium, Hyderabad",3021,League,Match 130,pkl,"Pro Kabaddi League Season 9, 2022",25,+05:30,Bengaluru Bulls,30,false,U Mumba,36,true,U Mumba,Vikash Khandola,366,6,Raider,Ponparthiban Subramanian,3101,2, ,Saurabh Nandal,3228,2,Defender - Left Corner,Sudhakar Kadam,4849,4,Defender - Left Cover,Aman ,4972,5,Defender - Left Corner,Viraj Vishnu Landge,784,0,Defender,,False,False,Shivansh Thakur,4032,7,Defender - Right Cover,Rahul Sethpal,4186,5,Defender - Right Corner,Jai Bhagwan,5002,11,Raider,Mohit ,5032,2,Defender - Left Corner
130,"Pro Kabaddi League Season 9, 2022",W,25,2022-12-10 20:30+05:30,Haryana Steelers won by 23 Pts,2022-12-10 20:30+05:30,Match Completed,23,13,kabaddi,"Gachibowli Indoor Stadium, Hyderabad",3022,League,Match 131,pkl,"Pro Kabaddi League Season 9, 2022",25,+05:30,Tamil Thalaivas,38,false,Haryana Steelers,61,true,Haryana Steelers,Sahil Surender,3025,3,Defender,Himanshu Singh,4963,8,Raider,Visvanath V.,5046,8,All-Rounder,,,,,,,,,Lovepreet Singh,4157,1,Raider,,False,False,Sushil ,4179,12,Raider,Manish Gulia,5055,5,Raider,Naveen ,5102,6,Defender - Left Corner,Harsh ,5103,2,Defender - Left Cover
131,"Pro Kabaddi League Season 9, 2022",W,25,2022-12-10 21:30+05:30,Patna Pirates won by 11 Pts,2022-12-10 21:30+05:30,Match Completed,11,13,kabaddi,"Gachibowli Indoor Stadium, Hyderabad",3023,League,Match 132,pkl,"Pro Kabaddi League Season 9, 2022",25,+05:30,Patna Pirates,49,true,Bengal Warriors,38,false,Patna Pirates,Anand Tomar,644,8,Raider,Sunil ,3106,1,Defender - Right Corner,Sagar Kumar,4058,7,All-rounder,Mohammadreza Chiyaneh,4925,7,All-Rounder,Shivam Chaudhary,5033,0,Defender - Right Cover,Ashish Kumar,202,2,All-Rounder,,False,False,Amit Sheoran,3115,4,Defender,Vinod Kumar,764,0,All-Rounder,R Guhan,5120,4,Raider,,,,
132,"Pro Kabaddi League Season 9, 2022",W,25,2022-12-13 19:30+05:30,Bengaluru Bulls won by 32 Pts,2022-12-13 19:30+05:30,Match Completed,32,3,kabaddi,"‘Dome, NSCI SVP Stadium’, Mumbai",3024,Playoffs,Eliminator 1,pkl,"Pro Kabaddi League Season 9, 2022",25,+05:30,Bengaluru Bulls,56,true,Dabang Delhi K.C.,24,false,Bengaluru Bulls,Vikash Khandola,366,13,Raider,Mahender Singh,769,3,Defender - Left Cover,Ponparthiban Subramanian,3101,7, ,Sachin Narwal,3154,0,All-Rounder,Saurabh Nandal,3228,5,Defender - Left Corner,Vijay ,3081,6,All-Rounder,,False,False,,,,,,,,,,,,,,,,
133,"Pro Kabaddi League Season 9, 2022",W,25,2022-12-13 20:30+05:30,Tamil Thalaivas beat U.P. Yoddhas in 5 Raids,2022-12-13 20:30+05:30,Match Completed,0,3,kabaddi,"‘Dome, NSCI SVP Stadium’, Mumbai",3025,Playoffs,Eliminator 2,pkl,"Pro Kabaddi League Season 9, 2022",25,+05:30,U.P. Yoddhas,36,false,Tamil Thalaivas,36,true,Tamil Thalaivas,Sandeep Narwal,142,1,All Rounder,Nitesh Kumar,3088,2,Defender,Sumit ,3240,5,Defender - Left Corner,Surender Gill,3241,8,Raider,Rohit Tomar,4222,2,Raider,Ajinkya Ashok Pawar,3097,10,Raider,,True,False,Himanshu ,3161,3,Defender - Left Corner,Arpit Saroha,4224,1,Defender - Right Corner,Himanshu Singh,4963,0,Raider,Mohit ,4964,2,Defender - Left Cover
134,"Pro Kabaddi League Season 9, 2022",W,25,2022-12-15 19:30+05:30,Jaipur Pink Panthers won by 20 Pts,2022-12-15 19:30+05:30,Match Completed,20,3,kabaddi,"‘Dome, NSCI SVP Stadium’, Mumbai",3026,Semi Final,Semi Final 1,pkl,"Pro Kabaddi League Season 9, 2022",25,+05:30,Jaipur Pink Panthers,49,true,Bengaluru Bulls,29,false,Jaipur Pink Panthers,Sunil Kumar,368,1,Defender,Rahul Chaudhari,81,2,Raider,Arjun Deshwal,2024,4,Raider,V Ajith Kumar,3053,13,Raider,Ankush ,3574,5,Defender - Left Corner,Mahender Singh,769,0,Defender - Left Cover,,False,False,Saurabh Nandal,3228,4,Defender - Left Corner,,,,,,,,,,,,
135,"Pro Kabaddi League Season 9, 2022",W,25,2022-12-15 20:30+05:30,Puneri Paltan won by 2 Pts,2022-12-15 20:30+05:30,Match Completed,2,3,kabaddi,"‘Dome, NSCI SVP Stadium’, Mumbai",3027,Semi Final,Semi Final 2,pkl,"Pro Kabaddi League Season 9, 2022",25,+05:30,Puneri Paltan,39,true,Tamil Thalaivas,37,false,Puneri Paltan,Pankaj Mohite,3233,16,Raider,Abinesh Nadarajan,4192,1,Defender - Right Cover,Gaurav Khatri,5128,4,Defender - Right Corner,,,,,,,,,Ajinkya Ashok Pawar,3097,7,Raider,,False,False,M. Abishek ,3014,1,Defender - Right Cover,Himanshu ,3161,1,Defender - Left Corner,Arpit Saroha,4224,2,Defender - Right Corner,Mohit ,4964,2,Defender - Left Cover
136,"Pro Kabaddi League Season 9, 2022",W,25,2022-12-17 19:30+05:30,Jaipur Pink Panthers won by 4 Pts,2022-12-17 19:30+05:30,Match Completed,4,3,kabaddi,"‘Dome, NSCI SVP Stadium’, Mumbai",3028,Final,Final,pkl,"Pro Kabaddi League Season 9, 2022",25,+05:30,Jaipur Pink Panthers,33,true,Puneri Paltan,29,false,Jaipur Pink Panthers,Sunil Kumar,368,6,Defender,Arjun Deshwal,2024,6,Raider,V Ajith Kumar,3053,6,Raider,Ankush ,3574,3,Defender - Left Corner,Abhishek KS,5113,3,Defender - Left Cover,Fazel Atrachali,259,3,Defender,,False,False,Abinesh Nadarajan,4192,4,Defender - Right Cover,Gaurav Khatri,5128,2,Defender - Right Corner,,,,,,,,
