,tour_name,result_code,series_id,end_date,event_sub_status,start_date,event_status,winning_margin,venue_id,sport,venue_name,game_id,event_stage,event_name,league_code,series_name,tour_id,venue_gmt_offset,team1_name,team1_score,team1_highlight,team2_name,team2_score,team2_highlight,winner,team1_player1_name,team1_player1_id,team1_player1_value,team1_player1_type,team1_player2_name,team1_player2_id,team1_player2_value,team1_player2_type,team1_player3_name,team1_player3_id,team1_player3_value,team1_player3_type,team1_player4_name,team1_player4_id,team1_player4_value,team1_player4_type,team1_player5_name,team1_player5_id,team1_player5_value,team1_player5_type,team2_player1_name,team2_player1_id,team2_player1_value,team2_player1_type,team2_player2_name,team2_player2_id,team2_player2_value,team2_player2_type,team2_player3_name,team2_player3_id,team2_player3_value,team2_player3_type,team2_player4_name,team2_player4_id,team2_player4_value,team2_player4_type,team2_player5_name,team2_player5_id,team2_player5_value,team2_player5_type,win_by_coin_toss,extra_time,golden_raid
12,"Pro Kabaddi League Season 4, 2016",W,4,07/02/2016 8:00:00 ,Dabang Delhi K.C. beat Bengaluru Bulls (32-24),07/02/2016 8:00:00 ,Completed,8,3,kabaddi,Sawai Mansingh Stadium,194,League,Match 13,pkl,"Pro Kabaddi League Season 4, 2016",4,+05:30,Dabang Delhi,32,true,Bengaluru Bulls,24,false,Dabang Delhi,Meraj Sheykh,251,8,,Sachin Shingade,165,7,,D. Gopu,152,5,,Kashiling Adake,58,2,,Selvamani K,264,2,,Rohit Kumar,326,8,,Mohit Chhillar,71,7,,Vinod Kumar,387,3,,Yogesh Hooda,245,3,,Surender Nada,146,2,Defender,,False,False
13,"Pro Kabaddi League Season 4, 2016",W,4,07/02/2016 9:00:00 ,Puneri Paltan beat Jaipur Pink Panthers (33-28),07/02/2016 9:00:00 ,Completed,5,3,kabaddi,Sawai Mansingh Stadium,195,League,Match 14,pkl,"Pro Kabaddi League Season 4, 2016",4,+05:30,Jaipur Pink Panthers,28,false,Puneri Paltan,33,true,Puneri Paltan,Ajay Kumar,389,11,,Rajesh Narwal,86,8,,Shabeer Bappu,105,5,,Amit Hooda,212,3,,Jasvir Singh,52,1,,Deepak Niwas Hooda,41,9,,Manjeet Chhillar,69,7,,Ravinder Pahal,157,5,,Ajay Thakur,26,4,,Joginder Singh Narwal,194,2,,,False,False
14,"Pro Kabaddi League Season 4, 2016",W,4,07/03/2016 8:00:00 ,Patna Pirates beat Telugu Titans (35-33),07/03/2016 8:00:00 ,Completed,2,9,kabaddi,Gachibowli Indoor Stadium,196,League,Match 15,pkl,"Pro Kabaddi League Season 4, 2016",4,+05:30,Telugu Titans,33,false,Patna Pirates,35,true,Patna Pirates,Rahul Chaudhari,81,11,,Sandeep Narwal,142,5,,Vinod Kumar,215,4,,Vinoth Kumar,172,3,,Sukesh Hegde,111,2,,Pardeep Narwal,197,11,,Rajesh Mondal,85,7,,Kuldeep Singh,252,5,,Dharmaraj Cheralathan,42,3,,Surjeet Singh,119,2,,,False,False
15,"Pro Kabaddi League Season 4, 2016",W,4,07/03/2016 9:00:00 ,U Mumba beat Bengal Warriors (26-18),07/03/2016 9:00:00 ,Completed,8,9,kabaddi,Gachibowli Indoor Stadium,197,League,Match 16,pkl,"Pro Kabaddi League Season 4, 2016",4,+05:30,Bengal Warriors,18,false,U Mumba,26,true,U Mumba,Girish Maruti Ernak,161,3,,Ravi Dalal,92,2,Raider,Nilesh Shinde,73,2,Defender,Nitin Madane,75,2,Raider,Monu Goyat,388,2,,Rishank Devadiga,94,5,,Rakesh Kumar,88,4,Raider,Surjeet Singh,322,4,,Anup Kumar,29,3,,Suresu Kumar,173,3,Raider,,False,False
16,"Pro Kabaddi League Season 4, 2016",W,4,07/04/2016 8:00:00 ,Bengaluru Bulls beat Puneri Paltan (29-27),07/04/2016 8:00:00 ,Completed,2,9,kabaddi,Gachibowli Indoor Stadium,198,League,Match 17,pkl,"Pro Kabaddi League Season 4, 2016",4,+05:30,Bengaluru Bulls,29,true,Puneri Paltan,27,false,Bengaluru Bulls,Rohit Kumar,326,8,,Mohit Chhillar,71,7,,Ashish Kumar,202,6,,Amit Om Prakash Rathi,231,3,Raider,Surender Nada,146,2,Defender,Ravinder Pahal,157,6,,Deepak Niwas Hooda,41,5,,Nitin Tomar,320,4,,Manjeet Chhillar,69,3,,Sonu Narwal,190,3,Raider,,False,False
17,"Pro Kabaddi League Season 4, 2016",W,4,07/04/2016 9:00:00 ,Telugu Titans beat Bengal Warriors (35-18),07/04/2016 9:00:00 ,Completed,17,9,kabaddi,Gachibowli Indoor Stadium,199,League,Match 18,pkl,"Pro Kabaddi League Season 4, 2016",4,+05:30,Telugu Titans,35,true,Bengal Warriors,18,false,Telugu Titans,Rahul Chaudhari,81,10,,Sandeep Kumar Dhull,290,8,,Nilesh Salunke,293,4,,Vinod Kumar,215,3,,K. Prapanjan,219,3,,Nilesh Shinde,73,3,Defender,Nitin Madane,75,3,Raider,Vishal Mane,123,3,,Monu Goyat,388,3,,Ravi Dalal,92,2,Raider,,False,False
18,"Pro Kabaddi League Season 4, 2016",W,4,07/05/2016 8:00:00 ,Bengaluru Bulls beat Telugu Titans (30-28),07/05/2016 8:00:00 ,Completed,2,9,kabaddi,Gachibowli Indoor Stadium,200,League,Match 19,pkl,"Pro Kabaddi League Season 4, 2016",4,+05:30,Telugu Titans,28,false,Bengaluru Bulls,30,true,Bengaluru Bulls,Rahul Chaudhari,81,9,,Nilesh Salunke,293,7,,Sandeep Narwal,142,4,,Vinod Kumar,215,2,,K. Prapanjan,219,1,,Rohit Kumar,326,11,,Vinod Kumar,387,4,,Pawan Kumar Kadian,156,4,,Surender Nada,146,2,Defender,Ashish Kumar,202,2,,,False,False
19,"Pro Kabaddi League Season 4, 2016",W,4,07/06/2016 8:00:00 ,Jaipur Pink Panthers beat Dabang Delhi K.C. (51-26),07/06/2016 8:00:00 ,Completed,25,9,kabaddi,Gachibowli Indoor Stadium,201,League,Match 20,pkl,"Pro Kabaddi League Season 4, 2016",4,+05:30,Dabang Delhi,26,false,Jaipur Pink Panthers,51,true,Jaipur Pink Panthers,Meraj Sheykh,251,8,,Kashiling Adake,58,7,,Deepak Narwal,211,4,,Selvamani K,264,3,,Sanket Chavan,360,2,Defender,Rajesh Narwal,86,16,,Jasvir Singh,52,9,,Amit Hooda,212,6,,Ajay Kumar,389,4,,Mahipal Narwal,67,3,Defender,,False,False
20,"Pro Kabaddi League Season 4, 2016",W,4,07/06/2016 9:00:00 ,Telugu Titans beat U Mumba (35-30),07/06/2016 9:00:00 ,Completed,5,9,kabaddi,Gachibowli Indoor Stadium,202,League,Match 21,pkl,"Pro Kabaddi League Season 4, 2016",4,+05:30,Telugu Titans,35,true,U Mumba,30,false,Telugu Titans,Rahul Chaudhari,81,8,,Nilesh Salunke,293,8,,Sandeep Kumar Dhull,290,4,,K. Prapanjan,219,3,,Sandeep Narwal,142,3,,Rakesh Kumar,88,11,Raider,Suresu Kumar,173,4,Raider,Anup Kumar,29,4,,Surjeet Singh,322,3,,Surender Singh,234,2,,,False,False
21,"Pro Kabaddi League Season 4, 2016",W,4,07/07/2016 8:00:00 ,Patna Pirates beat Bengaluru Bulls (31-25),07/07/2016 8:00:00 ,Completed,6,6,kabaddi,Patliputra Indoor Stadium,203,League,Match 22,pkl,"Pro Kabaddi League Season 4, 2016",4,+05:30,Patna Pirates,31,true,Bengaluru Bulls,25,false,Patna Pirates,Pardeep Narwal,197,8,,Kuldeep Singh,252,7,,Rajesh Mondal,85,6,,Abolfazl Maghsodloumahali,300,3,,Bajirao Hodage,164,2,,Rohit Kumar,326,9,,Pawan Kumar Kadian,156,6,,Mohit Chhillar,71,4,,Surender Nada,146,4,Defender,Vinod Kumar,387,1,,,False,False
